Word,Value,Freq,SVM_Rank
4.5,1.5781836681906045,2,3854
continue,1.5779598807710766,20,3855
butters,1.5774639953585832,1,3856
buffet,1.5771333872935525,2,3857
imagine,1.5768663142980295,37,3858
deo,1.5767397024197438,1,3859
yang,1.5763288021972774,3,3860
furry,1.5760607725070364,2,3861
rationally,1.575527972494103,1,3862
roasted,1.575352504769788,1,3863
clams,1.5753494310817124,5,3864
layover,1.5751870838970474,2,3865
frosty,1.5744269792860803,2,3866
walks,1.5743487594036234,8,3867
linda,1.573245157040324,1,3868
shops,1.5731124470850675,2,3869
shazam,1.5725551458251632,1,3870
development,1.5720766334710492,1,3871
cafe,1.571999455948671,9,3872
answer,1.5718418161902143,34,3873
circles,1.571353359583224,1,3874
meet,1.5711484074621416,56,3875
hugging,1.570601297617426,3,3876
canes,1.570442720225581,6,3877
barbershop,1.5701664399750757,1,3878
swanson,1.5700470534583169,1,3879
ay,1.5692415620877755,3,3880
stained,1.56851045119769,1,3881
allt,1.5684329426062507,2,3882
circumstances,1.5674816703493468,12,3883
supporting,1.5674599143129992,3,3884
att,1.566484196166208,3,3885
pond,1.5664526266967382,1,3886
hacking,1.566361140917668,3,3887
tage,1.565418244382964,1,3888
ourselves,1.5649810987692832,10,3889
thunk,1.56465827800991,1,3890
ponsonby,1.5644861341884762,1,3891
books,1.564272194974046,26,3892
maestro,1.5639345836199674,3,3893
vans,1.5631815421731254,2,3894
shifts,1.5628567785943288,6,3895
roaring,1.5626955238098044,2,3896
hospitals,1.5622054426220722,1,3897
elses,1.5617124470840114,4,3898
wage,1.5613281374394508,1,3899
joshua,1.5611718595628619,2,3900
935,1.5604203594139683,1,3901
tiz,1.5589980944362327,1,3902
wells,1.5587883685170014,3,3903
strudel,1.5584580677447473,1,3904
flourish,1.5583383016616896,1,3905
fattening,1.558209058505293,2,3906
naghihintay,1.5579732614574666,1,3907
witty,1.5573067333905428,1,3908
nth,1.555986175923911,1,3909
diversified,1.555388036146881,1,3910
har,1.5552588577931308,1,3911
finishing,1.5552489954369764,14,3912
burs,1.5543179614364802,1,3913
times,1.5542074004379354,90,3914
1900,1.5536406822585638,3,3915
performace,1.5522958350526481,1,3916
kohl,1.5522331362979742,1,3917
bitty,1.5519408002011976,1,3918
sung,1.551768900353734,1,3919
kiddo,1.549255635829317,2,3920
solemn,1.549037536556764,1,3921
effer,1.5480420857421329,1,3922
twitters,1.5474217868829288,1,3923
invent,1.547211466107165,2,3924
dale,1.547133303270287,1,3925
faith,1.5455037684620188,79,3926
friendly,1.544885059970982,2,3927
county,1.5442387420598387,5,3928
puppy,1.5440769618490446,18,3929
no.2,1.5439966683908966,1,3930
granite,1.543983396631303,1,3931
parallel,1.5435176418250156,2,3932
dd,1.5418309911186536,5,3933
grocery,1.5409893509979857,9,3934
upgrades,1.5404382367666531,2,3935
somethingnew,1.5401205116579233,1,3936
muffins,1.5400717551172127,2,3937
doggies,1.539101665321774,1,3938
tearful,1.53853158097161,1,3939
apply,1.5384039977085593,3,3940
pong,1.538251343981133,1,3941
jew,1.5360286595148087,2,3942
naughty,1.5356028122629157,1,3943
thursday,1.5349229204447001,49,3944
ohboy,1.5346480562014502,3,3945
blends,1.5343133438719152,1,3946
traditions,1.5342835745627965,2,3947
northpole,1.5340737278005199,2,3948
invoking,1.5335490335830315,1,3949
coochies,1.5333291786513288,2,3950
rocking,1.5329384905661805,5,3951
sponge,1.5329218876229629,4,3952
produce,1.5324349793921683,1,3953
tak,1.5317903098647905,1,3954
organising,1.5311718674549264,2,3955
weigh,1.5298495424573872,3,3956
align,1.5293450998587697,1,3957
according,1.5289108101773439,3,3958
loveseat,1.528094405428939,3,3959
reflecting,1.5270033626638722,1,3960
junior,1.526711366527196,9,3961
laughs,1.5247697588446305,9,3962
diddly,1.5242855994622493,1,3963
pr,1.5234306255124326,2,3964
baked,1.5225146700122678,9,3965
period,1.5222497378270001,31,3966
60,1.5217761409447765,12,3967
drinking,1.5210940281889245,39,3968
dresse,1.5203148294978306,1,3969
giggled,1.519486470224588,1,3970
couples,1.5185483893235745,12,3971
probe,1.5182271734055022,1,3972
across,1.517843995427364,25,3973
summers,1.517180578740503,3,3974
texting,1.5168331572521618,15,3975
themed,1.515777250989818,1,3976
tym,1.5155622091241538,2,3977
aff,1.5149812672452005,1,3978
meds,1.5149364836597072,5,3979
sixty,1.5148384475169838,1,3980
covey,1.5147545751639233,3,3981
excepting,1.5137189807581655,1,3982
forming,1.5133534187557223,2,3983
lovin,1.5129546789949642,1,3984
blasting,1.512914268338662,8,3985
performed,1.512463884902201,1,3986
sooooooo,1.5123189986360075,5,3987
ight,1.5122794351365239,1,3988
timeout,1.5120213811042704,1,3989
penicillin,1.5114223022629012,2,3990
licking,1.5110478277783341,3,3991
tablets,1.5108640615473805,1,3992
thor,1.5108063134053913,1,3993
unfold,1.5107503563200846,1,3994
mus,1.5106758881460627,1,3995
referred,1.510604151985308,1,3996
stresses,1.5104814771967503,1,3997
gla,1.5101071750228054,2,3998
preform,1.5091038121173155,1,3999
deepest,1.5089560178540797,1,4000
coffee,1.5078895780334551,71,4001
mama,1.5077674744184686,17,4002
mmmm,1.5069044698449339,2,4003
learnt,1.5056184532036412,7,4004
couple,1.5054816652357765,42,4005
greer,1.5052507540050286,1,4006
guru,1.5050039287553003,2,4007
gossip,1.5043995129476897,4,4008
milk,1.5043945030822428,13,4009
angeles,1.5039143917432345,1,4010
brings,1.5029172916154787,106,4011
tiss,1.5024011438911178,1,4012
washer,1.5023417186551697,5,4013
apple,1.5023191370118687,16,4014
yaay,1.5015203517254878,1,4015
circulating,1.5014774055288245,2,4016
abs,1.5013038964192662,3,4017
woods,1.500696244535378,4,4018
tme,1.4997418492295218,3,4019
springs,1.4983732507877046,3,4020
propel,1.497967839512276,1,4021
128,1.4975176267371573,1,4022
hemophiliac,1.4972521478899086,1,4023
wad,1.4967739616890763,1,4024
sence,1.4967480159170206,1,4025
cocoa,1.4963543746912207,11,4026
lush,1.4962170486860515,3,4027
baskets,1.4951805369590778,1,4028
applied,1.4947235159233438,1,4029
hem,1.4940083194090577,1,4030
ckeditor,1.4936134176905773,1,4031
intermittent,1.4919833004394822,1,4032
ford,1.4918958648176155,1,4033
moral,1.491355870522163,2,4034
cooked,1.4913163787702672,10,4035
dotted,1.4908037332203141,1,4036
carpark,1.4903912777091792,2,4037
goofiest,1.4894593202721376,1,4038
sharpening,1.4886049165031665,3,4039
nelson,1.4882591121385824,3,4040
layout,1.488043695130765,4,4041
scrabble,1.4857242762261607,1,4042
w-,1.4856657824252208,1,4043
baby,1.4855545296193158,148,4044
bikeride,1.485338061488567,1,4045
helped,1.4851208197922878,8,4046
seasonal,1.4841215254987186,3,4047
capacity,1.483791632246137,2,4048
trimming,1.4823426232255443,3,4049
tropical,1.4815092751551908,1,4050
chopping,1.4813767256281694,2,4051
handing,1.4811640662778254,4,4052
discussing,1.4809452796988378,3,4053
arrival,1.4798358179090079,2,4054
encouragement,1.478933021565126,1,4055
boozin,1.4789056438877843,1,4056
amaretto,1.4782786095910752,3,4057
honest,1.4782117879778578,4,4058
pigeon,1.4781127640815053,2,4059
jethro,1.4772008711326852,1,4060
count,1.4770590702350657,17,4061
lola,1.476565549416142,1,4062
far-,1.4763185078249703,1,4063
fonts,1.4760595362199143,1,4064
noodle,1.47605363045939,1,4065
buddhism,1.4754207484091524,1,4066
glimpse,1.475008202809229,3,4067
haggard,1.4749568351409204,1,4068
recieving,1.4746404669509314,2,4069
ace,1.4744478140911939,2,4070
apologetic,1.4740439347031071,1,4071
l,1.473991677728849,13,4072
nfc,1.47199229009801,1,4073
thanx,1.4700056008621536,2,4074
buggie,1.4697367119433602,2,4075
probs,1.4696538269705177,5,4076
wootwoot,1.4687699305141158,4,4077
swell,1.4685178104173036,1,4078
bile,1.4684277281054972,1,4079
tackle,1.4679547392784904,8,4080
heath,1.4675413364871497,1,4081
insanity,1.4671581029618264,1,4082
provides,1.4665040188897895,7,4083
employment,1.4658074943407355,1,4084
scour,1.465262661509929,2,4085
sniffing,1.4647864213334765,2,4086
satanic,1.4646805581035414,5,4087
>,1.4636142364206723,107,4088
muppets,1.4633011168108394,7,4089
sucking,1.4623463314964076,5,4090
guilt,1.4620127077660812,2,4091
stu,1.4615913798748033,2,4092
fille,1.4604162783738348,1,4093
"10,000",1.4603454776169233,2,4094
bo,1.4600014217602502,1,4095
interview,1.456830835666078,6,4096
mucho,1.4552661136821714,2,4097
hammering,1.4531256856607453,1,4098
til,1.4524985430150819,63,4099
learning,1.4521606664165734,22,4100
cornbread,1.4517451015098584,1,4101
unbridled,1.4501900021361298,2,4102
alty,1.4500757098719028,3,4103
midwood,1.4497211811162154,1,4104
eldest,1.4487230899196384,2,4105
plasma,1.4469113818739576,1,4106
whis,1.4458147133990178,2,4107
frends,1.4457083032232394,2,4108
highest,1.4456425026122128,24,4109
suit,1.4453100713848734,6,4110
wrestle,1.4449414995952445,3,4111
resources,1.4444699167144484,2,4112
morris,1.44442574289499,1,4113
protege,1.4442879138720703,1,4114
antique,1.4437387408143232,1,4115
celebratory,1.4434224059876952,1,4116
viet,1.4426948390143768,1,4117
whole,1.442678038336379,118,4118
penguin,1.442664438178699,2,4119
retake,1.442347672072837,2,4120
hangover,1.4419405479412932,12,4121
thrilled,1.4418211603254887,6,4122
variety,1.4417041746850445,7,4123
sigh*,1.4412641495072183,1,4124
uncontrollably,1.4401039949381633,2,4125
grrrreat,1.4396374510724625,5,4126
grind,1.4393156700810492,13,4127
voodoo,1.4392525827628655,4,4128
1,1.4384938079759155,144,4129
yayay,1.4383611119797497,2,4130
tired,1.4376627792404484,106,4131
scone,1.4370770688862382,3,4132
oohh,1.4368060452447804,2,4133
curl,1.436561270706138,6,4134
hormonal,1.4363501324558279,3,4135
stoned,1.4355629578387863,1,4136
spasm,1.435555465116278,3,4137
stuffing,1.4352030331101544,6,4138
burped,1.4343731458876439,1,4139
cbl,1.4343073710450664,1,4140
pbj,1.4330553546412468,1,4141
neighbour,1.4330157032196384,6,4142
foursquare,1.4326511631425831,2,4143
ooooooh,1.4321900473565614,2,4144
smelling,1.4315331997769338,5,4145
supply,1.4313028767762657,4,4146
freestyle,1.4308976857350262,3,4147
stevie,1.4303848242960078,1,4148
backs,1.4291109326923894,1,4149
beleive,1.4289026542074328,1,4150
unfurl,1.4285352960758078,1,4151
enthu,1.4277334284106311,1,4152
grammy,1.427593186271716,1,4153
karl,1.4260535487376156,1,4154
wank,1.4258938686009455,1,4155
ex-,1.425668977104458,1,4156
1s,1.4252884897895466,1,4157
adele,1.4250682785518969,3,4158
perform,1.4250007687948922,5,4159
sdk,1.4248739653727818,1,4160
credit,1.424826678598406,14,4161
mane,1.4244732213101534,1,4162
united,1.4230307140098766,13,4163
ipods,1.4227282772647458,4,4164
floor,1.4222801016028817,30,4165
beacons,1.4221888938210847,1,4166
bibik,1.4213101858864727,2,4167
pigs,1.420956800352511,7,4168
cloth,1.4207266938512613,2,4169
og,1.420394111998892,1,4170
kcc,1.4200712542983094,2,4171
morrow,1.4194963132721676,1,4172
graphite,1.4188730242467769,1,4173
uneventful,1.4178687098783176,2,4174
movin,1.416719820759501,4,4175
connected,1.4165782960765247,8,4176
economy,1.416458922260438,2,4177
liga,1.4161538764661181,1,4178
immense,1.4160719069659586,3,4179
ponies,1.415484440925107,2,4180
wales,1.4150792721563514,3,4181
whistler,1.4144713956343178,1,4182
#god,1.414253346843201,1,4183
experiencing,1.4130524523716688,1,4184
16,1.4130350793655644,8,4185
via,1.4125029064000139,23,4186
architects,1.412360873746546,1,4187
75,1.4122837235641994,3,4188
au,1.4122500951476271,1,4189
betsy,1.4121724018141022,1,4190
peoples,1.4115947692862487,2,4191
vino,1.411094104282743,1,4192
wiht,1.4104977596375605,1,4193
wharf,1.410435506705164,1,4194
sidetracked,1.4099091187835155,1,4195
messin,1.4090032949526294,2,4196
vis,1.407768805122531,1,4197
humor,1.407743734642941,11,4198
cheerless,1.4050428640279484,1,4199
engineers,1.4046525892034805,1,4200
cape,1.4045480508556947,4,4201
bowels,1.4045095051871155,1,4202
songs,1.4037588543003594,35,4203
ribbon,1.4019428787872992,4,4204
written,1.4007269713496708,9,4205
questionnaire,1.4001045039028368,1,4206
string,1.3994999302473714,4,4207
8.2,1.3990793313826535,1,4208
wide,1.3986800160174113,18,4209
blackboard,1.3983196180134903,1,4210
crock,1.398319532438782,1,4211
elaine,1.3983014724834983,1,4212
equal,1.398159622028693,3,4213
jamie,1.3972976957064234,1,4214
656,1.397211380715538,1,4215
mails,1.3971503541073915,1,4216
clean,1.3966655978020965,48,4217
pacing,1.3964731443332543,1,4218
canal,1.3963417780535556,3,4219
jd,1.3961433192050559,1,4220
fairbanks,1.395558722669602,1,4221
snotty,1.3949532558278464,1,4222
shed,1.3942207609593436,3,4223
hells,1.3941114789151208,3,4224
apendix,1.3939301936965525,2,4225
vacuous,1.3932549182606901,2,4226
geese,1.3923817612447216,2,4227
hire,1.3920851832242158,2,4228
dealing,1.3916573170400162,7,4229
heartstopping,1.391593232289375,1,4230
pokes,1.3913853566272432,2,4231
missus,1.3907897529819533,2,4232
book,1.3902295660424924,84,4233
fame,1.3899941332721883,2,4234
letitgo,1.3896183687531292,1,4235
dvds,1.3886746930789953,4,4236
solid,1.3883730845027726,12,4237
workstation,1.387733936215265,2,4238
unicycle,1.3870684179221107,1,4239
provided,1.3868250147242096,1,4240
rearranged,1.3866713336672245,2,4241
loo,1.3862849585106576,1,4242
suspended,1.3862476862768454,3,4243
1040,1.3855955272927865,3,4244
fal,1.385484844909705,1,4245
thursdays,1.3852679516640711,2,4246
flood,1.3849761488735928,2,4247
obedient,1.3846499264032677,2,4248
#ahh,1.3839146538296025,1,4249
ect,1.3830165082526336,1,4250
fairytale,1.3816288751563122,1,4251
puffs,1.3809485064219473,2,4252
vomit,1.38093165354297,5,4253
redemption,1.3805232206325357,1,4254
heartfelt,1.37962661088317,2,4255
spends,1.3789333023695896,2,4256
wheeled,1.3787857223471136,1,4257
square,1.3783897631096218,7,4258
narrate,1.3783187153409966,1,4259
casa,1.3781412930369596,4,4260
capcity,1.3780344202178603,1,4261
alexandria,1.377470132074704,1,4262
peeing,1.376338763650992,1,4263
sew,1.3760699332680357,3,4264
peed,1.3759839435338128,2,4265
busting,1.375226707178108,4,4266
pinching,1.3749508321402877,2,4267
compliments,1.3748682148493796,2,4268
questions,1.3742462215422366,12,4269
goodluck,1.3731709899877542,2,4270
banksters,1.3731149301581478,1,4271
phase,1.3728940287719553,2,4272
afterlife,1.372686452978266,1,4273
lifestyle,1.3725148666202893,1,4274
insanely,1.37251052176714,2,4275
vocabulary,1.3723971480803085,3,4276
homeroom,1.3720477318735178,1,4277
embattled,1.3718125714290539,1,4278
rec,1.3707786227783998,3,4279
edit,1.370007340846801,3,4280
mandisa,1.3697812418735904,2,4281
creative,1.3680030342917953,30,4282
ensuring,1.36720548948375,1,4283
shoots,1.3671588488589743,6,4284
hendrix,1.3667900840370246,2,4285
raphael,1.365162491507814,1,4286
sang,1.364574513243735,7,4287
addition,1.3636429092337485,1,4288
disinfector,1.3635456279212985,1,4289
bungalow,1.3629594222549464,2,4290
creating,1.3618264956243562,1,4291
bowls,1.3617190589444454,1,4292
carlin,1.360435989331125,1,4293
coordinator,1.3603478699152391,1,4294
assured,1.3583802264847604,6,4295
cups-,1.356744790488513,1,4296
wonderfull,1.3563505870215666,1,4297
¥x,1.35631235272402,1,4298
limit,1.3560133972903048,7,4299
year,1.3559423205995411,318,4300
otter,1.3558793077835898,3,4301
sweaters,1.355676387878954,2,4302
interpretations,1.3547355184689331,2,4303
swaying,1.354346799127103,3,4304
fantastic,1.3540496205217878,19,4305
dhat,1.353716575364434,1,4306
tap,1.3533058728486511,5,4307
functions,1.353218187225852,5,4308
herbert,1.353028980433684,1,4309
headband,1.352676656329234,1,4310
strawberry,1.3520135487489713,7,4311
running,1.3515432214111478,62,4312
beautiful,1.3509599681021902,123,4313
which,1.350427641362239,114,4314
covered,1.3487423266616692,21,4315
pasta,1.3479781030554354,8,4316
south,1.3479077017816088,21,4317
thermal,1.3479045687375135,1,4318
nught,1.3478835096862618,1,4319
harvard,1.3473628219119538,1,4320
job,1.3473018109686905,73,4321
log,1.3461214365961671,9,4322
finally,1.3450812578099136,185,4323
-rm,1.3447451755547595,2,4324
converting,1.3443535653759981,1,4325
peak,1.3428651179271933,3,4326
olive,1.3425306343428114,4,4327
seein,1.341463972898674,2,4328
ve,1.3414097228967388,31,4329
discuss,1.3412078945605133,2,4330
bit,1.3404569118197693,53,4331
hubie,1.3400408482284398,2,4332
giftcard,1.3396327506704153,2,4333
fuuuuck,1.3394178047872785,1,4334
councillor,1.3381628566036465,1,4335
caf,1.3376574535114607,2,4336
chasing,1.337592464592898,2,4337
truely,1.337235218285578,2,4338
wuh,1.33721910955234,1,4339
yardwork,1.3368981665143427,3,4340
jacq,1.3364149274038304,2,4341
swamped,1.33636223483424,2,4342
axioms,1.3349362201908048,1,4343
recommend,1.3346044802552999,6,4344
coldest,1.3344818671634144,1,4345
passion,1.3334845503249155,15,4346
stalls,1.3315977136652422,1,4347
helpfull,1.3308474954527336,1,4348
ginger,1.330711192658917,7,4349
candidacy,1.3306240739811923,1,4350
chuckle,1.3301178711701047,4,4351
anja,1.3301070550231107,1,4352
recieve,1.3289399077022466,5,4353
blowjob,1.3287107225878192,1,4354
accuser,1.3287075172225855,1,4355
lines,1.327322812908433,7,4356
grinch,1.3268417963427857,6,4357
program,1.3261901267413225,14,4358
carrying,1.3256326290362563,5,4359
petty,1.3246139955413196,4,4360
tie,1.3244779668878313,4,4361
workouts,1.3235402368495637,4,4362
tinker,1.3229506386318681,2,4363
ringer,1.3225858923702332,1,4364
mrs,1.322557729856728,17,4365
complimented,1.3224625765053954,2,4366
gala,1.32180122447963,1,4367
discussion,1.3201252000103125,2,4368
weights,1.3190030212291723,1,4369
orphanage,1.3188468593131086,1,4370
theory,1.3176811898157867,6,4371
all,1.3173159419233171,1337,4372
ornaments,1.31714875238961,6,4373
cheeky,1.3168065768448474,5,4374
lighting,1.3162478708119585,12,4375
pool,1.3162106861428187,7,4376
constantinople,1.3160137518489459,1,4377
solutions,1.3159957931415127,9,4378
slackin,1.3155957214064034,1,4379
bedd,1.3153117371823473,3,4380
villa,1.3148253363714135,2,4381
boyyy,1.314751390542259,1,4382
shivering,1.3145107208402054,1,4383
deckhands,1.31422923469155,1,4384
moody,1.313411025082085,2,4385
farming,1.3133110491382747,1,4386
mri,1.3126095255314285,3,4387
tweeties,1.3115009531442305,2,4388
lows,1.311225396696676,6,4389
teachers,1.3093314358030137,11,4390
shopaholic,1.3092208911002363,1,4391
garden,1.3091092750593296,6,4392
1000s,1.3090657007884403,1,4393
rite,1.3090060569416166,13,4394
thunderbolt,1.3086647865893368,1,4395
standard,1.3085328742525213,1,4396
performing,1.307723989272484,7,4397
ngage,1.307370901069586,4,4398
dose,1.3068872864211254,9,4399
tears,1.3068502065076102,69,4400
mears,1.3062245291309014,1,4401
celebration,1.3051226905697197,17,4402
alll,1.3047003292509325,3,4403
counts,1.3045991566628594,1,4404
inspiring,1.3039159615057,6,4405
soooooo,1.3025155496708376,7,4406
45s,1.3020873098714005,1,4407
countdown,1.3018751487539395,7,4408
rts,1.3017758971783253,2,4409
8am,1.3017378285699455,1,4410
love,1.3005279558227538,1186,4411
chapped,1.3004720275863104,1,4412
conclusion,1.3003907924820963,3,4413
quotes,1.30007594306325,14,4414
pub,1.2999177229399945,9,4415
smellin,1.2997535133883964,1,4416
rains,1.2995944231806205,1,4417
sow,1.299572561928408,3,4418
beast,1.299451801200777,5,4419
studs,1.299415188625508,1,4420
csn,1.299343481167903,1,4421
roughly,1.2992232655842282,1,4422
sharting,1.2959893325393,2,4423
supervisor,1.2959268292027935,2,4424
weep,1.2946427182541858,2,4425
construction,1.2931561217490202,4,4426
doggie,1.2924986111168428,1,4427
greeted,1.2920110248887424,1,4428
bail,1.2917399289178741,2,4429
backup,1.2915493498090058,2,4430
quik,1.2908881826254264,1,4431
dispel,1.2902397391248244,1,4432
doing,1.2898853480722072,148,4433
housekeeper,1.2897758377722417,3,4434
430,1.289774521035396,3,4435
ros,1.2897565774212654,1,4436
sme,1.2894059933148287,5,4437
25,1.2891194909790002,21,4438
astronomical,1.2889844118691676,1,4439
swing,1.2877582176964484,1,4440
radiator,1.287647810618399,7,4441
cate,1.2873363246999208,1,4442
morse,1.2872486313414797,2,4443
stocking,1.2872141769739704,7,4444
sacrifices,1.2868238911376821,1,4445
term,1.2867806996171043,11,4446
extremly,1.2865028942880141,1,4447
things,1.286328869363244,225,4448
contributing,1.2862023542314296,2,4449
gallon,1.2853173874849786,2,4450
convert,1.2851453655253031,2,4451
scatters,1.2851199691197517,2,4452
pairs,1.2850520837802055,2,4453
mail,1.2850332484116935,13,4454
corners,1.2846542677689585,2,4455
drywall,1.2844922474233675,1,4456
hairdressers,1.2841255783239347,1,4457
gd,1.2829371377756817,3,4458
vacation,1.282247529333049,29,4459
frands,1.2794295729517915,1,4460
prologue,1.2788380415660192,1,4461
lazy,1.2787865423974492,21,4462
split,1.278757881249631,7,4463
haute,1.2774361623454011,1,4464
refresher,1.2772211686889696,1,4465
envelopes,1.2770321423285578,3,4466
dolly,1.2766734337204249,2,4467
heart,1.2763362461894057,183,4468
rolling,1.2755561770641306,8,4469
english,1.2754581039635082,73,4470
supermarkets,1.2744010024428782,1,4471
lesser,1.273784877791542,1,4472
futures,1.2722192204634737,1,4473
marantz,1.2709019660272498,1,4474
enjoyed,1.2690457326270812,10,4475
towns,1.2688298501880653,4,4476
bs,1.2688220284362377,7,4477
serenaded,1.267809437377233,2,4478
empties,1.2674382032765574,1,4479
24,1.2669441638379737,14,4480
sheed,1.2668744047378306,1,4481
length,1.2660297229287611,3,4482
slacks,1.2659097532220491,1,4483
angelitos,1.2648169507456732,1,4484
access,1.2639679042306124,12,4485
vu,1.262011963220709,1,4486
rast,1.2610190971672772,1,4487
gauge,1.2602370864966252,2,4488
premo,1.2589503490852556,2,4489
call,1.2588050847642938,113,4490
bloody,1.2576228902703133,20,4491
self,1.2573038258447033,65,4492
tooth,1.257026007632297,10,4493
wandering,1.2569998087548957,4,4494
330,1.2569717858138174,2,4495
sorrow,1.2567941342462066,22,4496
reward,1.2565342370157164,1,4497
banana,1.2564845983635407,3,4498
endure,1.255749064285031,20,4499
pdf,1.2556254277313983,1,4500
e,1.2551934921341503,39,4501
drains,1.2551628283476417,2,4502
salted,1.2550609236814567,1,4503
bathro,1.2534130100394936,1,4504
reset,1.2520639462206964,3,4505
weather,1.2518307979284102,37,4506
dishwasher,1.2514820452046191,1,4507
brushing,1.2510969494446715,1,4508
ark,1.2509288070698006,1,4509
bogie,1.2503683497044287,1,4510
eyes-,1.249840240250191,1,4511
truly,1.2493142386056653,38,4512
fireman,1.2492790756662127,1,4513
consultation,1.248472890350427,3,4514
treating,1.2479049861190423,1,4515
arsehole,1.2471906895582092,1,4516
ohhh,1.2462044370009544,5,4517
2gether,1.2456780202597726,2,4518
purplehaze,1.2441970038270014,1,4519
bou,1.2429809182058766,1,4520
lt,1.2424495917613332,4,4521
talking,1.2413426229324707,56,4522
volunteered,1.2407834308592391,1,4523
suits,1.2395693690654153,1,4524
associates,1.2388063613070657,1,4525
reach,1.2385714420525573,8,4526
wobble,1.2382049758167935,1,4527
coco,1.2380298454337397,2,4528
carry,1.2373461934548582,17,4529
p.s,1.2366678832629077,2,4530
64,1.236539304809645,1,4531
been,1.236342353882877,332,4532
clark,1.2357161939660084,1,4533
certficate,1.2355717816948386,1,4534
rushing,1.2353313127646268,5,4535
230,1.234312785986509,3,4536
astonishingly,1.2339427399032614,2,4537
egan,1.2337662657509478,1,4538
jor,1.2329091016816014,2,4539
titty,1.2325418778613868,2,4540
soulmate,1.2324159798003886,3,4541
yall,1.232034044122501,1,4542
cavity,1.2312244867982451,1,4543
matilda,1.2302864813490972,1,4544
nid,1.2300995937625208,1,4545
soulja,1.229876662169268,1,4546
coding,1.2287727759883713,2,4547
haaaaaaa,1.2282507956405937,1,4548
trainers,1.228182528090355,2,4549
hob,1.2271395622518233,1,4550
naat,1.2265992828520107,1,4551
ama,1.226253475381277,2,4552
story,1.2256343735530881,45,4553
gasol,1.2255141649746666,1,4554
support,1.225160557803634,25,4555
selby,1.224976026033923,1,4556
quiet,1.222596571272626,20,4557
angela,1.2223370864360297,1,4558
peekaboo,1.2219683543315634,1,4559
thy,1.2218686207656806,6,4560
packet,1.221360379956203,6,4561
laid,1.2192799449170295,9,4562
sill,1.218668477792795,1,4563
ceiling,1.2174361338080526,9,4564
joint,1.2168413310630102,1,4565
elizabeth,1.2163974602757233,3,4566
contemplate,1.2163562689037846,1,4567
pursue,1.2162476222184078,1,4568
time-,1.2161330132725048,2,4569
uber,1.2145192459860408,1,4570
quip,1.2140108428752712,1,4571
pipe,1.213611283133891,2,4572
cry,1.2131849868956095,82,4573
palm,1.2119649609981773,3,4574
lunch,1.2113763472879533,71,4575
turkey,1.2112869248494469,31,4576
appreciate,1.2104912020842213,8,4577
baileys,1.2101113099553757,1,4578
ripple,1.209818760407564,1,4579
hundred,1.208908643409708,11,4580
tumbling,1.2087139702928835,2,4581
guilty,1.2084528743462821,6,4582
procrastinator,1.2083436905778882,1,4583
potter,1.2082429434191522,21,4584
whose,1.207330232115426,8,4585
student,1.206539932824348,28,4586
shovels,1.2062044056384715,1,4587
doo,1.2056675219808108,1,4588
marc,1.2055443012761857,1,4589
sixteen,1.2054413373352626,1,4590
straightforward,1.2052991153184098,1,4591
monthly,1.2052329490430849,3,4592
41,1.2038321842723534,2,4593
pat,1.2034711153255293,3,4594
dev,1.2029681872043698,1,4595
defrosting,1.199863542989202,1,4596
2.6,1.1996175051450255,1,4597
overnighter,1.1992329251145761,2,4598
jiggs,1.1989845304383702,1,4599
cal,1.1985153041926264,3,4600
topics,1.198460954999948,1,4601
applications,1.198379111614565,1,4602
chatt,1.1977402280798304,1,4603
lsu,1.1969539723289675,8,4604
educating,1.1966538525417787,6,4605
empowering,1.1965307540331882,2,4606
tthen,1.1960831577280004,1,4607
everybody,1.1959643593530027,14,4608
aurelius,1.195570221629721,3,4609
pissy,1.1953658658880972,3,4610
feed,1.1950407090343005,19,4611
educational,1.1940862019315335,2,4612
time,1.1937841285580946,1037,4613
tripping,1.193407267221532,3,4614
finger,1.1932700734670008,11,4615
personality,1.1924198099532533,5,4616
mosty,1.1922585308409885,1,4617
napalm,1.1919845616260345,1,4618
meets,1.1912664654557104,2,4619
tah,1.1912089139184114,2,4620
doin,1.1911435318711636,7,4621
seats,1.1906598059047357,5,4622
ceo,1.1898465870049277,2,4623
drink,1.1883751649451264,31,4624
liquid,1.188063912321579,1,4625
anna,1.1879961519163047,7,4626
offenses,1.1877730812763845,1,4627
solemnity,1.1877059952456086,1,4628
pause,1.1874796381240353,5,4629
swinging,1.1874202273669063,1,4630
broads,1.1858068131300523,4,4631
goodthing,1.1857884714097022,1,4632
frigin,1.1853968933465124,1,4633
gina,1.1850484702359767,1,4634
venus,1.1849345813142247,1,4635
instant,1.184888249727342,11,4636
month,1.1844754271677684,67,4637
nails,1.18441435230762,10,4638
activity,1.1842470305564132,6,4639
co,1.1832484007221737,8,4640
judah,1.1831874605924189,29,4641
yew,1.1830071690498085,3,4642
shakespeare,1.1828896282183419,2,4643
announce,1.1820419688849106,9,4644
decorative,1.1819815887747758,1,4645
mantra,1.1815483972051688,1,4646
african,1.1814937621636183,2,4647
burps,1.1814141800084796,1,4648
packing,1.1811044596127227,12,4649
magpie,1.1810501719752604,5,4650
milly,1.1805724770852712,1,4651
flushed,1.1803706608915043,3,4652
milli,1.1802801967986334,1,4653
