Word,Value,Freq,SVM_Rank
purchasing,3.8154779037027904,2,2545
acts,3.812317759819119,29,2546
flawed,3.8122861909207284,1,2547
junior,3.80874019571739,2,2548
storied,3.8050517562390587,1,2549
sells,3.8043213463687513,1,2550
rescuers,3.7993281350395938,2,2551
read-,3.796138470361127,1,2552
matthew,3.7884586301517675,3,2553
visit,3.7874555385212183,9,2554
violate,3.7841888391952176,1,2555
engaged,3.7820772130155014,3,2556
mix,3.7780474988828807,2,2557
testing,3.7768411217300493,7,2558
article,3.7732563489524837,509,2559
australian,3.77202730736005,3,2560
70,3.768888822623339,3,2561
policemen,3.768534602526465,1,2562
plea,3.7657250228050128,1,2563
breaks,3.765714530539041,8,2564
embassies,3.7652318733717154,1,2565
creatures,3.7643266320674362,7,2566
filled,3.763477734311973,7,2567
humane,3.7630421779338263,1,2568
overreacting,3.760447754082585,2,2569
influential,3.760018749981117,2,2570
jewelry,3.758617276234345,5,2571
contributor,3.7573744165197933,1,2572
ejected,3.754593650291274,2,2573
destroyes,3.751830632903462,1,2574
biased,3.7504167506930655,4,2575
completing,3.7462732056934422,2,2576
introduced,3.7420292320666046,1,2577
tolerating,3.7415414664660176,1,2578
outbreaks,3.732000133318593,1,2579
robbed,3.7294732180464596,5,2580
wonders,3.7282402560921675,2,2581
complicates,3.7276227410588643,2,2582
groom,3.721622604188587,1,2583
35,3.72139563831829,2,2584
civil,3.7173376571339256,4,2585
minute,3.7161403738540013,3,2586
globally,3.713977350876849,3,2587
live,3.7131476483181016,143,2588
nra,3.7088182783709502,1,2589
costs,3.705678402917071,8,2590
an,3.705594088317234,456,2591
naked,3.7043262794849117,2,2592
displaced,3.7000588025519665,11,2593
dancer,3.6987466317666344,1,2594
great,3.6978387351425965,60,2595
toy,3.697457270407326,1,2596
word,3.6964066725331666,7,2597
leads,3.694310548037004,10,2598
jordanian,3.692218229522444,2,2599
unavoidable,3.690894292904704,1,2600
three,3.690127807228265,32,2601
nearby,3.6891409029739846,5,2602
intentions,3.6850498697309106,1,2603
medicine,3.677843718170668,6,2604
seventy,3.675684089556894,1,2605
obligated,3.6741962634409644,1,2606
adore,3.6701992204530853,2,2607
kidnappings,3.66965301551799,1,2608
mongering,3.668190199803286,3,2609
struggle,3.667313127679961,13,2610
team,3.6665001687825205,6,2611
onions,3.665887363845367,2,2612
capability,3.659660177089135,2,2613
loving,3.6554096833206007,3,2614
children,3.6501518333905043,161,2615
fires,3.647159065566023,14,2616
smartphones,3.646036886200447,1,2617
sounds,3.641859437211399,37,2618
core,3.641371056701651,5,2619
impacts,3.6382749816805484,3,2620
ethically,3.6377941886595933,1,2621
potatoes,3.633667100903285,1,2622
project,3.632891492053197,1,2623
inflict,3.6321257830073863,5,2624
1950s,3.6312708557550817,1,2625
aggressive,3.630444245529352,4,2626
sales,3.6281975978929717,3,2627
getting,3.628056278415958,81,2628
stir,3.6239274673608914,1,2629
harming,3.608596826215627,7,2630
killer,3.607108298107269,6,2631
ourselves,3.605870208145271,17,2632
backers,3.605641996713655,1,2633
essentially,3.6044290546092466,1,2634
glass,3.5986771787029816,1,2635
completion,3.5951322515230455,1,2636
surrounded,3.5932157030398892,1,2637
autopsies,3.5923904423417365,2,2638
subjugate,3.591463272424308,1,2639
giraffes,3.5883976086548,4,2640
unlimited,3.585404403615895,1,2641
through,3.584992168593984,117,2642
31,3.58463690290937,5,2643
experiences,3.5836501832773218,6,2644
realizes,3.582945413233878,2,2645
eg,3.5829406914424817,1,2646
democratic,3.5811127964275045,5,2647
videotaped,3.5777782752475913,1,2648
tea,3.5766613318384053,1,2649
escalate,3.5731748889084933,1,2650
educational,3.5718659240438377,6,2651
perturb,3.5676831176995734,1,2652
impact,3.567240929854605,17,2653
denominations,3.5667794183003823,1,2654
guerrilla,3.5618497809597667,1,2655
buildings,3.5536496548532996,12,2656
support,3.5499187188531485,41,2657
orgs,3.5485013600952957,1,2658
confiscating,3.541035910282556,1,2659
near,3.5386767241924213,31,2660
eat,3.5354064349373813,30,2661
add,3.5334665516425297,4,2662
ton,3.5329632208027304,2,2663
making,3.5322384641333837,54,2664
misguided,3.529431453286149,1,2665
explosives,3.529155033925032,2,2666
2007,3.528142031802008,1,2667
good.but,3.5280184135995096,1,2668
overrun,3.5262230783984485,2,2669
50,3.525735047827954,3,2670
flesh,3.5181446238636997,5,2671
elections,3.51389161579098,4,2672
film,3.5130749546326108,1,2673
employment,3.51133839580147,1,2674
5,3.5075799387209363,9,2675
allah,3.5033689491251714,2,2676
get,3.5031021573217904,313,2677
played,3.500610070882866,5,2678
decision,3.497043753360135,12,2679
terence,3.495544782333411,4,2680
secure,3.4927735413534258,4,2681
determine,3.4917179648506185,3,2682
recovery,3.490457087453491,5,2683
burst,3.4893650288654463,2,2684
arrests,3.4861807094975195,2,2685
conviction,3.485698074307976,1,2686
fired,3.481408497697128,10,2687
better,3.4807916930500857,120,2688
badgered,3.4798717879103487,1,2689
banana,3.4690243094501447,3,2690
trains,3.4679841110786915,1,2691
craft,3.467165314197657,1,2692
directly,3.4671557059262783,12,2693
abid,3.4661206185067535,1,2694
inspired,3.465330423770899,2,2695
overseeing,3.4650227134187093,1,2696
poring,3.463259474178469,1,2697
cruelty,3.462238939747907,4,2698
work,3.450640443460493,76,2699
surgery,3.449636742031447,3,2700
larger,3.4467287713389654,5,2701
imprisoned,3.4445419007523626,1,2702
sky,3.441384971363296,5,2703
eyes,3.43980434421717,18,2704
adapting,3.438196307277054,1,2705
right,3.4369206040203117,139,2706
communities,3.42758497491789,7,2707
stateside,3.4151741650414937,2,2708
lurking,3.4125506178339133,1,2709
deportations,3.411677680714222,1,2710
unfathomable,3.411532904587367,1,2711
mr,3.4107731206596306,7,2712
versus,3.409413619769973,2,2713
intelligent,3.4070407803521556,4,2714
spirits,3.4062578373271046,1,2715
internment,3.4045707844908737,1,2716
towns,3.404452921604804,3,2717
otoh,3.400954103025664,1,2718
gunshots,3.3883203045857826,1,2719
consideration,3.383922269217967,1,2720
punched,3.377952095969537,1,2721
retaliating,3.377744847089687,1,2722
iron,3.3774352733394455,1,2723
newsworthy,3.3774203159198493,2,2724
mighty,3.3754917505902906,1,2725
offer,3.3754076570598537,5,2726
precisely,3.373662401025637,1,2727
campaign,3.373248218679901,13,2728
what,3.3685960411186286,569,2729
mis,3.367640268983912,1,2730
mark,3.3672736699995998,3,2731
spiking,3.3645624892998622,1,2732
eliminating,3.360084708855272,2,2733
shame,3.3576822699596214,32,2734
pilots,3.353322696086267,3,2735
intent,3.349034116708184,1,2736
jeez,3.348164796935979,1,2737
daughter,3.345005555397787,12,2738
mayo,3.3426405791118166,1,2739
egregious,3.3424713925289273,1,2740
bite,3.335115844464455,5,2741
consuming,3.3347093747706094,3,2742
underestimate,3.3336195701625524,1,2743
bride,3.3335107462512887,1,2744
superfluous,3.333164496820788,1,2745
wv,3.328752856530553,1,2746
s,3.328518694922164,21,2747
taken,3.327832492981397,47,2748
chase,3.3270824744755476,2,2749
fifteen,3.3253985025560526,1,2750
behalf,3.325354536952024,1,2751
polluting,3.3251839817988262,3,2752
advocate,3.3245414369358564,5,2753
vacation,3.3218166735413686,3,2754
port,3.315664472513964,1,2755
fight,3.314799446971435,23,2756
migrating,3.313197071058452,1,2757
indirectly,3.3118535950592465,4,2758
dang,3.310229483787773,1,2759
generalities,3.303295797929172,1,2760
ferocious,3.2998506557704523,1,2761
maryland,3.297674884652876,1,2762
appropriately,3.2954998610964896,3,2763
dictator,3.294142597468664,1,2764
smile,3.2913180298452085,1,2765
missiles,3.2883784624662544,1,2766
cars,3.279966974541024,8,2767
demolish,3.2770285419193215,1,2768
8.8,3.276211848734378,3,2769
jumping,3.275134461160696,3,2770
companion,3.273118539595534,2,2771
halstead,3.27149592375412,1,2772
pick,3.2710705252932293,9,2773
racetracks,3.2681978880655436,1,2774
shrek,3.268167102532212,1,2775
declined,3.268011235512633,4,2776
sexually,3.2662245215174224,4,2777
resolution,3.2610270430734545,2,2778
vaginal,3.2589451357822234,2,2779
free,3.2574990075383212,23,2780
defining,3.256855355946387,1,2781
wins,3.2480128693514576,4,2782
confrontations,3.2459345154413777,1,2783
totally,3.2428928109207016,16,2784
expression,3.242775571088689,1,2785
development,3.242432164290963,7,2786
pains,3.240520956365902,1,2787
certainly,3.239901965476472,18,2788
beleive,3.2396684053037825,1,2789
hostile,3.238217002745496,1,2790
charge,3.2365177456783183,5,2791
robert,3.2338578550576464,9,2792
er,3.2332545634595204,1,2793
calling,3.231831867369956,7,2794
france,3.2297484901583857,10,2795
music,3.2246997933199975,19,2796
feeling,3.2241509388690117,31,2797
commute,3.223485920065915,2,2798
spreading,3.2215451426840005,8,2799
dies,3.220519335057764,7,2800
asphalt,3.2172471818509907,1,2801
express,3.212510505371503,5,2802
inflicts,3.2113619576738044,4,2803
family,3.2104922962784563,139,2804
child,3.20538719919925,60,2805
planets,3.2046483672716732,1,2806
assaulting,3.198348529757701,1,2807
younger,3.192879246743969,14,2808
choice,3.1888608659737496,19,2809
describes,3.1831376013672106,1,2810
apples,3.1825487990754224,1,2811
downtown,3.1820958757923528,2,2812
hails,3.1772307352265,1,2813
passage,3.1692882773002067,1,2814
civilians,3.168609128830065,19,2815
warships,3.1684375845255666,1,2816
done,3.161732420482231,80,2817
defintiely,3.1613090031221294,1,2818
suggest,3.160108843294168,2,2819
compromising,3.1568418895696944,1,2820
closely,3.1531704711182353,1,2821
purchase,3.1517637031445727,3,2822
pathways,3.14380464837898,1,2823
2009,3.142471789276186,2,2824
words,3.1409233831010557,17,2825
koo,3.1407045531295594,1,2826
bu,3.1388704821420497,1,2827
referring,3.138754455668236,1,2828
meaningfully,3.135814906174345,1,2829
when,3.135727538170163,304,2830
parks,3.1319714922928377,6,2831
accomplices,3.1287596556072845,1,2832
immigration,3.128620111925743,14,2833
lover,3.125524858615938,2,2834
given,3.118445626650681,26,2835
goals,3.1179413359026107,2,2836
profound,3.115813079906334,2,2837
represents,3.114076406656274,3,2838
necks,3.112888551627303,2,2839
783,3.1094059725473038,1,2840
contaminate,3.1085683224827516,1,2841
gutting,3.106342279977876,1,2842
desperate,3.105658032976401,4,2843
grant,3.1032604628499563,1,2844
tool,3.0998665764766926,1,2845
opiate,3.098899933083766,2,2846
sacramento,3.0963773173629825,1,2847
confederate,3.094559042411543,5,2848
costly,3.093685926015519,1,2849
become,3.09339901669168,47,2850
rapists,3.0856983822291983,1,2851
indication,3.079476976397343,1,2852
status,3.0793362826889155,4,2853
anniversary,3.078632699938556,1,2854
purification,3.0766346851891067,1,2855
recuperation,3.075329212971358,1,2856
explains,3.074986374151848,3,2857
responding,3.0740766647658866,4,2858
segments,3.0678483748465615,2,2859
drugged,3.0671944707828995,2,2860
traveled,3.0666770187710526,1,2861
ridulous,3.066025918598493,1,2862
occupying,3.0608551743224135,1,2863
betty,3.0587325502990392,2,2864
contacts,3.0573021162339167,6,2865
steal,3.0563399539791654,5,2866
nose,3.0490440327784416,1,2867
runway,3.048782982971714,1,2868
pamper,3.0400891258988407,1,2869
research,3.0367182301890123,11,2870
workplace,3.035107647251581,3,2871
refuges,3.0331201845571423,1,2872
detour,3.03251025182061,1,2873
struggles,3.031745260065705,2,2874
ordeal,3.0300861948067315,4,2875
throws,3.028324398843953,2,2876
brad,3.0277295190996085,1,2877
nationwide,3.026455357226456,1,2878
ownership,3.0245645524055975,2,2879
times,3.0227090038947084,33,2880
curiosity,3.0217219127604107,3,2881
viles,3.0205397458287537,1,2882
dietary,3.0196624691585177,1,2883
surfing,3.0195120166457112,2,2884
manipulated,3.0149180089677587,1,2885
instability,3.0133791657209956,1,2886
equaling,3.013097616047676,1,2887
wiseman,3.011671201326978,3,2888
scandal,3.0076106671570138,1,2889
magnitude,3.0075853233348795,3,2890
personal,3.0046220991181913,12,2891
violations,3.002793187925045,1,2892
alabama,3.002738539876253,1,2893
georges,3.001704103992573,1,2894
shoot,3.0013809140853818,17,2895
wars,2.995653786873138,5,2896
distillation,2.99513459256492,1,2897
reference,2.9930393442291656,2,2898
bought,2.98818772774276,4,2899
extremes,2.98745935552647,1,2900
strive,2.9825987424687836,1,2901
crucified,2.981500056865648,1,2902
kirk,2.979626916892383,1,2903
gradually,2.9795497184546953,1,2904
endured,2.978341122562835,2,2905
objective,2.9778328926439936,1,2906
us,2.9763842994275143,154,2907
mammals,2.976235824154111,2,2908
depression,2.974572184826343,14,2909
evasive,2.9731831569386564,1,2910
complications,2.9719133774234727,2,2911
share,2.9703546155082883,31,2912
malaysian,2.9690571139217585,3,2913
whom,2.966381394749816,2,2914
burmese,2.961606999737448,1,2915
makeup,2.957173038041992,3,2916
candidates,2.9553632477735725,4,2917
palace,2.9543578362911624,2,2918
flowers,2.9531427054896078,5,2919
horrific,2.950066409809766,7,2920
arduous,2.9490287480118367,1,2921
blip,2.9485491178065484,1,2922
borders,2.946005621618699,7,2923
deems,2.9438874396245183,1,2924
easier,2.941177042273069,9,2925
tripped,2.9398711667503266,1,2926
few,2.9394999268232667,41,2927
twenties,2.9356372068043415,1,2928
john,2.9328439712773067,2,2929
morning,2.9327678394081023,11,2930
tabloid,2.931792866978169,1,2931
troubling,2.930971179390765,10,2932
tremendous,2.929665788805102,1,2933
half,2.9281733009644437,9,2934
complete,2.926707445073313,8,2935
grounded,2.9246781919328964,1,2936
emboldened,2.923940770202872,2,2937
giraffe,2.9213649516043985,2,2938
encouraging,2.91825283839335,1,2939
wrongdoings,2.9176591500035585,1,2940
traffic,2.915938354576948,2,2941
2010,2.9140538463502192,3,2942
straw,2.9124296677295316,1,2943
arthur,2.9118119597440986,2,2944
equals,2.9086139253153833,1,2945
display,2.906288412693277,4,2946
him,2.902383007228112,141,2947
lift,2.8990477856466565,2,2948
puts,2.898569564175543,3,2949
close,2.898189911980942,23,2950
iraq,2.895559527976589,16,2951
toddlers,2.8906373343086695,9,2952
take,2.8789538603561766,171,2953
screen,2.877967458101084,1,2954
adjacent,2.8776630646734604,1,2955
thank,2.8755585216117474,11,2956
terminology,2.8727509188328835,1,2957
bully,2.871919247894561,2,2958
immune,2.871621986228444,3,2959
notoriety,2.8693593518453895,1,2960
',2.8688906614336567,31,2961
gasoline,2.863320787234887,2,2962
snake,2.8631973336011853,7,2963
deem,2.8620714343758404,1,2964
relocated,2.8540783933126015,2,2965
conflicting,2.84595603837937,2,2966
observant,2.844216469736205,1,2967
suggestion,2.844059204490655,1,2968
monkey,2.8423438962452696,2,2969
neighboring,2.8353226120964434,5,2970
suffer,2.832900239687742,21,2971
plastic,2.82863120744583,3,2972
cleaner,2.8226268224092177,2,2973
flirt,2.8201881664102473,1,2974
accompanying,2.81971539212945,1,2975
pipeline,2.813829574278909,8,2976
educated,2.812092138073634,6,2977
gives,2.8114892668827824,5,2978
motives,2.8033624351726223,1,2979
appreciate,2.8019701066221687,9,2980
unacceptable,2.79975989392298,5,2981
sneaking,2.7986618668441174,1,2982
credit,2.7968044481690972,4,2983
lifestyle,2.7951488850574844,10,2984
tie,2.794526612129081,2,2985
luck,2.7920684182781494,1,2986
spousal,2.7900710783803273,1,2987
earth,2.7862198920860752,33,2988
prejudices,2.785801553847537,1,2989
56,2.7831946640087484,1,2990
so,2.7826464787307144,760,2991
fuel,2.781838906064703,9,2992
know,2.7799220767942385,357,2993
sledgehammer,2.776447844104683,1,2994
investigating,2.7760267205698046,1,2995
plants,2.775491935395838,8,2996
director,2.7729014936214096,1,2997
latin,2.769388549121495,3,2998
passing,2.7688827115893764,10,2999
hero,2.7682255751688896,2,3000
d,2.7638857808353414,2,3001
notes,2.763885059888759,2,3002
establish,2.7625663708818786,1,3003
positions,2.7599586017328432,5,3004
involvement,2.759452815006494,6,3005
religious,2.75939009626409,7,3006
destruction,2.758964286462078,7,3007
limit,2.7572792015074636,3,3008
arrived,2.757151975715053,1,3009
abducted,2.747461243873339,2,3010
si,2.7469284685024773,1,3011
coudl,2.7455594710542943,1,3012
retrospect,2.7424484147398367,1,3013
rhinos,2.7395741679066035,7,3014
profit,2.7393479067758824,8,3015
coddle,2.7349326537837992,1,3016
acclaimed,2.7346187263695256,1,3017
believing,2.733663051008631,1,3018
unloading,2.7333919286222432,1,3019
elephant,2.728654462636646,6,3020
tighter,2.7270919456629734,6,3021
funeral,2.7239316593154914,1,3022
unlikely,2.72194684319014,1,3023
iis,2.7194965245447236,1,3024
unfortunately,2.7176815654252726,13,3025
kenya,2.7171656192995,3,3026
battle,2.715075841632677,7,3027
irresponsible,2.7124422322366932,5,3028
recovering,2.7119243384979264,1,3029
reptiles,2.7069398901417223,1,3030
coat,2.6993347439439193,1,3031
freed,2.696007431228752,1,3032
often,2.688914953703474,52,3033
blouse,2.6876354795833546,1,3034
recommends,2.6828088107976784,1,3035
broadband,2.6795225894295225,1,3036
whomever,2.671055170127042,2,3037
halfway,2.6709080333650626,1,3038
away,2.669461073978697,77,3039
achievable,2.6632647151405653,1,3040
serves,2.6583468851082364,2,3041
60,2.654559567889903,5,3042
stricter,2.646588907015765,1,3043
dn,2.646102485539064,1,3044
tuesday,2.645133935173395,3,3045
backs,2.6451201998448584,1,3046
exemplarily,2.6433935772723958,1,3047
begins,2.643198844959425,1,3048
forbid,2.6417908340175984,1,3049
locate,2.640490994763299,2,3050
theat,2.6393303874856153,1,3051
eric,2.6371453844434978,1,3052
harmed,2.635773020867685,7,3053
bootstraps,2.6353603743429144,1,3054
looking,2.634555461390466,20,3055
annually,2.6316996593921704,4,3056
statistics,2.6312274194419087,4,3057
pure,2.6259114886025703,3,3058
checkpoint,2.622789064572185,1,3059
pregnancy,2.6221278805726804,2,3060
pipelines,2.6199815340075565,3,3061
monday,2.6192780012016117,3,3062
66,2.6177777487897265,1,3063
elected,2.6169060231585233,14,3064
insert,2.6168243182456123,1,3065
mismanaged,2.6166309969488255,2,3066
tasers,2.615942420562538,1,3067
quadrupled,2.6140186816889166,2,3068
repressed,2.6089280284496486,1,3069
worldly,2.6061896472168504,2,3070
requirements,2.601997199265284,3,3071
published,2.5987521636956625,8,3072
embraces,2.598482785148777,1,3073
bloom,2.5983018700888083,1,3074
killing,2.5969082688392,48,3075
name,2.5959555529979124,12,3076
contaminated,2.587692253648207,3,3077
billowing,2.586875028549283,1,3078
bomb,2.5860416521246963,6,3079
packer,2.5836277705614883,1,3080
copyright,2.5785499304223993,1,3081
imaginary,2.578428609322641,2,3082
include,2.574392273199532,1,3083
question,2.5723735326114046,10,3084
cruel,2.567391058294451,19,3085
representative,2.5661044687562837,1,3086
light,2.56541568187113,17,3087
advise,2.558943207321838,1,3088
bullies,2.5580027070837277,2,3089
fraud,2.555490359285245,1,3090
marlins,2.5544717713350042,1,3091
evacuation,2.5520072493350554,1,3092
bullets,2.549670012341231,2,3093
inevitability,2.5470010322404484,1,3094
humanely,2.546841302112526,1,3095
names,2.545959464266776,3,3096
mine,2.542136358687266,7,3097
discouraging,2.5363744459313793,3,3098
dhaka,2.535556401280175,2,3099
performances,2.5344160063944887,1,3100
leader,2.5343143558518584,9,3101
natural,2.534106042353942,35,3102
majestic,2.518502938689968,3,3103
some,2.514043402893013,345,3104
refuge,2.513576001747171,5,3105
eleanor,2.5110607732071406,1,3106
allies,2.5108463311522433,2,3107
sharing,2.5103256686077042,2,3108
musician,2.508566702061863,1,3109
captive,2.5017562909245905,3,3110
sinful,2.4946610876803472,1,3111
homosexuality,2.4939070995407953,3,3112
update,2.4930022652440433,2,3113
2020,2.491888529080426,3,3114
preys,2.487323676619381,1,3115
waves,2.485772545235921,1,3116
gift,2.479422502922242,1,3117
veterinarians,2.4792888362525645,2,3118
absconded,2.476093407711332,1,3119
parking,2.475626580564347,2,3120
shot,2.4737465418285893,61,3121
biblical,2.471064094153613,1,3122
unthinkable,2.4684905530958403,1,3123
despicable,2.4669264062310727,1,3124
reduced,2.46106355861083,1,3125
quits,2.4607694803407583,1,3126
maybe,2.460677015094088,83,3127
heinous,2.4600107160291422,2,3128
designed,2.452016765981228,2,3129
reliable,2.4519003792792153,2,3130
armadillos,2.4516366917654437,1,3131
convicted,2.4491086224791934,5,3132
aspirations,2.442402313784754,1,3133
environments,2.438201586424632,1,3134
number,2.4313069582067435,25,3135
extra,2.4308253917755493,2,3136
fortune,2.42773773830461,1,3137
setback,2.426041168476533,1,3138
rife,2.4231737719924364,2,3139
acrobatic,2.4223000220405027,1,3140
chute,2.4208258304781154,1,3141
flipped,2.4191439396555072,2,3142
officer,2.4156475594564917,28,3143
whites,2.411750618770138,1,3144
ma,2.408624782478438,1,3145
balance,2.4059712440196996,6,3146
foot,2.405826924675539,2,3147
immigrants,2.404564347183653,15,3148
these,2.399833946337173,467,3149
houston,2.399486983253226,2,3150
jew,2.398394076086536,6,3151
meet,2.3964731259618075,6,3152
conclusions,2.3937678078949,2,3153
masks,2.393343232986278,1,3154
shy,2.388436246762528,1,3155
epa,2.3876226238589293,3,3156
understood,2.3833026002310724,2,3157
those,2.3788177154953196,182,3158
rockstar,2.3774260580219035,1,3159
helpa,2.3766605943761068,1,3160
concept,2.372274454364316,4,3161
badly,2.370914668701751,8,3162
whoever,2.3656150794671555,5,3163
more,2.363973996393738,408,3164
removing,2.3628922733647286,1,3165
ill,2.3614850698571956,17,3166
jackie,2.358563871249599,1,3167
rehabilitation,2.35095559221552,1,3168
response,2.348596711761859,5,3169
elder,2.3469000006236973,2,3170
ring,2.3462580538971736,5,3171
meantime,2.3461319983266167,2,3172
sand,2.3459161903144556,2,3173
discover,2.3431042895298155,3,3174
fathom,2.338825800081687,1,3175
xu,2.337872725372269,1,3176
subway,2.3352075046383254,1,3177
woefully,2.331988168045876,1,3178
walk,2.328143506892692,9,3179
loves,2.3271254045091725,1,3180
harm,2.3256044799782423,25,3181
famous,2.3241407393683478,4,3182
got,2.3228829208174204,84,3183
samples,2.322693307148109,1,3184
correct,2.321931661047387,8,3185
wuold,2.3163931404575724,1,3186
likely,2.3163182821352395,23,3187
wish,2.3161878483573286,61,3188
1980,2.31475291946534,1,3189
afghanistan,2.3122763881253654,11,3190
vultures,2.3117140124429287,1,3191
completely,2.311022942025528,44,3192
till,2.3075128098127937,10,3193
malice,2.305288345881137,1,3194
political,2.3049461799007416,36,3195
professional,2.303984085274685,6,3196
develop,2.300624424007796,2,3197
fetal,2.298929667572329,1,3198
hopefully,2.295589880875239,27,3199
ours,2.2915461806397452,3,3200
miles,2.2901431090127655,10,3201
vigilant,2.287660323964034,2,3202
minions,2.2868541491890824,1,3203
2nd,2.2851062529791113,1,3204
apes,2.284466892478438,1,3205
2011,2.281824765000829,1,3206
snipers,2.2816792766364182,2,3207
presidential,2.280602275685659,8,3208
summer,2.274402999977145,3,3209
euthanized,2.2710564935391826,2,3210
divides,2.2632508519698087,1,3211
arnold,2.2626914328440506,6,3212
parents,2.262142970112194,53,3213
enables,2.2611575249522193,1,3214
bhat,2.2610948284764714,1,3215
recently,2.2610523806877776,24,3216
applying,2.255889124151577,1,3217
abuse,2.2540638221480975,15,3218
stomach,2.2530796557463217,10,3219
ruins,2.251817102579114,1,3220
gold,2.251405292919671,2,3221
respectful,2.2494184506375756,2,3222
axes,2.2484452747729122,1,3223
interest,2.2469074347530045,12,3224
and/or,2.2427166768780653,5,3225
term,2.2412780027500965,10,3226
implicated,2.241245350651912,1,3227
cage,2.2372361538507084,2,3228
cardiac,2.2363574146416365,1,3229
biu,2.232918990664481,1,3230
kylie,2.232638422911598,3,3231
iraqi,2.2318045989655193,14,3232
make,2.229385731501485,172,3233
pain,2.22933253584445,25,3234
unbelievable,2.226625553496878,10,3235
good.the,2.217771815447769,1,3236
intellectually,2.2149825859654477,1,3237
who,2.2083071330661763,461,3238
fading,2.199859358921481,1,3239
colon,2.1989903431245255,2,3240
village,2.1978358943896605,3,3241
hamas,2.1974900674465285,1,3242
bigger,2.193905491191698,9,3243
mourned,2.191421705810054,2,3244
critical,2.191410731502933,7,3245
sources,2.1865035221345694,7,3246
president,2.173413568239228,56,3247
newly,2.1725581411528143,1,3248
unreachable,2.170528117310508,1,3249
ghost,2.16859643199672,1,3250
meals,2.16764242163518,2,3251
deserts,2.165074492793855,1,3252
3rd,2.1638220003066717,2,3253
explore,2.16242676211748,2,3254
spring,2.1617704188525213,2,3255
dozen,2.1610798359176933,2,3256
two,2.158386698163768,77,3257
admirable,2.156472917764768,3,3258
bags,2.15510275174156,1,3259
pursuit,2.1535519448737546,1,3260
mustard,2.1516509997154287,5,3261
births,2.1516028770611255,1,3262
operations,2.132363721621724,6,3263
drown,2.129351938653329,3,3264
waking,2.123809515098542,1,3265
dying,2.1226966228846376,39,3266
included,2.12223876648663,2,3267
dropped,2.1189668149502356,3,3268
describe,2.11885458053602,2,3269
ties,2.1168626187203152,3,3270
patients,2.116679928511328,10,3271
suite,2.1139208833069763,1,3272
greenpeace,2.111279269879507,1,3273
leaving,2.1110054695469227,11,3274
ardent,2.1093061451313924,1,3275
robbery,2.102832347639022,5,3276
manmade,2.102646688848856,1,3277
nipples,2.101445279699826,1,3278
prone,2.0914148215232746,6,3279
inclined,2.089751450822205,1,3280
harms,2.089342455122922,3,3281
essay,2.08805756051116,1,3282
100,2.084886855794972,17,3283
afghanis,2.0841264485607702,1,3284
cj,2.0797727212459973,1,3285
video,2.078438045971337,15,3286
filtering,2.0669355390738113,1,3287
omg,2.066733136844924,1,3288
bury,2.0658232513335495,2,3289
rent,2.0549241788491113,3,3290
might,2.053992500100822,59,3291
encouraged,2.05220697533138,6,3292
commitment,2.049010676533597,1,3293
grandfather,2.047217626615433,1,3294
received,2.0455658784610016,7,3295
killers,2.0420283271703887,6,3296
shopping,2.0392669560253935,1,3297
sicko,2.0378563675846397,1,3298
qatar,2.037708226196523,3,3299
chime,2.037365755872024,1,3300
worldwide,2.0332874489715564,2,3301
product,2.031678389058813,8,3302
assisted,2.027810066776299,2,3303
cam,2.0273038006625708,1,3304
....,2.0239261489482105,6,3305
rare,2.0200337573407,6,3306
commits,2.019475376923225,1,3307
still,2.0190723548962843,134,3308
streaming,2.016850017293981,1,3309
begin,2.0161326875677315,12,3310
recognize,2.015156046396805,7,3311
cahoots,2.013417866604783,1,3312
1,2.013099410634153,12,3313
instituting,2.01208246390663,1,3314
charlie,2.0110836502298106,1,3315
kiwi,2.0097736610299766,1,3316
escalated,2.008624815809176,1,3317
informing,2.0017757533831553,1,3318
bill,2.0011377149304987,2,3319
ego,1.9997445065210107,2,3320
compnay,1.9983703309571395,1,3321
driving,1.9963608037370788,18,3322
dispatcher,1.9948566843079387,3,3323
maker,1.9935219498177261,1,3324
amenable,1.9900780408091094,1,3325
wages,1.9886332944030327,2,3326
tribal,1.9840510262143338,1,3327
frogs,1.9823008540719327,1,3328
accidental,1.9798087045497264,1,3329
fracture,1.9795809972230622,1,3330
campaigns,1.9787153646750748,1,3331
betray,1.9767402648742838,1,3332
missles,1.9731513853171467,1,3333
safely,1.9698203183615437,5,3334
believes,1.966512709589603,3,3335
absent,1.965386261088692,1,3336
animalistic,1.9578266945689045,1,3337
terribly,1.9553414991140379,5,3338
outbreak,1.954303193377573,9,3339
just,1.9491585461387921,766,3340
comfort,1.9483444634810834,2,3341
africa,1.9477691566418112,12,3342
lgbt,1.9469428092765124,3,3343
riles,1.9449990916330817,2,3344
nudes,1.9426018783609207,1,3345
housing,1.9417278512394498,2,3346
art,1.9410534020158101,1,3347
ahem,1.9405680689138167,1,3348
indians,1.9385706398957487,1,3349
acres,1.9357539686549945,3,3350
already,1.9321388606421723,38,3351
connected,1.9303701369036137,1,3352
dreamworld,1.928814167800101,2,3353
jumped,1.9275639598295307,2,3354
poor,1.925051323353685,81,3355
cutting,1.919940601892916,1,3356
stability,1.9185784618077237,3,3357
obtain,1.917024263599556,3,3358
holocaust,1.9169368263338011,3,3359
mentions,1.9111846748754475,3,3360
