,column1,column2
2752,russia,-0.01262986040726509
2230,beard,-0.012627922716118713
1751,california,-0.012627742446414748
3956,deffintly,-0.012598003976329007
915,celebrity,-0.012591603095313151
2597,tennessee,-0.012590584518475702
1304,screwed,-0.012586098805395107
377,tweeps,-0.012582023123707221
2579,guesswhat,-0.012532342044392438
1488,dilemma,-0.01252924495626222
157,gone,-0.012528357801549874
2296,zat,-0.012490613845160273
1185,schilderen,-0.012477034849483966
977,underwear,-0.01245377833044582
963,big,-0.012452498409666845
3882,shown,-0.012439712168587812
1718,naar,-0.012417827289977307
2388,cute,-0.012400631675875344
3568,blockbuster,-0.012384456036791463
1687,lion,-0.012373737911125064
240,away,-0.012331673307500212
1425,club,-0.012328683382984101
2647,realised,-0.012320234360099502
194,forum,-0.012301792640784195
1144,happens,-0.012296040997780514
3007,realtalk,-0.012290632136129648
4022,cousin,-0.012284242779572623
3367,rex,-0.012275582169192755
3352,smash,-0.012270629227611197
421,should,-0.012266380651100264
2623,ownership,-0.012247697324601112
3083,uncle,-0.012245815581424251
3612,trailer,-0.012244299052075839
3203,russell,-0.01224385141377976
3858,wht,-0.012213735401309867
2954,bravo,-0.012182112363817717
1493,chocolade,-0.01217237426849182
2080,beta,-0.012166942392011377
3170,mercilessly,-0.012151315558234814
2359,wondering,-0.012119409184319392
3452,believeit,-0.012116667955030304
2993,umberto,-0.012112165174643858
542,increases,-0.0120926820445283
3672,youtube,-0.012085311275129082
1367,affected,-0.012082961666092152
353,father,-0.012074443058721433
2433,exhibition,-0.012066772105221809
1623,goodbye,-0.01202727135519511
168,vegetarian,-0.012023319787993116
3820,sale,-0.01201857030710359
2427,doof,-0.012011644840244261
3447,stab,-0.012005056732008749
989,girl,-0.011999975310180282
1661,coney,-0.011995061149986884
842,deur,-0.011976011448614418
1927,hmm,-0.011973162656603404
203,match,-0.01197164268489753
2854,reaaal,-0.011953347953931874
2309,injured,-0.011939494056871064
1619,cutout,-0.011936590242876285
1802,bitch,-0.011933620239514777
925,made,-0.01192533397043943
2136,statement,-0.011911173390908657
2935,suggestion,-0.011894910012390764
1480,empty,-0.011861793932397356
511,seriously,-0.011852268632641761
1905,anarchy,-0.011832118337479623
2961,chicago,-0.011830306342295916
1712,flattens,-0.011800260793267294
1245,dad,-0.011800223919835382
119,black,-0.011799219884336253
285,racism,-0.01179814214405957
2668,young,-0.011785540098663894
2310,knows,-0.011781451669638336
3688,flashed,-0.011756605364075945
3494,figured,-0.011749935055089472
2815,issues,-0.011742719215958817
1439,must,-0.011741084648627696
293,real,-0.011736754888992108
2684,pizza,-0.011728104626028248
359,no,-0.011715484546725174
1895,hunger,-0.011690974816635835
238,could,-0.011688529411817562
237,u,-0.011672244644637286
2640,goodthing,-0.01166394083112813
470,put,-0.011652957408241182
381,hit,-0.011640958051497756
93,but,-0.011635033464336055
1238,hollywood,-0.011625053398292923
79,went,-0.01161984859616607
2867,kid,-0.01156782675979111
1511,boss,-0.011561523856607907
1199,komt,-0.011527543833046985
872,shannon,-0.011518692471363081
3207,motives,-0.011517002585266873
2939,parents,-0.011509956304310596
3061,d.,-0.011503050025442121
481,taken,-0.011497479288911493
2703,alone,-0.011492320730827406
1750,talked,-0.011474100024381716
860,fat,-0.011464480772462997
1024,think,-0.011464370090847699
3119,hippie,-0.011457634262599131
3868,falls,-0.011442181961428401
610,may,-0.011432555294612495
1967,pregnant,-0.011420655016692116
3415,weet,-0.011396860668057871
2496,respects,-0.01139013729852879
245,was,-0.011379912161789447
2449,mal,-0.011379858443768178
1448,lugar,-0.011374085823635784
1876,painful,-0.01136326538006366
763,male,-0.011363087220174393
640,ordering,-0.011344305000859867
721,far,-0.011336739696290775
826,grieving,-0.011332942901662419
3890,jerome,-0.011325607306804758
971,,-0.011315859976910737
2303,cried,-0.011286635125574008
1056,considering,-0.011279451846360618
362,wants,-0.01127241321553758
3799,bust,-0.011259020242187804
3188,stats,-0.011258910999491322
145,actually,-0.01122220409373171
2041,however,-0.011196759936233315
2777,quedo,-0.01119301208696521
3135,gut,-0.01119071464460816
1292,jerry,-0.011188405433145764
2456,delayed,-0.01117464751625275
3843,dyed,-0.011171645131507445
2675,supposed,-0.011165224426921494
2562,predicted,-0.011162071724465766
2998,hah,-0.011160970786745944
1299,had,-0.011160436907033312
2208,launch,-0.011160167108264712
2424,alert,-0.011157646616396105
1803,without,-0.011124219120994844
2237,adoption,-0.011095346811924714
770,previous,-0.011090090243142663
2128,ugh,-0.011087829237024942
2334,preppies,-0.011076577842492464
2947,amok,-0.011074923727143417
3425,holding,-0.011067399885203427
3653,reviews,-0.0110549781433613
2291,bizarre,-0.011021740595011025
1749,timeline,-0.011005111966408328
109,arrogantly,-0.01098779146590491
1133,gwn,-0.010979395979129525
1276,battle,-0.0109757049424917
2881,bet,-0.010960483328819399
222,she,-0.010923709240635295
3131,encore,-0.01092085357409186
737,slid,-0.010903276338375631
2613,facts,-0.010900622689078555
1945,poor,-0.010894163012608876
1409,rosa,-0.010873434485987649
3693,clearly,-0.010869810939035286
52,'s,-0.010793575601276962
3757,interested,-0.01077301362431261
1533,yankee,-0.010763746766857648
1861,tony,-0.010761098940615943
882,appearance,-0.01075854874253939
80,watch,-0.010746143754670739
2580,woman,-0.01074529482913561
133,future,-0.010731122349917369
1916,grab,-0.010725816984683514
2801,g-string,-0.010677285360654943
425,hardening,-0.010665499357033884
686,imagination,-0.010641158254359852
3412,politica,-0.010602652715062109
2674,ai,-0.01058013470980748
1204,aan,-0.010578536139220891
1397,factor,-0.010559210750426805
3062,roosevelt,-0.010551992655621612
3312,mold,-0.010529545880363107
1835,replaced,-0.01051174584135903
2989,fathers,-0.010509545980381792
3967,ps3,-0.010449025445537852
2145,decide,-0.010444799592736026
305,trick,-0.01043812021239147
3826,involve,-0.010419426158650814
402,breaking,-0.010412157711763605
2333,complexity,-0.010401646568226963
2667,dating,-0.010401312242166418
1291,tickets,-0.010379448371776307
3417,congrats,-0.010378168816799578
1512,adebayor,-0.010374240401165915
607,haha,-0.010365164953075004
1566,permanent,-0.010340406702978736
3491,nc,-0.010338164373820782
182,saying,-0.010337539627553757
3465,note,-0.01031152786667055
2403,shittin,-0.010302487616687691
134,wife,-0.010288673451487535
3973,evo,-0.010273815638495979
2472,mock,-0.010254297549692615
2098,vassar,-0.010242331263653145
2527,iknow,-0.010237961750056137
230,someone,-0.01022204061117089
2599,idiot-,-0.010208059335350218
2983,sub,-0.010205565758712423
887,hoooo,-0.010166818101776935
2057,disagree,-0.010142835091006008
998,voir,-0.010140308474790074
3375,doen,-0.010120669423977666
2626,america,-0.01011208439547494
2754,controlled,-0.010092616576776691
2844,fa,-0.01005962796911803
3544,certain,-0.010048958191370362
2399,btw,-0.010047435604893901
2857,vom,-0.010032096706528219
195,hey,-0.01003030600350151
1096,justifying,-0.01002570736732132
2937,lala,-0.010003667355816648
3356,paul,-0.009989503406721138
783,smart,-0.009970048947277824
3519,nous,-0.009955173473430966
827,or,-0.009945962877967198
3366,named,-0.009922299063360375
2112,starving,-0.00991979682381268
1132,eh,-0.00987027117043362
2185,killing,-0.00987014585503472
1306,chance,-0.009854813403565468
1432,regimes,-0.00985281022452976
1288,door,-0.009850341282981111
1388,relatives,-0.009815643321978254
683,brushes,-0.009812950913546642
726,plans,-0.009802366027704673
522,eve,-0.009791775530975417
651,planned,-0.009785637430563467
2084,nigger,-0.009781303915175125
3561,ook,-0.009780313710837782
338,leuke,-0.009769563481027834
55,does,-0.009744213814294496
2306,reasoning,-0.009740042450609202
3521,changer,-0.009739339480924439
2228,messy,-0.00972301995645923
3537,wears,-0.009705949689674009
1942,understand,-0.009696776644264351
1274,context,-0.009684545908301726
574,knutselen,-0.00967251345508972
3316,ones,-0.009660259158799603
3027,dis,-0.00964745534492633
3696,freaking,-0.009641939658327393
3165,juggernaut,-0.009641305716335525
260,le,-0.009626906162347544
184,randoms,-0.009590482007198711
2915,remains,-0.009584817281946384
2767,hillis,-0.009578899155346593
3761,potato,-0.009572466579774362
388,only,-0.009566314833296546
3245,dreams,-0.00955638313464564
1338,gedicht,-0.009555234035641064
2715,discount,-0.009532603708831782
327,said,-0.009521869026995412
3598,rescue,-0.009521807867050727
3092,submitted,-0.009517733419065389
884,loved,-0.009507498728811072
3098,private,-0.009507124749197043
1308,stayed,-0.009491122434893003
3112,dog,-0.00947677635536607
1246,lucas,-0.009463039493846097
2558,ending,-0.00944632273002037
1491,met,-0.0094424831248325
1266,person,-0.009428677126358425
324,last,-0.009416205330169444
2233,flash,-0.009407409769476434
1324,called,-0.009399264991117949
3006,hits,-0.009393135966874688
201,bud,-0.009369861034811888
2480,brother,-0.009335284618475138
2526,fucked,-0.009295982665756467
3970,venir,-0.009252910689854534
2216,seeing,-0.009248302068127308
2109,excluding,-0.009231014825207209
50,@,-0.009209409545042355
3813,nuts,-0.009196331683239335
3855,kno,-0.009193046350479595
581,gedaan,-0.009188729134954114
3518,knock,-0.009172496761223016
3879,hadden,-0.009145793643339799
1617,someday,-0.009128994753161786
3605,dha,-0.009125913656012485
2728,email,-0.009125463125730615
2006,quenched,-0.00911818604155402
3392,fin,-0.009112520052516483
2469,institution,-0.009109359548216105
3643,totaled,-0.009095983738720831
1869,important,-0.009093909252414753
512,crappy,-0.009091644257502867
2653,dragon,-0.009085113459169016
3309,josh,-0.009079350752512986
3652,immagination,-0.009074137482284084
506,thing,-0.00901911695070206
41,humans,-0.00900541056061447
2931,clothing,-0.008998069166752628
104,librarian,-0.0089956486340521
2227,blonde,-0.008990819385745906
2328,price,-0.00898602020985922
2012,tds,-0.008973692298220363
326,he,-0.008972639143695376
3499,truckers,-0.008954889460858394
2666,closed,-0.008951019056109689
2800,ranked,-0.008936850440378237
1328,leuk,-0.008934000480412907
2512,brand,-0.00893004971652107
562,own,-0.008921327284614972
1191,pissing,-0.008913325980973134
90,allow,-0.008902920301136798
800,dark,-0.00884384914820999
3542,declaration,-0.008839342248857409
2021,syndrome,-0.008829952566126746
2963,tell,-0.008814353479706367
1977,advanage,-0.008808287967922771
2995,plot,-0.0088030164548677
3378,safe,-0.008790494636988383
462,bb,-0.008780715003856876
2395,push,-0.008763760039065174
3731,waited,-0.008741394434317637
1499,lekkere,-0.00873106699508632
1103,place,-0.008729875295843086
708,tuh,-0.008728911589768788
3283,okay,-0.008696879587727198
1539,dessiner,-0.008671179903832925
2344,cat,-0.008654874831107186
1447,este,-0.00864707170324909
2969,wearing,-0.008627207393546858
3151,avoir,-0.008613689545399253
1913,tiny,-0.00860603178466456
1979,changeable,-0.008598668484504236
185,face,-0.008587358683787061
1849,ridiculous,-0.008582680970091133
2113,kidding,-0.008573436767993598
3426,apologise,-0.008554752389147975
2096,element,-0.008554263988187764
412,falling,-0.008538099904966113
3830,favored,-0.008537562104990092
1441,siento,-0.008534856876918427
2827,jacobs,-0.008530331049161174
170,trouble,-0.008524038661209158
3267,paris,-0.008497812063593428
3184,known,-0.0084976897521163
3323,twinkie,-0.008487189623405363
725,ven,-0.008478947088449698
2404,mailboxes,-0.008474853908000197
3928,soulless,-0.008438635238799432
983,choices,-0.008436921400580017
3769,dream,-0.008434959869216828
509,inside,-0.008404220240490808
3938,eats,-0.008401398899643411
604,gave,-0.008383833241267775
3181,basement,-0.008382704460996102
1207,pictures,-0.008379721964196174
3231,website,-0.008364893438715326
2164,nomore,-0.008358600396014746
3263,vp,-0.008343983703912313
2221,horney,-0.008322890445227151
3204,graduation,-0.008318870852403543
1890,chipotle,-0.008297394259927175
1028,opinions,-0.008292339580160511
2022,slow,-0.008250087499174904
2974,invite,-0.008247362969994574
2466,society,-0.008229529263692768
970,”,-0.008220290079203727
3077,complicated,-0.00821877120734187
3509,ada,-0.008128825686293476
557,twitter,-0.008108958935589801
2222,picture,-0.008078388719237663
1631,become,-0.008073627442853502
2572,simply,-0.008064600342288984
3013,rushed,-0.008047824356019391
1075,thinking,-0.008031793310358347
2533,newcastle,-0.008028499499717059
2694,beat,-0.008019475078623507
337,ontzettend,-0.008017754412294908
3657,case,-0.008011881406035617
1974,screaming,-0.00800618002565358
2859,fave,-0.007986349446200278
865,act,-0.0079739158938907
2308,men,-0.00795938709092196
1294,confirmed,-0.007950305016678537
3174,speech,-0.007933368410304308
1005,ri,-0.007923960234949663
3651,brittany,-0.007902817891776165
1952,entirely,-0.007894822314041088
2779,ir,-0.007894072474542036
2419,competition,-0.007871726469026688
2685,teenage,-0.007838516450811638
3762,greens,-0.007836147056302069
89,that,-0.007823905523999902
171,women,-0.007816668426603385
2166,charlotte,-0.007801009821815482
3133,va,-0.007799195867722433
2926,stefanie,-0.007786677030621531
1537,rare,-0.007782806337958578
2669,cheese,-0.00778047776720348
2687,common,-0.007762239128219468
1805,innovation,-0.007756161492680092
472,wo,-0.007755780132450554
2758,ask,-0.007753177325809945
2950,zoo,-0.007744861736579847
1796,true,-0.00774259120245117
1407,con,-0.007735885889310181
1860,consider,-0.007726320201066896
3807,defending,-0.0077207521802643815
3575,enter,-0.007685035291853586
730,valkyrie,-0.00767657553900874
1644,hq,-0.00767077952310913
2153,pull,-0.00766787501734555
1320,maybe,-0.007646048111380699
85,know,-0.007640471421103137
1420,scene,-0.007614281331716348
1218,sex,-0.007589839652024734
1589,beating,-0.007569095852540203
3601,“,-0.007565030448812521
1748,comin,-0.007556460262129126
2927,ran,-0.007556130580312139
2743,gianni,-0.007553864902192329
1571,husband,-0.007544208256419817
3901,als,-0.007536616215956274
2478,iceland,-0.007519428033958526
3439,drankje,-0.0075169205149341455
2100,perd,-0.007509345921819322
539,mom,-0.007501791998728547
1190,management,-0.007487436342201903
3981,levens,-0.007486219794714003
3925,minds,-0.0074782224828860355
443,lol,-0.007460253765644683
2121,mij,-0.007450808605333539
1333,mailbox,-0.007438897517721763
1076,funny,-0.007418082558934283
1148,avoiding,-0.007410489992967765
28,people,-0.0073887094965222845
2707,few,-0.007385227898941289
3268,hihi,-0.0073757494293873
1506,yeah,-0.0073660297491597105
2352,den,-0.007346309728029604
3574,contests,-0.0073268623976403945
1445,se,-0.007320971502756505
2982,yu,-0.007314569750792795
3641,none,-0.007300859689038392
1611,episodes,-0.007295059712879529
784,used,-0.007291422883938661
163,going,-0.007290740967528456
1801,hes,-0.007268890656470211
2293,geslaagd,-0.007261341326906014
77,man,-0.007258941652593516
933,une,-0.007238046616826163
406,movie,-0.007232533845477471
3979,peter,-0.007227307080286805
866,increase,-0.007223663434608866
113,%,-0.00721376336683881
4017,browning,-0.007195905301753587
1124,coming,-0.007188904908068777
269,too,-0.007186829888459242
811,large,-0.0071849988124975395
3719,lijm,-0.007178983164265764
516,them,-0.007168286842082456
3360,democracy,-0.0071660716568649925
2141,ungrateful,-0.007160044012155013
254,customer,-0.0071552396390615995
870,schwartz,-0.007147155688711546
407,part,-0.007141286138317869
3968,todavia,-0.00714077455583234
2991,nightmare,-0.007115717066885844
1413,stoked,-0.00711277146653382
187,becomes,-0.007104188942761033
1518,agree,-0.0070985309000369265
3238,realise,-0.007071068895040431
2318,hell,-0.007068146731939513
1822,wan,-0.007058557733639841
632,shadow,-0.00702847991500405
3266,attend,-0.007013748161725736
1828,many,-0.007010060052294601
1410,quien,-0.0070052361334925865
1334,briljant,-0.006983165322466586
2234,info,-0.006974866815828644
2704,keeps,-0.006969727372293192
3348,rules,-0.0069610976325596395
3293,latest,-0.006957328277886425
389,motive,-0.0069541673687171365
2320,mac,-0.006950295368070689
4001,appearing,-0.006946114259069803
927,her,-0.006943063742036598
3582,dives,-0.006939366292706432
1487,craig,-0.006926378747371481
1350,grief,-0.0069202384684783555
810,appears,-0.006918502357032738
123,ima,-0.006911532957948998
2702,fallen,-0.006910791384302864
3577,[,-0.006909189987996731
2720,remembered,-0.006904937954246714
1516,recall,-0.006894909657851543
2314,malibu,-0.006893426546003617
16,tipping,-0.00688029545478814
3146,favorites,-0.006878829668327814
489,la,-0.00687026036826452
753,suck,-0.006844978786397034
204,reports,-0.006843603796123405
86,there,-0.006835849465014201
59,who,-0.006831843494618801
272,found,-0.0068203699350584185
1639,gerome,-0.00681957605968145
2596,nick,-0.006814680647403095
2398,forget,-0.006791760158473969
697,lies,-0.0067756973352676815
1353,nbc,-0.006764772900928107
3520,obliger,-0.006754838489653812
2691,click,-0.0067420508530682535
2488,hopes,-0.0067413342647766345
3768,cadeaux,-0.006730100364280688
1123,news,-0.0067289329223246775
1679,bitches,-0.006725047296490517
3472,ina,-0.006722623914703352
1959,some1,-0.006698344054989237
140,damn,-0.006681669707283545
2028,request,-0.00666351780235483
282,legalizing,-0.006659042823885743
1155,batalla,-0.006641602894678901
3545,types,-0.006636625872854379
598,england,-0.006624843424217239
39,how,-0.006615614208116819
1011,r,-0.006604806811694623
920,emotionally,-0.0065988120008122235
2986,tho,-0.006595871784205765
3409,sawa,-0.0065915321100499915
1395,come,-0.006576936902974298
3487,consumed,-0.00657315296294559
3865,airplane,-0.006559343237847637
958,49ers,-0.006551311186982457
911,seran,-0.006548624827633937
3933,aimed,-0.006546811902835153
1249,tv,-0.0065362131616652185
839,onze,-0.00651030045669768
1510,third,-0.00649057284967369
2570,gotten,-0.006477746028820803
524,let,-0.0064632780227413915
1295,looks,-0.006462976396336652
2327,pay,-0.006449403107101781
2630,tax,-0.006446792042904103
931,t,-0.006446550261211996
3408,screen,-0.006439960739548223
2770,offence,-0.006439098174838733
2549,crazy,-0.0064303874547918275
2869,face-to-face,-0.006394991519016483
3759,gm,-0.006378252193769619
2618,sint,-0.006374015078877029
2775,pongo,-0.006371397900122824
1696,rewatch,-0.006355381054567254
6,him,-0.006354958313990921
82,concert,-0.006338323546088978
130,:,-0.006322145937906579
88,states,-0.006318826066925567
751,awful,-0.006314302511175695
2957,geloof,-0.006313247306290897
3159,escape,-0.006289896492717732
1624,farewell,-0.0062869134349188005
2911,rid,-0.006278229033301784
2709,totally,-0.006268693641918679
174,stop,-0.006265359219850428
1543,sur,-0.006248509508223784
18,heel,-0.006247649017174605
1267,contact,-0.006243107638345497
1918,forever,-0.006241931645356475
3785,debit,-0.006237665326250378
2048,hole,-0.006232917338418114
3847,series,-0.006224649147969738
1790,keegan,-0.006223646150138839
3004,truth,-0.006209423376860692
2676,pants,-0.006190369188798049
3751,uncles,-0.006185670332513738
3992,puedo,-0.006185143002116481
1990,sister,-0.006150504741140478
518,phone,-0.006128617784529765
1870,hence,-0.0061263894501614674
464,press,-0.006105220000258358
3902,deed,-0.006098498190029925
2429,slight,-0.0060965897745460075
2169,shes,-0.00609564930168201
3511,dalam,-0.006095050114157898
922,hmmm,-0.00608550976723885
755,swear,-0.006085286392034547
3015,awkwardly,-0.006080898087569276
3197,daniel,-0.0060793204848225875
218,tough,-0.0060687673194989265
567,ben,-0.0060299549346017845
921,overwhelmed,-0.006012618326090961
47,when,-0.005983484536894459
986,stand,-0.005975939107325975
384,added,-0.0059522643345521166
1823,ur,-0.0059474020232963346
3129,dans,-0.005941677571576575
3308,french,-0.005936853621128634
4010,speaker,-0.005904076105942922
215,leads,-0.00590069744078217
1759,v,-0.005897318907144448
469,attempting,-0.005894715079831442
1136,beneden,-0.005892307124718153
1715,mcdonald,-0.005867921901441391
2750,china,-0.005866633007688185
685,use,-0.0058557902368702635
2405,decency,-0.0058283053922975475
129,see,-0.005827752406788094
546,shit,-0.0058228340249919415
2123,though,-0.005820302991970556
3289,returns,-0.00581755697981982
980,random,-0.005811486462189275
3539,automatic,-0.0057999629900337725
2948,cut,-0.005771127929250112
3473,jokey,-0.005753576022705934
3626,mhmm,-0.00573767722835045
227,what,-0.005725273167768775
1101,rock,-0.005707068056217493
792,chef,-0.005691616777995048
1549,soir,-0.005689554196385733
1138,lang,-0.005687906285388737
1129,veld,-0.005658933629704935
658,dress,-0.005647809477787962
890,'re,-0.005638608541100654
2504,earlier,-0.005619466820297365
496,ke,-0.0056066579547370534
1015,probable,-0.005606316770317048
1501,maaltijd,-0.005595593764308575
45,i,-0.005591714339801903
675,„,-0.005583450589610716
981,hungry,-0.005583053465021897
2476,logo,-0.005580860205495485
3294,evidence,-0.0055711843009552025
1723,plays,-0.00553851093951126
21,mag,-0.005536581317159581
37,really,-0.005516092324682607
2673,irony,-0.005473798758482395
692,especially,-0.005469889092709974
2584,discovered,-0.005459183302666748
2818,whisper,-0.0054420288174251855
3666,record,-0.005440290375026414
3505,kegelapan,-0.005417678916079125
1931,cupcakes,-0.005416398396312762
2860,awhile,-0.005415341216454461
1456,payton,-0.005414658998750217
2212,stuck,-0.005399771926785994
44,easily,-0.005394120032044915
1933,pup,-0.0053930169592491615
2718,king,-0.005391214013580213
3726,reach,-0.005376419207676918
3999,angst,-0.0053655761157533725
2975,pseudo,-0.005357346627989355
528,yet,-0.005348986848712724
3264,un,-0.005347031591187351
296,4rm,-0.005340410302211071
4033,stata,-0.0053237961208875565
492,esto,-0.0053201357853731816
3717,vinger,-0.005317911242758512
1883,past,-0.005311567969215654
366,beef,-0.005298012433444329
988,lie,-0.005294143447764199
775,anti,-0.005272987076119061
3606,fukkin,-0.0052714474488197395
2519,whereas,-0.005269498940509571
1212,ass,-0.005259377235666314
1982,box,-0.00525921727326869
38,proves,-0.00523778455972046
2936,character,-0.005215605451440516
620,learned,-0.0052122969592557486
2255,specific,-0.005197013606765364
1908,murder,-0.0051850760494721775
2231,index,-0.005183297461761786
3673,depressed,-0.005180188428186727
691,soo,-0.005168093531379685
2301,theres,-0.005166645020950289
3586,company,-0.005152785519695132
1457,um,-0.005150802743071373
3732,replacement,-0.005148949721990634
1544,cuisse,-0.005147756150320562
3644,drank,-0.0051430166740039415
1563,beetje,-0.005109454160611538
876,before,-0.005103775414766725
679,enough,-0.005084310687612198
2501,final,-0.005075244545393556
892,vet,-0.005072554617352222
1088,other,-0.005072042597569713
519,ok,-0.005064965920213824
478,still,-0.00505617274924405
3420,yook,-0.005032993408826178
2313,meeeee,-0.005016725790575239
1161,freezing,-0.0050086153690394606
3313,image,-0.004997140005369074
1983,bosses,-0.0049954093774306554
3599,animals,-0.004992094347997342
2270,figure,-0.004981916697844028
740,kitty,-0.004973479119693234
64,first,-0.00496720258059482
373,putting,-0.004963551280971217
1941,honestly,-0.004953714606644487
2856,pick,-0.004929300736575838
3900,oke,-0.004927154019290219
2530,vela,-0.004904524253445647
3434,chili,-0.004894393730047604
3716,gezondheid,-0.004880817422583754
1165,awe,-0.00488049101676772
1863,aka,-0.004876295613284732
48,go,-0.004862261354086736
3622,bestie,-0.004855609213728692
3441,vieren,-0.004815759943682824
4009,pilot,-0.004796572580769426
2495,ink,-0.004776687571518087
1508,tottenham,-0.004756532633691466
3538,cologne,-0.004748146500662764
3405,musa,-0.004742607514010397
2045,fly,-0.004733244195766855
378,live,-0.0046866024454655045
969,â,-0.00466592271000595
3354,ahahaha,-0.0046439786667594185
3996,selfish,-0.004637296337386998
103,like,-0.004634687426745037
2633,resides,-0.004596250195133032
3022,hopeless,-0.004596065720699229
480,yeahhh,-0.004583588907644884
3892,problems,-0.004554989381383589
3887,announce,-0.004539474392838181
1635,2nd,-0.004516476194523053
1239,blvd,-0.004515592667443039
3048,50th,-0.004507673720959826
1880,underneath,-0.004496580130180936
3942,urban,-0.004486754634401262
304,sometimes,-0.004486280042249538
1311,brukte,-0.004461293616203369
2489,bollywood,-0.004455765296522293
1856,sir,-0.0044422934836109785
1837,washroom,-0.004427045869062073
3136,wrenching,-0.0044144079056539645
3158,3rd,-0.004401232682233833
1755,directors,-0.004397441649640349
2477,prospect,-0.00437433413496778
1757,attention,-0.0043677272336734504
2706,alot,-0.004343600565984453
1476,hot,-0.004330921170410951
3931,refs,-0.004327443855998403
1633,iphone,-0.004326915110142188
1286,fl,-0.004317926653804463
3663,neighbors,-0.004302210587348068
3683,followed,-0.00429251400684545
3164,warfare,-0.004290965338914136
1897,heat,-0.004289187162281775
3362,curtain,-0.004282560632984527
2420,ze,-0.0042669469700344275
1587,imdb,-0.004250673322254597
2921,vanilla,-0.004246981545101676
2652,bored,-0.004234798292959942
3614,pu,-0.0042313344250514435
1660,trying,-0.0042251584128999205
3886,estate,-0.0042144421540023114
624,sinking,-0.004210756628369383
2845,already,-0.0042107441286623444
268,since,-0.004208117638253096
589,ma,-0.0042033321374110545
1325,fleet,-0.004197778128324578
1254,member,-0.00419170496717559
2981,yes,-0.004171048153602476
3393,thin,-0.004169134296580091
3527,kang,-0.004152619200723056
2292,lachen,-0.00414254943893555
3703,bear,-0.004138889630202145
772,myers,-0.004123449226686161
1621,history,-0.004121279149280526
3727,sonal,-0.004088443972545473
2047,crawl,-0.004081443700468022
2483,nt,-0.004066546371107444
2951,lyk,-0.004060257914325572
3559,berg,-0.004055738425516644
440,mind,-0.004050981912338164
2248,comprehend,-0.004012752371195454
563,much,-0.004011100060630662
1797,youre,-0.004002819131099343
1206,wake,-0.003986708506384313
1892,dogs,-0.003986666129520786
1177,realm,-0.003983483407152244
415,their,-0.003965192647014602
3555,denny,-0.003963610174116721
1104,countenance,-0.003953853249481372
3429,decreasing,-0.003952399427399703
3531,bigla,-0.003946469057059046
880,journalism,-0.003940867486424097
790,description,-0.003937590057813865
913,order,-0.0039343479309948085
3469,casteth,-0.003919100203865966
2586,human,-0.003918613147663233
3883,arm,-0.003885394745345973
756,most,-0.003875746068295285
2842,beast,-0.0038749451597836116
2970,pieces,-0.003871412730355896
3258,lijnen,-0.003859497960833577
2686,psychology,-0.0038593690446251877
317,such,-0.003831918685992591
2018,jordy,-0.0038272540899639503
234,accept,-0.0038074564864587503
3371,waxahachie,-0.003763736534050356
4028,shxt,-0.0037410163316072284
169,..,-0.0037342969468795867
2786,whipped,-0.0037156081933455974
2509,feature,-0.0037121242695757183
323,clothes,-0.0037089929587269524
2078,usually,-0.0036971914928529566
1309,late,-0.0036962971048901524
520,take,-0.003677738368550804
2853,included,-0.0036770859264683405
2093,merci,-0.0036710611649821492
1494,letter,-0.003652809317918521
848,na,-0.003648051898789678
2392,propel,-0.003618570325814919
220,jen,-0.0036146679184305077
1141,anywhere,-0.0036121075923662895
3852,sofia,-0.0036084131018877677
617,ia,-0.003592063165820103
91,cousins,-0.0035902762183933705
3875,questions,-0.003570656143860965
3213,trunk,-0.003561551781908004
2829,steve,-0.003557059805436423
4035,forte,-0.0035435180114443236
2996,twist,-0.003517375566085257
1098,staying,-0.003511728005491231
3418,winning,-0.0035085470254843706
1435,impose,-0.003502225777083841
3926,alike,-0.003485858197721734
333,(,-0.0034854491026639705
1546,te,-0.003483720916027005
70,got,-0.003481950421051833
1807,takes,-0.003480635104376059
1673,'d,-0.003477632847266306
3297,article,-0.0034767556375042987
3317,voices,-0.0034700401232757097
32,from,-0.003468299111537808
445,teeth,-0.0034568269725530026
3566,juan,-0.003454396647270295
3456,cardiff,-0.0034507048565594143
3878,pech,-0.003447719548893439
84,you,-0.00344421893458651
1257,everytime,-0.0034370373336994465
36,it,-0.003435328590121726
3100,logged,-0.0034285427423100144
1540,trous,-0.0034281416421699574
2209,turns,-0.0034205421883127165
3675,bunch,-0.003387265519008264
1323,exists,-0.003366332186562032
2790,dropping,-0.003366008531480077
1100,bio,-0.0033654115278218886
664,his,-0.003359884531842674
387,money,-0.0033573193728918885
3806,sandusky,-0.003351334119097462
2672,sarcasm,-0.0033473508217728067
3497,elderly,-0.003338394578301629
863,farts,-0.00330749217812705
1858,taste,-0.0032991649236120907
2662,commercial,-0.003293412349431122
241,walked,-0.00328928497799618
1713,flattened,-0.0032766968631550574
822,crap,-0.0032741881130664697
2863,reaching,-0.003268297362824173
348,cake,-0.0032364757466526953
1891,atleast,-0.003226635300580532
3114,filipino,-0.0032265875850450427
3388,ou,-0.0032240538881293627
984,nothing,-0.003196340513095221
1603,seem,-0.0031799722094545766
3400,inflamed,-0.003167579458984115
1004,beaucoup,-0.0031653260191069855
