,column1,column2
1214,box,-0.00028348353897430736
1547,brown,-0.00028149109099627923
506,where,-0.0002808753434198643
1154,inside,-0.0002804319693695708
1741,escape,-0.00028019658390991215
761,being,-0.0002798740730080105
1312,frog,-0.0002790972714101452
633,',-0.0002785766195209477
1301,brothers,-0.0002764424643823358
576,ni,-0.00027585261878078734
538,sizes,-0.00027454933789607854
364,brushes,-0.0002722071585229035
449,circumstances,-0.0002722003724052179
2202,speaker,-0.00027153664627976284
257,release,-0.0002711340540120717
2016,siblings,-0.00027002175690416956
1031,talk,-0.0002695087453468283
1055,hunger,-0.00026829191936187416
477,we,-0.00026679980256440774
227,just,-0.0002664680983076505
336,dress,-0.00026415409767176646
1991,movies,-0.00026367404410448567
1099,revolution,-0.0002635952281780312
2208,social,-0.00026262472445199393
13,trafford,-0.0002621597453769776
1233,messy,-0.0002616784818946395
1428,human,-0.0002613897952200211
112,right,-0.0002595579015272233
470,before,-0.00025939673520305925
1297,least,-0.0002589332845891893
2071,panel,-0.0002579819072288088
1287,tounge,-0.00025453930215737185
1331,mcdonalds,-0.0002520590388927732
2169,urban,-0.0002501289538742722
2103,reverend,-0.0002472974934483263
438,very,-0.0002471172346176135
1637,jonny,-0.00024709976645023425
558,countenance,-0.00024659731006321527
1748,speech,-0.00024578969967858
323,eyes,-0.0002445524835620621
1970,amazon,-0.0002435438805234356
1535,developed,-0.00024347547316310453
1924,mouth,-0.00024347339540305602
263,increases,-0.00024310735475607692
785,been,-0.00024290170024551797
657,super,-0.000241781831040695
1190,remember,-0.00024112195393435237
544,same,-0.00024098702239866784
1045,past,-0.000240408767051411
245,eve,-0.00023956915561726855
2117,callme,-0.0002393120209916675
1953,dha,-0.00023877764156350143
1965,drank,-0.00023800037847196106
1026,call,-0.00023618504828291754
1673,normally,-0.00023510936313954822
1475,remembered,-0.000234139948818351
1449,needs,-0.00023366355056312737
1096,different,-0.00023074551566610666
1097,news,-0.0002303322742668811
564,psa,-0.00022964994490832534
1348,nog,-0.00022892972441473943
369,girls,-0.00022817984297743898
1237,index,-0.0002281468013432722
1812,onions,-0.0002277555956145058
555,rock,-0.00022726120192688697
2097,sow,-0.0002262748324588328
239,abren,-0.00022592560103848746
2083,plans,-0.00022516693259564153
1685,those,-0.00022488864110315629
419,chef,-0.0002246581332903334
1052,especially,-0.00022461843515639036
5,makes,-0.0002242164958754426
550,choose,-0.00022416042928002876
1645,alone,-0.00022234497240618183
458,savior,-0.00022154806998016436
1591,negativity,-0.000221337580330949
159,(,-0.00021994659442799361
427,second,-0.00021581964187229963
1044,allow,-0.0002155500311425533
196,breaking,-0.00021459470238140756
1194,many,-0.00021453226581157224
2072,directly,-0.00021343464014729238
1563,awhile,-0.00021324274538812938
1529,psych,-0.0002130608082760073
2087,highly,-0.00021203879911802393
343,toilet,-0.0002094416445495112
907,blue,-0.00020887995355198187
1296,raceway,-0.0002083700870865024
1054,thirst,-0.0002071789230930604
443,possible,-0.00020694522958398273
2049,outcome,-0.00020563938770404392
1575,face-to-face,-0.00020518146363623566
744,han,-0.00020500643597657917
904,coming,-0.00020494646479569573
1680,monte,-0.00020285456579731732
1790,please,-0.0002026786366618342
858,instantly,-0.0002022638501648177
1848,anticipated,-0.00020222162168524572
553,bio,-0.0002019344655016314
466,row,-0.00020159000685625601
603,most,-0.00019972628161824162
629,begging,-0.00019968194064580696
1008,games,-0.00019967732566813774
253,yet,-0.00019891811359192484
997,fourth,-0.00019522561694816764
360,enough,-0.0001950511921672365
352,feels,-0.00019504880958492985
210,themselves,-0.00019071560271881124
1841,image,-0.00018877125824072425
146,such,-0.00018796070104280877
1283,aurelius,-0.00018651859505548258
1952,ovv,-0.00018588559503034943
1364,paying,-0.0001852240776498674
302,its,-0.00018483971494328026
731,b,-0.00018241846569664485
646,team,-0.00018031489425169035
202,part,-0.00017966936241132394
40,...,-0.00017846690817403135
175,live,-0.00017733498199015165
111,do,-0.00017716198489134551
580,veld,-0.00017683443858630872
2204,bank,-0.00017619402802401983
1782,legends,-0.00017611284233397592
346,play,-0.00017506523592298378
599,also,-0.00017307843843303818
534,belief,-0.00017251556383692172
1663,managed,-0.0001721781625121396
1478,niece,-0.00017149863996734156
1903,note,-0.00017040175370650862
1119,smith,-0.00016959557425285507
441,somewhere,-0.00016919965118877893
2136,original,-0.00016846309430852645
140,one,-0.0001680969225147698
1224,mortgage,-0.0001674243326605255
1785,hopes,-0.00016373845488324527
500,about,-0.00016029645940107885
1916,biology,-0.00015983852485579195
335,pulling,-0.00015980070312070053
334,constantly,-0.0001591972351278198
549,which,-0.00015884735608657108
81,vegetarian,-0.00015461013534707644
692,prices,-0.00015267026078050436
344,watching,-0.00015254167922754033
1130,nephew,-0.00015238557121013166
1696,opera,-0.00015196281627774384
713,scene,-0.00015155736759456343
1230,slightly,-0.0001509842222480117
2045,nauseated,-0.00015028440117572235
473,by,-0.0001482652120955257
499,'m,-0.00014710771620672088
1542,grey,-0.00014697633841609655
1506,$,-0.00014626982026860307
1460,race,-0.00014491259924956032
1458,analysis,-0.0001438599068906662
84,this,-0.00014311729912847314
1269,pillar,-0.0001425434842465444
345,son,-0.0001422167955154709
47,shake,-0.00014139004796642928
557,place,-0.0001408040116827158
211,their,-0.00014071177245430241
1550,candy,-0.00013804199165899625
1463,closed,-0.00013770443343403952
850,credit,-0.00013707482215331214
1739,story,-0.00013523520826140212
374,regional,-0.00013361729636454886
457,dear,-0.00013341651347067223
1309,discussing,-0.00013305979199414205
1060,tear,-0.0001327143919579171
1361,flat,-0.00013262371582059207
781,empty,-0.00013234816144757928
183,on,-0.00013202411316337278
206,number,-0.0001317067709195925
2107,waitin,-0.00012983389973665244
1576,quite,-0.0001292517385943339
1601,mess,-0.00012914426071704028
571,deux,-0.00012863142535946606
994,source,-0.00012760845411653222
1468,crackers,-0.0001273772620656253
706,stoked,-0.00012707760512826603
752,closer,-0.00012642601888389958
429,lotr,-0.0001262457316836087
299,ill.,-0.00012517309784231323
592,imagine,-0.00012477532485256814
1378,prospect,-0.00012055563037915274
573,sick,-0.0001197355465983315
199,need,-0.00011946856204071298
1225,commercials,-0.00011941071643267487
293,get,-0.00011908377480992778
983,innovation,-0.00011848657302676457
1206,later,-0.00011838879141945342
85,us,-0.00011706529820315788
1852,dvd,-0.00011688823608857047
522,others,-0.00011669279463844338
1241,learn,-0.00011562731945201905
837,host,-0.00011545854362466031
1389,ink,-0.00011471987558723718
347,his,-0.00011431566712880277
1483,group,-0.00011271175160702598
2028,seconds,-0.00011238438433341333
2040,outside,-0.00011104297469310627
831,permanent,-0.00011060444229964427
147,an,-0.0001103472472357433
154,draw,-0.0001102708916245528
606,meaning,-0.00010746753714252942
965,everybody,-0.00010734355868325681
509,bubble,-0.00010632239933374884
2155,agora,-0.00010525874045573846
956,e,-0.00010520619868418393
1495,mak,-0.00010518054270204177
1016,taste,-0.00010512984847002855
1998,lakeview,-0.000104757351694971
792,stuff,-0.00010445745074459519
1441,wise,-0.00010409271788725197
881,champion,-0.0001033574881047939
252,ill,-0.00010229619598547122
1942,nip,-9.998885683668273e-05
1795,authenticity,-9.873436754997038e-05
847,mother,-9.842105648589334e-05
1913,57,-9.780001384001912e-05
207,adults,-9.602330412890394e-05
327,dizzy,-9.549522029112141e-05
764,means,-9.438150436212336e-05
519,comes,-9.371300086762002e-05
1796,humor,-9.222063295223737e-05
1314,find,-8.979621342208269e-05
390,fixed,-8.948340403581159e-05
1106,reunion,-8.942204164341674e-05
1226,am,-8.872023202243603e-05
602,realm,-8.809232563585604e-05
1286,power,-8.448205515616239e-05
664,skolen,-8.433948026006351e-05
2007,virgin,-8.336463118086502e-05
161,),-8.303118353817881e-05
1816,hi,-8.251835037450729e-05
1527,bac,-8.171204666461977e-05
259,town,-8.151089432881711e-05
1620,mine,-8.127309016592877e-05
281,looking,-8.125959000303038e-05
1939,dives,-8.061799771249996e-05
1244,adoption,-7.878291710096833e-05
1391,comm,-7.798625743589845e-05
586,nr,-7.765430936367395e-05
1122,crying,-7.723205725862866e-05
1087,blast,-7.706933472505002e-05
445,grieving,-7.69192881443564e-05
992,roadhouse,-7.629968717116654e-05
1421,features,-7.599391457286247e-05
1306,complexity,-7.368565200021201e-05
22,",",-7.242196518999457e-05
2168,tumble,-7.135450295326883e-05
43,so,-7.104554768960285e-05
517,/,-7.069211318092684e-05
1432,app,-6.77157544709131e-05
539,as,-6.707697592532175e-05
1384,"1,000th",-6.698240515340096e-05
1459,run,-6.656538715789381e-05
1982,record,-6.593584588870686e-05
1321,wii,-6.562708319247826e-05
1677,teve,-6.513200449839403e-05
213,bout,-6.491717290346185e-05
1653,treating,-6.326041204109204e-05
2188,chains,-6.315200458152865e-05
329,planned,-6.169721232649768e-05
156,from,-6.145527510677803e-05
2086,redeemed,-6.100711560693565e-05
685,elizabeth,-6.016986788100041e-05
145,worth,-5.9122081840137505e-05
1868,ace,-5.891090920283254e-05
1207,tls,-5.846531246388446e-05
1864,......,-5.773208397012624e-05
753,ice,-5.709862709472629e-05
1596,apple,-5.680154556658233e-05
493,drop,-5.622291563004538e-05
605,these,-5.594909357448102e-05
478,here,-5.526073437045633e-05
943,assessment,-5.496208976471018e-05
530,way,-5.4469164175484686e-05
179,me,-5.244837390698878e-05
741,las,-5.198779076386902e-05
2051,tme,-5.1544026927552446e-05
119,some,-5.0983195571540045e-05
97,another,-4.9467551127546275e-05
1859,safe,-4.693958758463669e-05
1387,paint,-4.691779058110186e-05
434,parts,-4.554834022840279e-05
641,supported,-4.519557855636387e-05
1778,decent,-4.4821795867321424e-05
201,best,-4.3773351972305125e-05
2070,ceiling,-4.376632523852171e-05
92,threads,-4.366473499907315e-05
1750,double,-4.2589552829011554e-05
960,'ll,-4.224950188913807e-05
1072,always,-4.2227004189527733e-05
220,dive,-3.939562350608504e-05
421,care,-3.86729728166015e-05
433,large,-3.863679797713922e-05
1289,ive,-3.828420480882872e-05
1984,greatest,-3.8192251972904276e-05
1197,follow,-3.702806168559003e-05
105,gives,-3.694747671131866e-05
672,guatemala,-3.673643681782227e-05
625,taking,-3.510094553330889e-05
49,off,-3.296607148522403e-05
442,then,-3.2578630955035586e-05
1616,land,-2.8913224382427643e-05
1034,skin,-2.8098152671253475e-05
684,lisp,-2.736290288327563e-05
2170,bathroom,-2.5372493851109946e-05
1899,mobile,-2.2039103930151445e-05
1839,powerful,-2.1919350971543784e-05
1013,words,-2.108305448784209e-05
1188,........,-2.066830921713276e-05
63,now,-1.9776264513159658e-05
1598,using,-1.9329746374216667e-05
874,sleeper,-1.865064308461321e-05
1593,attitude,-1.8376628009120823e-05
1144,laughs,-1.6363009738065425e-05
1186,clothes,-1.6192420837308903e-05
1358,exhibition,-1.4479624695332613e-05
1571,soto,-1.1776921983354948e-05
2091,habit,-1.0713776707887794e-05
1153,cometh,-1.0302520203699003e-05
1433,dr,-9.947978819891366e-06
1766,magician,-9.75829284141835e-06
1889,chili,-9.317928768256406e-06
1037,needed,-7.673192809299577e-06
228,getting,-6.3850077783221435e-06
2062,buzz,-6.319935971327029e-06
4,roadshow,-4.787479596554748e-06
225,.....,-2.467815737561228e-06
1681,gente,-1.530695907893953e-06
704,once,-1.186574851146996e-06
873,deep,-9.290621230759189e-07
985,mind,-8.005056588176555e-07
2061,everywhere,3.394418937560188e-07
1582,motivate,4.149034001779452e-07
70,lls,6.117323859380445e-07
2104,terry,2.4749779494596945e-06
722,heading,2.9368761824573783e-06
454,b-day,5.153490853638717e-06
198,....,6.3966078955158865e-06
733,touch,7.37619441342092e-06
348,friends,8.81751647718981e-06
1515,babe,1.131069369110212e-05
1738,3rd,1.1852008793244625e-05
1978,opens,1.1876094512065505e-05
1253,after,1.1932866746182935e-05
7,cry,1.3534775597711772e-05
77,robin,1.40682468111189e-05
21,glasses,1.474868334661141e-05
1643,doctors,1.4763459321769193e-05
55,wonder,1.5183129525300303e-05
113,make,1.5872929569365828e-05
975,read,1.6039943113981222e-05
1092,combination,1.8202956923055423e-05
2153,os,2.019908712580079e-05
338,next,2.0694238638051996e-05
10,victory,2.2415618555151572e-05
2121,empire,2.3214975369415895e-05
314,follows,2.4152253945961866e-05
1178,english,2.4197949707154877e-05
645,turn,2.464171220629192e-05
1170,yesterday,2.4681170089537093e-05
9,a,2.4812586155904768e-05
598,ultimate,2.493140234675839e-05
1651,overwhelmed,2.4938121549267546e-05
908,lyric,2.5732709655132273e-05
674,gearing,2.644478952567003e-05
2148,playing,2.6614919224102346e-05
1533,voice,2.6708994007875134e-05
848,yee,2.716214771707452e-05
103,-,2.7692155859070643e-05
1403,equalised,3.0301163097390855e-05
59,<,3.19282662888673e-05
1058,wipe,3.2398120409100724e-05
1906,k,3.366727732842819e-05
1155,lagon,3.4366131905876436e-05
143,wait,3.4869102452174024e-05
1434,grandmothers,3.564444845435925e-05
95,in,3.745439838366958e-05
1260,conveniently,3.813945023213804e-05
668,straight,3.827049273793763e-05
1980,mail,3.844157544987505e-05
1010,granted,4.030552137037351e-05
1452,deprivation,4.1184645191501256e-05
2108,momma,4.177338466349304e-05
1890,visiting,4.337607819561366e-05
1689,thrill,4.363350293586574e-05
508,tension,4.43156201560158e-05
2185,professional,4.569856883346442e-05
996,unborn,4.6278965749631856e-05
2011,fall,4.6736372443968144e-05
879,2nd,4.706844627957359e-05
1552,hands,4.7491051633771765e-05
921,open,4.766262699678641e-05
1057,heat,4.807424204107631e-05
1234,hair,4.827441789328035e-05
1537,whisper,4.8668132808936024e-05
1626,loves,4.97315261021677e-05
68,child,4.987510656922915e-05
2191,ahead,5.03278379659484e-05
817,burning,5.03518283758575e-05
1779,ps,5.0503178822579575e-05
167,short,5.062218211409219e-05
91,discussion,5.105997710274253e-05
424,>,5.143332163227992e-05
843,awesome,5.1487906298209654e-05
693,smell,5.4975347626659495e-05
738,el,5.843836184123957e-05
1936,pie,5.936574316415427e-05
2165,crack,6.0593762306637526e-05
2081,helped,6.414524227587077e-05
2203,standing,6.570893844213498e-05
649,horn,6.623975900793833e-05
2127,magnifies,6.7671082109232e-05
1627,define,6.806721146164291e-05
1833,jamming,6.883902671486107e-05
1972,leather,6.979987215865735e-05
1174,student,7.139999754882066e-05
1763,electro,7.173645283676695e-05
551,staying,7.286142266475052e-05
1780,believers,7.294674506888181e-05
642,better,7.30206964601088e-05
1360,soon,7.443197231356451e-05
1491,performance,7.486334415906147e-05
2053,l,7.513477407091754e-05
26,the,7.561363041091199e-05
90,of,7.642569150242895e-05
2143,fair,7.689188067510305e-05
325,throat,7.718562665522709e-05
655,late,7.77297123499839e-05
1789,manner,7.844847739549636e-05
1974,dy,7.908817383072163e-05
546,brain,7.968637382297555e-05
968,yarn,7.973586590492123e-05
1817,introduce,8.014054533910351e-05
1567,reaching,8.061253828044743e-05
832,fiona,8.146660502108989e-05
2065,both,8.168957784571093e-05
2099,compliment,8.232034712147807e-05
287,oo,8.285088715116776e-05
2132,estate,8.30180297719169e-05
1938,high-class,8.303721933846766e-05
513,give,8.306075772225634e-05
751,colder,8.376044610963203e-05
1202,quotes,8.533566696357609e-05
194,test,8.642648123595013e-05
1823,express,8.691767362844748e-05
2054,honor,8.833271542731215e-05
1305,lives,8.99142869444675e-05
2056,admire,9.197749359548877e-05
1694,via,9.24238690010878e-05
1846,almost,9.275552104364686e-05
137,album,9.36565076568883e-05
130,content,9.419298148665167e-05
1862,philosopher,9.421229755771886e-05
1599,juicer,9.454865932506121e-05
1714,head,9.637123522992452e-05
1730,hear,9.664773185140229e-05
2109,front,9.735064682867911e-05
922,campus,9.93759645572136e-05
249,drama,0.00010012290158283919
284,review,0.00010198509018617973
700,ca,0.00010269470395436055
1392,final,0.00010291163069813119
1443,step,0.00010301784053081335
895,quote,0.00010342862861685803
777,bottle,0.00010460440025098073
1431,ipad,0.0001048164344075786
861,machine,0.00010490453493528292
2156,mina,0.00010497744521602452
50,to,0.00010527023397480779
108,rt,0.00010531131051429555
8,.,0.00010554980385674715
380,covers,0.00010652213575197457
205,vast,0.0001069419331895801
1518,lucky,0.00010802730013954871
1408,knowledge,0.00010977434391772174
1471,...........,0.00010995060918895086
593,sounds,0.00011204845362668597
2064,reset,0.00011224259954443524
94,started,0.00011266379045100104
463,course,0.00011293533058313067
1671,tatted,0.00011299858193132675
1268,silver-white,0.00011389377221449187
339,bus,0.00011507713871471731
149,ta,0.00011543585536257982
1103,wit,0.00011631858610404506
1698,wish,0.00011676610062251301
160,niv,0.00011886983774052478
678,kids,0.00011894823709552388
1690,effort,0.0001200306525676095
373,kingsway,0.00012062345461196416
2008,conceive,0.00012186460246357824
756,baby,0.0001220868629051451
1053,jerusalem,0.00012314917643506396
1925,swollen,0.00012378324459005912
1670,pain,0.00012527040236330028
1985,build,0.00012531495227385118
1606,wings,0.00012596458839885023
1110,little,0.00012606557681613505
597,expression,0.00012671019591466918
945,list,0.00012846814598384878
1740,fire,0.00012868846221537975
101,love,0.00012929278233072059
379,under,0.00012956660610540397
150,isaiah,0.00012991610092406573
1583,accordingly,0.00013122220559911308
1568,growth,0.00013434203250991197
171,payslips,0.00013481471049635245
1631,style,0.00013693849562808268
425,parade,0.0001373055025267237
476,tonight,0.00013762933717442584
1131,recognises,0.00013839273912830716
1947,sending,0.00013865861738485778
2113,mode,0.00013866970706003664
1112,proper,0.00013901013228291117
1043,hearing,0.00013910206773982644
2052,..........,0.0001402338249911956
936,radio,0.0001410165112000634
1825,returns,0.00014124314445051545
456,arms,0.00014161978940346388
193,science,0.00014252705939034053
1958,stopping,0.00014304829625693134
124,starts,0.00014352853439696697
614,;,0.0001451575303583106
297,cold,0.0001452419676135229
407,sound,0.0001453869784727447
1803,checking,0.00014542785585038834
1943,air,0.00014587120612185542
1541,graphite,0.0001461574942427532
1222,keep,0.0001475306324059561
278,more,0.0001476501046119231
31,!,0.0001482541615364738
23,again,0.00014919096953821108
1813,miserable,0.0001511060966301583
1667,network,0.00015645754970856243
1218,fast,0.00015671520696851704
2032,dream,0.0001569343321434163
1900,successfully,0.00015758961973269542
766,purpose,0.0001584972009777057
788,=,0.0001593100102767788
1401,mt,0.00016085033218494758
1481,meet,0.00016107510490974758
1857,rise,0.00016127104603115523
1769,gl,0.00016252235881204598
628,while,0.00016602907407221033
622,10year,0.0001669902558115769
1365,several,0.0001681935876575615
1509,add,0.00016865577653241777
844,down,0.00016911280958340337
1427,pinnacle,0.00016913178968157175
363,shampoo,0.00017090275260454133
1003,amazed,0.00017093306104408958
2152,waits,0.00017328205505789544
2047,card,0.000180692843738959
1752,scrabble,0.00018160843612821851
1215,arrived,0.0001817092698865473
1271,state,0.000184641643594094
2207,sports,0.00018515297245778406
1931,18,0.00018534740902329693
422,technician,0.0001893454244247385
1183,boys,0.0001894721104767231
1363,artists,0.0001903947492689889
430,trilogy,0.0001913511679936814
203,new,0.00019408137827586885
528,aswell,0.00019424719482078647
1262,space,0.00019434615521134204
238,lo,0.00019441707391198673
404,self,0.00019529384242545744
436,bungalow,0.00019578903198797965
1774,chem,0.00019677034654413904
2048,listing,0.00019724925680457916
867,core,0.00019898607048034246
331,consist,0.00020044445355136986
1553,presence,0.00020108850118430888
11,at,0.00020109264370575
1315,walnuts,0.00020362243937009473
2079,equaling,0.00020740363818843465
123,room,0.0002100247401322539
982,useful,0.0002107058463459962
1447,steps,0.00021156877688356576
610,world,0.00021212738349534453
533,tests,0.00021259398109942652
798,things,0.0002131897078452726
1708,middle,0.00021426546724163045
1586,easy,0.00021448151962351743
480,amwriting,0.00021608827996017177
2186,improvisation,0.0002164024543107317
707,martini,0.00021666794994792886
520,jesus,0.00021681962256717442
1804,forward,0.000217244425720099
1543,cardigan,0.00021735187114942277
1678,dos,0.0002174825608346088
2144,sheffield,0.00021900493851753934
1602,meeting,0.00021959091693496478
740,q,0.0002207735989368941
1231,weight,0.00022222931087901923
1351,following,0.0002237699191430573
439,wet,0.00022495408533699607
262,wetness,0.00022571245277055077
1997,ice-cream,0.00022581429984428174
1061,rev,0.00022643610528897545
2039,raining,0.00022719346800865228
1259,hand,0.00022778346758921093
813,coconut,0.00022900113137917024
1022,obligation,0.00022921162224881885
69,support,0.00023068366760178085
2073,above,0.0002315358306426987
1908,green,0.00023188274072105552
1744,wake,0.00023332029511602412
1842,religious,0.00023482648750025814
852,page,0.00023539061540960832
209,over,0.0002354226300627806
72,moment,0.00023556731224639443
1120,pursuit,0.00023626026318351797
1208,bass,0.00023636648060215224
955,n,0.00024092288321993777
1988,dc,0.0002409387298529068
914,mommy,0.0002422629241459632
1534,update,0.00024385714228112015
1963,posture,0.00024556384756209
1273,piece,0.0002460517614436556
1809,grocery,0.0002460618887793411
1610,33,0.0002480179604123748
1311,seventh,0.0002488546888497983
385,into,0.00025292082677104026
1444,faith,0.0002530146113246625
568,springs,0.0002550948384392656
951,driving,0.0002554879278841246
1539,crew,0.0002555762801014434
532,two,0.0002559466323215494
98,long,0.000256260389298491
1163,strung,0.0002593216542555468
516,chemistry,0.0002593617656494544
1394,13th,0.0002597738174669651
44,tired,0.00026199369912360056
304,turning,0.00026244501417064386
292,finally,0.000264695425102447
1764,dj,0.00026483311028542914
2034,truly,0.00026655260321037643
216,calculus,0.00026677606376318054
1216,production,0.0002673807734431589
938,walls,0.00026765220761086465
1299,motivation,0.0002676981811985597
1595,mulled,0.0002698806334482328
349,playground,0.0002709091369143692
495,visit,0.0002720368576984255
1258,netbook,0.00027299734967717803
2076,help,0.0002735313477724395
988,promised,0.0002752137647363532
2102,theme,0.00027593314871779195
888,cookies,0.0002764220151219779
1137,microbiology,0.0002766717926963599
1706,computer,0.000277346064082784
635,goal,0.0002783694519415336
1006,entry,0.00027918277442734343
671,13,0.00027937437697209843
1884,tremendous,0.00027974471527419936
324,sore,0.0002810554481248637
804,laugh,0.0002813959356032314
87,alive,0.00028164939625111506
732,nice,0.0002820268628342208
734,god,0.0002832028275299009
485,eloquently,0.0002842116230872351
266,busting,0.00028484140299208505
1242,years,0.00028625337491661797
1381,everyone,0.0002869584968474772
1858,motto,0.0002870426092261762
2098,sincere,0.00028762239586792006
919,half,0.0002891557955415736
341,smells,0.0002903006198739718
270,myself,0.000290393884790666
1479,towards,0.00029074157338259803
2195,couples,0.0002911293653782868
656,slept,0.00029305253398987383
2119,sweated,0.00029314042721705075
1771,todays,0.00029528696023939724
1727,poms,0.00029645255320897586
1499,estudiar,0.0002965376073825642
1684,foi,0.00029681969542837724
1734,friendship,0.00029938611523109497
1430,ocado,0.0003016547384677306
1386,glitter,0.0003024351134017551
1504,al,0.0003025902021173145
974,until,0.00030292340910361603
1424,farm,0.00030330389962694525
2033,infant,0.0003061560430040342
511,pop,0.000306496941162418
74,your,0.0003066868104600449
2017,arrive,0.0003067702998161009
1140,spread,0.0003068382680882407
488,community,0.000307090484574604
268,making,0.00030737303011148974
808,bit,0.00030833136723850497
1159,fm,0.0003096439165177839
728,grandparents,0.0003109781405121705
25,for,0.00031150303167828286
501,having,0.00031414026727317535
1049,running,0.00031424264861113226
1581,wired,0.00031570324773971895
1033,shedding,0.0003162514571488428
878,woke,0.00031836586280601785
2043,meds,0.00032249198099885284
2085,2day,0.0003229882620598913
891,nature,0.00032378458980471557
2146,lean,0.000323796315461953
1682,cago,0.0003238964405527244
1894,butterflies,0.0003240057773152676
39,retail,0.0003258051142209241
887,pies,0.0003280684139231207
834,house,0.0003283907552424755
1317,pocket,0.00032965815418679244
106,back,0.00033018025753860444
271,opportunity,0.0003305771517991358
912,chuckle,0.00033140716321426305
1955,mhy,0.00033358027055921884
2210,spanish,0.00033385012155138317
189,feel,0.00033464912415343787
1990,copies,0.00033812593564374677
1251,mothers,0.0003401670133703988
1132,lights,0.00034061280160071426
1800,lit,0.00034108026949239884
772,hw,0.0003411485447463328
1724,physics,0.0003458008472239703
1799,ap,0.00034626322022667286
600,helps,0.0003469883142566102
1912,moving,0.00034886789679821066
15,my,0.00034923679057127945
1915,pass,0.0003505134762062136
1182,greater,0.00035062962251914076
1209,lines,0.0003507856963057481
1737,atop,0.00035402090115864437
1609,milkshake,0.0003546144669704332
1156,passing,0.00035811164078063703
1755,wrking,0.0003585206090771498
1860,shorter,0.0003592954059418738
903,high,0.0003597664581064383
636,every,0.00035999634683996177
2158,ele,0.00036022233887242426
2200,rough,0.00036030688201061154
542,hangover,0.0003625585703501281
1847,eagerly,0.000363445923798575
1278,baked,0.00036552480866578504
1009,decade,0.000366185173980304
1675,mucho,0.00036692888906509973
1806,arthritis,0.00036755902950951267
1821,notes,0.0003683055243606641
1151,weeping,0.00037029676683916123
1578,pen,0.0003727938944423427
1895,drinks,0.0003733416135044225
1001,50,0.00037453008686927434
1660,sitting,0.0003745697772215249
659,1,0.000377204772198012
1666,wifi,0.00037952094693600324
569,ahhh,0.0003802579737799957
1987,students,0.00038074837148400776
1872,hope,0.00038163584703154014
640,nurtured,0.0003831619598860883
1695,blackfriday,0.0003831985246904147
1784,carrying,0.0003839085130983437
716,davina,0.00038457767720947056
905,entire,0.0003847391920234841
1473,*,0.0003856468716594365
308,food,0.000385665141629483
83,share,0.00038670057428353703
2178,pot,0.00038816844877719156
294,end,0.0003886773021935443
37,and,0.00038871480763412
2010,immanuel,0.00038882248690996416
362,jobs,0.00038882833489179146
686,table,0.00039140624220947
725,three,0.0003933034067127364
1062,sons,0.00039478020513903115
806,couch,0.000395754763749802
944,waiting,0.0003976339904670325
2164,lab,0.00039797586433760145
1994,silver,0.00039805711557589293
1652,greatness,0.00039815070402234335
952,rides,0.0003985106657541579
2151,thoughts,0.0004003292246516641
1238,cards,0.00040244883294395146
448,independent,0.0004046435456610616
782,count,0.00040475173716727586
865,paper,0.0004062042010125042
933,golf,0.000407015408611683
1725,trip,0.00040814810372112993
261,shop,0.00040944402709285196
715,set,0.0004106303672285332
326,muscles,0.0004120513625247601
2022,starting,0.00041352384962415104
1279,whole,0.00041353432570617635
1759,tues.,0.0004139749327577293
451,good,0.00041502227959292696
1733,thanks,0.0004173239048372418
1467,cream,0.00041776836088843676
1104,well,0.0004195019132285912
1834,quarter,0.00042005609653752887
165,up,0.00042199068014286284
1818,pat,0.00042206906418098313
481,book,0.00042259778457157376
2139,etsy,0.00042309404453175204
1100,lama,0.00042347316157863107
2182,duty,0.0004236449344877946
1776,righteous,0.0004243321459471896
1951,converse,0.00042440089668575957
1420,finding,0.0004246914858591998
285,headache,0.0004253760996632419
1166,madness,0.00042815027420133083
1496,masak,0.00042817416823075894
487,early,0.0004284599428931637
1502,y,0.0004301482563262443
946,patient,0.0004305499854583802
836,volunteered,0.00043252631944284525
1679,jogos,0.00043276098365775505
1742,worked,0.00043506365489771935
972,seventeen,0.00043519444547902186
1264,listen,0.00043659331086099963
387,yay,0.0004378585677517487
552,til,0.0004382300810582957
2025,minute,0.00043843150957456573
2089,31,0.00043950349896922433
1082,sorrow,0.00043981430182084643
469,math,0.0004402498885435587
1914,able,0.0004404150418528721
1457,gravy,0.0004429226876175781
673,mission,0.0004432442609257942
1562,+,0.0004441498162067756
1017,freedom,0.00044752734985972894
240,o,0.0004500122641267119
1935,roof,0.0004504034564790841
913,smiled,0.0004509580915628846
231,tree,0.00045188976742373596
1831,nanny,0.00045287103010162533
2205,45,0.00045313299804926717
1623,birthday,0.0004542513187664871
426,excited,0.0004545980852094957
2030,mono,0.00045572304439694695
815,candle,0.0004565853977637819
1325,laughing,0.0004591137386718273
464,2,0.0004593373147186096
1531,min,0.00045946023153743855
1490,maestro,0.00046098107886963485
567,palm,0.0004615174505908051
1168,shall,0.00046517044885007207
88,today,0.0004661353633732504
1950,knee,0.0004685713342149909
3,antiques,0.00047031097921984696
435,flooring,0.0004704909894542785
1661,starbucks,0.00047150207591259484
2145,indoor,0.0004729102264125436
1474,crown,0.00047791673971534583
1221,treadmill,0.00047804188810255565
416,job,0.000478047328039368
