,column1,column2
385,ben,-0.005253673893742968
531,crap,-0.0052380737711722565
2772,charlatan,-0.005234849375671631
1165,account,-0.005221990284175448
2331,ã,-0.005221585307125448
2267,twinkie,-0.005221144605319328
35,'s,-0.005215694405682926
749,derek,-0.005213987851266975
1576,let,-0.005203454264801508
260,beef,-0.005187939198298646
2208,realise,-0.0051867035170866955
1986,depend,-0.005158510496749238
1627,estou,-0.005152803321625167
2356,yook,-0.0051395480024127495
462,drake,-0.005124887532658728
1492,drunk,-0.005105930155138842
1380,1-0,-0.005103966835782026
448,soo,-0.0050789445666711095
2056,notice,-0.005053301057581233
2530,reality,-0.005049405531257891
2417,bio,-0.005042143219786028
1486,shoot,-0.005039822097322044
179,remembers,-0.0050362473368011414
1003,person,-0.005026685276296945
1861,address,-0.005025688838108587
813,bent,-0.005023383558178674
1394,though,-0.005014167993817682
2650,flashbacks,-0.005004710050510743
1656,riot,-0.004997712160031498
70,there,-0.004996065024023264
378,collector,-0.0049779649789508836
1775,become,-0.0049762835255815
2333,thin,-0.004975219155147775
497,awful,-0.004965708098302872
1811,dating,-0.004957932618071962
2478,topshop,-0.004950714078847826
1583,bahahahaha,-0.004944255999801172
2685,played,-0.004943834214003743
1672,brand,-0.004937519687198573
1973,outta,-0.0049320383115434565
1334,legalization,-0.004927484983224728
725,george,-0.004917853508274727
2418,nc,-0.00491748255710197
2470,certain,-0.004903403050232343
2445,knock,-0.004897473849605718
623,une,-0.004877002651883135
127,randoms,-0.004861800533041844
1664,hey-,-0.00483771100156323
1107,cage,-0.004836063431711488
686,ri,-0.004832708761451225
86,represent,-0.004832653955843933
2376,cool,-0.004825165354988963
2222,comeback,-0.004803485540620945
2523,trailer,-0.004802552955812392
2736,buscar,-0.00479847394908541
1070,cutout,-0.004785299550842845
2761,selfish,-0.004774983653067138
1883,attempts,-0.004758445643571121
50,are,-0.004753382202552076
2044,shittiest,-0.0047524527427736125
388,lekker,-0.004704762246199961
1050,harold,-0.0046830512823633225
2786,cousin,-0.004662420040313841
1435,real,-0.004658193228486364
543,de,-0.004657203699054885
1947,reaaal,-0.00465618691458292
406,gave,-0.004655778441133992
54,got,-0.004654067717746266
2243,evidence,-0.004653953222348502
638,organization,-0.004648427856801556
53,yall,-0.00464215476360717
1274,video,-0.004638651211933422
1733,waste,-0.004634149378752619
398,groep,-0.004622142897587591
711,opinions,-0.004603084034241748
1591,propel,-0.004599196729487286
1014,dessiner,-0.004598512310791376
2646,milliard,-0.004593753167763217
1206,replaced,-0.0045831313062787895
1366,came,-0.0045660215794117035
622,es,-0.004559739758556319
2016,wearing,-0.0045447998015815385
913,mijn,-0.0045427386389003755
1526,injured,-0.004524892156037897
1379,france,-0.004515304481645374
1267,ryerson,-0.00450254619801622
934,ck,-0.004497767420122343
2710,aimed,-0.0044971433214431285
1813,ai,-0.004489852277416745
2439,ada,-0.0044494114157401085
1999,character,-0.004425746297397704
185,que,-0.004418164148651588
965,rosa,-0.004410439394457325
2263,becoming,-0.004398687957686642
1015,trous,-0.004373647372505062
1586,cute,-0.0043578395074424965
2246,article,-0.004322773548829149
1881,despite,-0.004313400568919917
860,member,-0.004308254860095418
1517,goed,-0.004302346467659441
704,hero,-0.004301301976101498
36,profile,-0.004289744458684022
2302,democracy,-0.004263852594270903
1795,coincidence,-0.004243757603123688
846,luke,-0.004235479885761963
2328,ou,-0.004224240013661929
608,ooh,-0.004211537384069671
72,states,-0.004206694605999199
925,goin,-0.0042016422351225605
963,con,-0.004196151955770223
563,shannon,-0.004194319301110847
2735,venir,-0.004193136473015662
1574,crowd,-0.004177111857702628
80,is,-0.00415727250141999
4,wel,-0.004155125126003521
1570,shows,-0.004152135881557039
1051,kumar,-0.0041517920360197875
24,can,-0.004124656811687793
2009,indian,-0.00412305455808861
1083,took,-0.00411731918756534
335,taken,-0.004109860199121096
1765,import,-0.004103783151776998
2104,uncle,-0.0040790363061894265
1649,institution,-0.004056276077018598
2236,utrecht,-0.004047689081485006
2550,agreed,-0.004042248380091184
26,easily,-0.004041538377232864
980,theirs,-0.004037152310105316
617,made,-0.004036133234552618
1071,sneak,-0.004025165430428836
1573,pushing,-0.004020658272231166
793,vanished,-0.004002467690738041
1912,dead,-0.004001070054964233
206,marijuana,-0.003973274350353612
56,have,-0.003948624671861413
513,male,-0.0039417097939874945
863,everytime,-0.003940472806081803
642,nfc,-0.003926396395131097
2133,filipino,-0.003925293776283663
2019,hit,-0.003917511457479306
554,fight,-0.003916376315506556
756,justifying,-0.003914589970298592
1458,«,-0.003885704057443127
210,fucking,-0.0038802379382791787
1743,ordered,-0.0038683566954439003
673,lie,-0.0038473541275321774
2389,killing,-0.0038348913355394153
555,act,-0.003794872716607552
2354,ke,-0.003783769613248009
1948,vom,-0.003778434447259107
1673,hart,-0.0037549565804343697
1938,already,-0.0037360701120255587
1662,rather,-0.0037127798190895165
1956,ya,-0.003699610831284687
2745,col.,-0.0036990344050338237
1660,bollywood,-0.0036803864075273564
2081,kay,-0.003666185003883673
2316,tyvm,-0.0036268645849610076
1325,contact,-0.0036230328840601
691,»,-0.0036187175000726717
232,leuke,-0.003603530195320007
1756,dag,-0.003591404235018819
2042,umberto,-0.003579557820200894
2288,rules,-0.0035700271346449457
68,you,-0.0035619440390999126
780,sola,-0.0035569377615585814
2163,avoir,-0.003527783677644468
1847,alot,-0.0035209574157192545
552,nog,-0.0035185988648956663
1682,whereas,-0.0035142364957315843
390,en,-0.0034923610113361324
1240,answer,-0.003478447635932091
74,allow,-0.003468019109319669
23,humans,-0.0034671356607887138
416,something,-0.0034441978288102175
1507,-lol,-0.003442376276274882
2700,deed,-0.003426615771789923
1016,raquette,-0.0034194960827581672
2488,prima,-0.0034192079211786907
2098,complicated,-0.0034186344944155326
580,vet,-0.003406279178801273
805,schilderen,-0.0034062596025723688
744,actual,-0.0034008095131884586
1923,balls,-0.003394206850209937
706,literally,-0.0033846465860605623
1199,ohhh,-0.0033816652893556916
870,keating,-0.003373291014120283
136,bud,-0.0033716072575705495
2669,dyed,-0.003366576213632233
1084,kind,-0.003364896484863904
2304,behind,-0.0033550398441853104
1030,foots,-0.003330887206917057
2518,“,-0.003314343402257099
1934,beast,-0.003303243507469193
1320,fat,-0.0032900142952527606
1831,hamilton,-0.0032786321344161775
726,carlin,-0.0032575430572154905
1232,ate,-0.0032373147780687776
2109,nervous,-0.0032326095461932504
2117,server,-0.0032290905790605434
834,lingerie,-0.0032223357340573997
1115,broken,-0.0032074104370843287
2542,carr,-0.0032020296604164345
2177,unstoppable,-0.003197379392227866
1156,sure,-0.0031947558381474005
2593,geniet,-0.003180076418578166
63,went,-0.0031754730662151127
186,le,-0.0031674363966078325
2442,itu,-0.0031502581923539066
1154,comin,-0.0031257148167668876
2324,murder,-0.0031181912277904312
1012,rare,-0.003101940010261578
383,oooh,-0.0031012641873126605
2351,congrats,-0.0030992210917191077
358,john,-0.003075511762365853
1623,tahm,-0.003074396380555835
2754,sangre,-0.0030715978001927494
1215,euro,-0.003071130914153633
1873,china,-0.0030662983478954866
2292,chances,-0.003033083883407822
2066,joshua,-0.0030303093615216305
1155,timeline,-0.0030297696101640927
1863,buying,-0.003025831106991624
634,show,-0.003023109079685036
1830,beat,-0.003021075246429438
466,cos,-0.0030113707770384295
982,dilemma,-0.003004794567505811
1371,merci,-0.002990066832306398
511,ohhhh,-0.002985920710281084
639,49ers,-0.0029647714676292116
635,him,-0.0029625398912565223
2458,bigla,-0.002953351661909501
1414,ungrateful,-0.002951475998605589
1378,coupe,-0.0029511472476393104
996,maaltijd,-0.0029102071907552997
597,reinas,-0.002904888686897246
2061,hopeless,-0.002897674458197329
195,too,-0.002896335097273729
1430,bitterness,-0.00289193107816683
2257,hold,-0.0028899784296734067
2054,drunken,-0.002884459055676486
524,see,-0.0028807035881031357
844,worry,-0.002870571138759753
1291,bosses,-0.0028556907538109318
2661,defending,-0.0028425918836430296
2678,ova,-0.0028393781495998573
695,emotion,-0.0028272389299941994
2111,file,-0.0028198985621609354
2140,entree,-0.0027994236451068777
2329,ted,-0.0027927519130532073
1530,follower,-0.002791093932420483
2198,actively,-0.0027843683757850543
1992,slipping,-0.0027837150618921854
560,j.,-0.0027795031186062732
2566,ed,-0.0027730529496470696
1616,hi,-0.002754195995177019
1518,ontvangen,-0.0027490400404818773
216,sometimes,-0.0027380994360743445
138,match,-0.002731264245091379
10,people,-0.0027296339467028996
2338,inflamed,-0.0027192465948527446
143,just,-0.0027192179321656215
2327,au,-0.002714110764287046
1436,painful,-0.002709408937608021
2606,sonal,-0.0027047584073618645
522,missed,-0.002677199342398236
1283,huge,-0.0026674342542849297
2525,pu,-0.002659329687862382
762,interesting,-0.0026444330106455884
1009,evil,-0.002606619631671614
651,”,-0.002589932704821425
2172,metaphorical,-0.002571665733290544
455,lies,-0.00256808486839249
2371,drankje,-0.002566418038640382
2149,sera,-0.0025561285370088787
1231,in2,-0.0025462376768411225
2245,excuse,-0.0025348544547200745
954,uk,-0.0025052190100618376
1087,coney,-0.0024909641753617737
936,cking,-0.00248953223392215
967,‘,-0.002479529491209059
442,use,-0.0024752201074630447
496,be,-0.0024701559041533203
324,press,-0.0024678282204974797
1415,decide,-0.002452246083759275
2521,vieux,-0.0024518945450081675
2694,jerome,-0.002449738743492097
2045,plot,-0.002444699775022963
1018,sur,-0.0024440262649963766
331,wall,-0.0024356106570448286
1177,keegan,-0.002433525318864002
18,it,-0.002422166037399245
1304,cult,-0.002421900518075493
685,beaucoup,-0.002415305067367953
2125,borrow,-0.0024037435118075524
286,ha,-0.002401179631213694
1982,remains,-0.0023883885047116843
680,les,-0.002386961360897511
2348,punching,-0.002371792263762617
1297,quenched,-0.0023387491928950734
1042,rap,-0.0023324870856548893
268,..,-0.0023317429246969557
1786,superbowl,-0.002317156780307618
2385,yesss,-0.0023089121219347546
2798,stata,-0.0023043543032362193
192,been,-0.0023004291685190838
974,own,-0.002295812972657018
1678,toxoplasmosis,-0.002295264712123637
2010,constitution,-0.002290807770570693
2711,directly,-0.0022821653006924684
1146,except,-0.0022818184112114964
2706,tits,-0.0022785404895011214
2573,utterly,-0.0022751998573823894
2435,kegelapan,-0.0022676100268399554
111,trouble,-0.0022666206846961544
90,populace,-0.002264308653223493
1044,beating,-0.0022579062264642324
885,friend,-0.002253131442037474
2046,twist,-0.002244090806020915
1223,atleast,-0.002237499706386921
1857,devil,-0.002231274087028528
115,do,-0.0022207569586195964
2503,[,-0.002218124865210024
1516,geslaagd,-0.002210156640753868
2373,vieren,-0.002204458510108119
2365,possible,-0.002195201764750734
415,learned,-0.002190202487700146
2657,earring,-0.002188006954845092
2759,ti,-0.002179029997230296
1287,changeable,-0.0021676318218554593
1216,dus,-0.0021661174491415342
1692,chip,-0.0021572645615086207
254,found,-0.0021550058874982288
832,point,-0.0021361458088930588
2110,submitted,-0.002129892788320944
60,yaself,-0.002124063939156301
581,cadeau,-0.002110744730708436
2079,whether,-0.002080023416348592
2658,studs,-0.0020792631108857975
629,fais,-0.0020746174457121143
1655,laughin,-0.0020723578592001315
2655,bust,-0.002064708356324355
361,crappy,-0.0020355864776287953
2591,gezondheid,-0.00203385964612233
1475,stuck,-0.002030618693084888
1869,plastic,-0.0020234650880390256
2800,forte,-0.0020227306204266366
1731,drop,-0.0020164552592996255
2286,snif,-0.002016252939105561
1512,genuine,-0.0020081807921663157
2230,hihi,-0.002007837367392797
1609,alright,-0.0020075197564198206
2450,nos,-0.0019994948328528046
2471,types,-0.001990527818673466
135,than,-0.0019755887201260342
1724,stabbing,-0.001968966808660489
1272,broads,-0.0019685999229532643
419,sinking,-0.001966454513769873
1681,cat,-0.0019489608951867936
2401,sooo,-0.001943829416012219
2393,seeing,-0.0019197775473665869
235,gehad,-0.0019192477151299932
1950,fave,-0.0019173825330685767
652,,-0.001914623992493473
456,look,-0.001914528534715054
332,still,-0.0019004922811710497
1840,fallen,-0.0018745830783623706
536,please,-0.0018719546914628944
273,himself,-0.001868515791080195
2509,dam,-0.001855847044145717
675,girl,-0.001854722069450397
2441,dalam,-0.0018499778522836337
1611,frequent,-0.0018316191471827693
2143,nan,-0.0018280795468290252
459,b,-0.0018278217131335436
2465,automatic,-0.001816184748375557
2210,lying,-0.0017922200013253168
2671,da,-0.0017825346703213992
2150,va,-0.00175323081375316
868,w.,-0.0017513648527777322
741,thinking,-0.0017270430535310463
1433,nomore,-0.0016946276523939444
1322,request,-0.0016850240116484986
2565,driver,-0.0016666199853383205
650,â,-0.0016659839778520693
2802,bart,-0.0016627623616575866
1402,also,-0.0016613334587265351
775,avoiding,-0.001659793066757031
1332,hole,-0.00163334838132279
1919,issues,-0.0016287155352435194
2544,gettin,-0.0016166452751248611
973,thr,-0.001613103072024952
1448,dragging,-0.0016038239362977185
1444,yo,-0.0015935332719497904
1045,apt,-0.0015859410113759113
2306,script,-0.00158529830487847
2660,wife,-0.0015837312958808768
1292,themselves,-0.0015666207532014094
2301,troops,-0.0015613765540077186
778,el,-0.0015445683741708257
350,we,-0.0015186468719406202
1359,usually,-0.0015135302226972115
665,random,-0.0015065063867277602
2185,bill,-0.0015000223100878395
1310,nelson,-0.0014902276294972607
987,chocolade,-0.0014786763716636109
1525,men,-0.0014770299604929202
716,capable,-0.0014700745832029955
1653,gd,-0.0014695408794007925
1562,beard,-0.0014526325440532629
1005,left,-0.0014496012642438096
1826,click,-0.0014491348328785
304,oh,-0.001428760176551799
855,tv,-0.0014284754387382129
1082,roommates,-0.001404620301103918
2664,nuts,-0.0013929187416622745
2720,supported,-0.001392902470019215
1438,charlotte,-0.0013818776187697246
2758,sin,-0.0013700185545035685
219,believing,-0.0013187001400267566
2687,om,-0.0013174099308722452
567,much,-0.0013140277868780945
1732,oomf,-0.0013113604572536231
738,lover,-0.001306709117975143
2757,estat,-0.0013048678667804696
1578,carried,-0.0013014036773522386
1860,email,-0.0012995193607446898
1343,simulate,-0.0012928849699792243
933,f,-0.0012917100001478853
2204,website,-0.0012915611638426273
126,',-0.0012836595496477814
2783,browning,-0.0012834968039894465
537,remember,-0.001277741115117698
1068,someday,-0.001272969897352734
2547,totaled,-0.001265934745850511
728,pbs,-0.001240983334713796
1792,california,-0.001235602864747245
2515,rescue,-0.001218429189572992
1589,releases,-0.0012100735118489548
1478,addicted,-0.001207037910509805
568,or,-0.001202021357791541
334,yeahhh,-0.0011997771289842456
2768,appearing,-0.0011959627867082921
147,leads,-0.0011905126588877873
194,since,-0.0011653888344053708
2665,rid,-0.001155596209643887
2103,father,-0.0011520139243921086
1907,ranked,-0.0011148755968418038
808,|,-0.0011055349077392408
2189,photo,-0.001099289696946927
311,makes,-0.0010954812057597134
1931,rome,-0.0010905501726187856
801,net,-0.0010903507357570355
428,currently,-0.0010898565394160062
853,going,-0.0010880444781880215
1086,trying,-0.0010716136520797807
579,heb,-0.0010697402951366868
816,hem,-0.0010673953011744544
2281,lizards,-0.0010569214198678655
1613,add,-0.0010431236050429367
1022,souvenir,-0.0010312187410273807
2480,redeem,-0.0010159215378986333
365,them,-0.000995868750827697
1374,element,-0.0009853623518142692
489,try,-0.0009764923115326333
493,result,-0.0009742132116578608
1494,specific,-0.0009663944431517017
1081,move,-0.000966249614231903
301,being,-0.0009470909076060524
1667,feature,-0.0009397531025122513
1646,society,-0.000938503570478284
1054,reefer,-0.0009253675722794592
1428,loud,-0.0009108778445447078
265,(,-0.0009094868768945208
1698,remind,-0.0009026833395399418
1770,resides,-0.0008616279023161372
1007,soooo,-0.000860668195947677
1008,pretty,-0.0008588579179643898
2060,money,-0.0008400325014687489
861,leave,-0.0008106308756153191
128,face,-0.000807101067095621
97,:,-0.000805164130154448
2224,ns,-0.000776106402165655
2572,completely,-0.0007318812674533546
662,underwear,-0.0007281682731474841
2361,holding,-0.0007152623903890472
1024,soir,-0.0007065100437758887
2360,pasukan,-0.0006924631971284311
886,fl,-0.0006910239094774825
2637,impatience,-0.0006886241950665806
2276,animal,-0.0006734571565536607
1932,santos,-0.0006730857576577787
526,knight,-0.0006666367948405553
676,confession,-0.0006362231671606115
1280,moral,-0.0006261228305610884
705,game,-0.000624506443013199
1114,sink,-0.0006108432736416228
1737,bearing,-0.0006091616706139853
1524,brave,-0.0006016292283515589
611,emotionally,-0.0005996752665166266
113,women,-0.0005991024472528502
2494,blockbuster,-0.0005979903151632786
2673,sofia,-0.0005717157658389297
1739,vehicle,-0.0005649368511794839
1096,quite,-0.0005639314669240965
2349,screen,-0.0005632957729607883
164,walked,-0.0005609465156337268
1529,feels,-0.0005473045795685049
1679,mouse,-0.0005442004013264531
2789,married,-0.0005232441633250663
1858,online,-0.0005220517384328416
888,door,-0.0005197908917770537
2146,dans,-0.0005190606121237251
2387,awh,-0.000518334080038948
767,anywhere,-0.0005102440092617198
1537,choose,-0.0004861505050797218
2166,combo,-0.000465822518737905
1823,hs,-0.00045848120526270777
2421,truckers,-0.00045736688432505113
171,w,-0.0004552394660926059
1228,itself,-0.00044303489308040734
714,white,-0.00042950019315995106
644,big,-0.00042392189291322086
30,when,-0.0004229226125533225
2116,private,-0.00041845568196339816
1841,yet,-0.0004174933063557114
1729,norton,-0.0004162341211337469
270,rt,-0.0004115068469191613
2451,intentions,-0.00040305296307994656
2229,paris,-0.0004027474346781494
2463,cologne,-0.00039545221052247187
393,knutselen,-0.0003889164232176393
1630,novo,-0.00038613014429521883
2746,mash,-0.0003843380579577775
1405,tights,-0.0003725948021196497
1856,inspite,-0.00034791383989782543
2345,lotr,-0.0003453831540560078
1263,least,-0.00032420754893640086
108,gone,-0.0003192081867254428
2415,zero,-0.0003169406529368394
1138,plays,-0.0002999751704507921
1505,figure,-0.00029125970993322997
2363,delay,-0.0002887852263082554
2028,tweetin,-0.0002866092328610067
363,damned,-0.00028642103804240595
1166,device,-0.00028124568637079755
140,always,-0.0002761618716697689
2431,important,-0.0002716436043115909
2145,nez,-0.00026466249139123134
150,gets,-0.0002550909341072105
7,#,-0.00019912220903781937
2634,potato,-0.00019819882496404818
2217,fodder,-0.00019645405943678363
300,mind,-0.0001914725739381155
492,same,-0.00019078314364018152
2398,ina,-0.00018921713902467867
1844,keeps,-0.0001798248889235099
2755,azul,-0.000169180168826956
482,'m,-0.00016083699569466575
570,journalism,-0.00016059375307692303
703,link,-0.00015753861921556625
116,stop,-0.00014453701219729146
1277,lady,-0.0001353614351319543
992,restroom,-0.00013338451766032358
2049,bull-shit,-0.00013290109954550784
1868,human,-0.00013238867877432003
502,most,-0.00012899056367537447
1812,young,-0.00012298703910844404
1248,hot,-0.00012275559571736465
439,movie,-0.0001075948430997753
873,take,-0.00010552760010443196
2468,declaration,-8.665352138250038e-05
2305,curtain,-8.530920390064793e-05
2422,gain,-8.362991390091704e-05
1818,lager,-7.892730528482902e-05
693,such,-7.179322033330521e-05
1789,dragon,-1.629521708019564e-05
2034,2b,-4.688693924935576e-06
2424,e,-3.289609634547312e-06
364,cauliflower,3.1407949854855845e-06
1891,headliner,4.59167738440384e-06
2599,sooooooooooooo,6.9430973452335825e-06
1690,vela,2.199120976490406e-05
279,hardening,2.8098945343619785e-05
2428,pm,2.844167110523506e-05
2793,mine,3.635968374552249e-05
1065,stu,4.008196083925072e-05
1960,hoy,5.1784453448810995e-05
1645,bedrock,5.83368195263112e-05
1782,hat,7.838164133950424e-05
1069,cardboard,9.849278580046287e-05
743,version,9.979711736836316e-05
438,swan,0.00011820377440533454
2080,approved,0.00012575714534655927
1339,which,0.00013439697828467859
556,increase,0.0001398283815982985
1481,picture,0.00015118112633478878
2437,adalah,0.0001535592880556803
769,where,0.000181030483426845
1485,al,0.00020681747513324761
41,follow,0.00022285573901808205
1590,chemicals,0.00022616212515018367
2221,victoria,0.00023527805511676177
671,stand,0.00024371209036957924
1987,stefanie,0.00025064737516002837
392,van,0.00025597754934501154
202,gallup,0.0002786445615999317
1465,without,0.00028137093123800655
2160,l,0.00032721960127975733
2154,handshake,0.0003496350317376754
2609,replacement,0.0003514362757990434
451,miss,0.0003561127670465188
1898,whipped,0.0003730402483007689
190,vite,0.0003744904945551288
1538,pay,0.0003785941495511467
1921,alarm,0.00038450941206038907
2649,apart,0.00038507941774268786
1640,unexpected,0.0003902349558909398
1778,worthit,0.0004002161193261955
2461,matt,0.0004026356641981684
1222,chipotle,0.0004082396743204875
1276,pregnant,0.00041024121510381485
151,tough,0.00041296441091208445
443,imagination,0.0004243799540845979
2260,dad,0.00043813584062395123
64,watch,0.0004807033650169786
2307,amount,0.0004867480245526164
2524,ter,0.000487432624126735
2680,lil,0.0005017231774022871
1491,leaves,0.0005036091376318223
1441,sister,0.0005191897667369316
2211,aar,0.0005215709042295247
2368,bloody,0.0005241878954082233
1939,drakes,0.0005377249622819458
221,will,0.0005424484338728019
2114,staging,0.0005582631604031236
1676,enough,0.0005610308928331128
1975,relationship,0.0005631460989610145
1941,kick,0.0005684885442948983
912,lead,0.000568764575445602
2436,yang,0.0005701710972310784
926,duck,0.0005845227834313016
1708,deserve,0.0005872882961702309
31,go,0.0005897071809249501
1135,pa,0.0006030817624580017
843,others,0.0006050997184680573
173,h,0.0006276014440506615
2057,hits,0.0006313421235009099
1264,lived,0.0006441311154356949
1851,scene,0.0006545174314068395
2481,herself,0.0006548015397315358
267,about,0.00066142925961725
891,tickets,0.0006687002422368845
1741,unasked-for,0.0006736613431070019
1675,rate,0.0006770578930649658
1784,single,0.0006808380364897867
1480,horney,0.0007052902205792929
2138,advance,0.0007097049704340678
299,),0.0007304249625078037
2012,kindly,0.0007354630836175724
1685,ican,0.0007404331044789548
1220,spill,0.0007677569062457357
1607,check,0.0007722193939832468
661,instead,0.000779150057825159
356,inside,0.0007797931099908095
573,appearance,0.0007865361220731191
1539,price,0.0008163288502750836
2555,brittany,0.0008197131160701021
2625,uncles,0.0008560042266185958
598,toreros,0.0008600845616629434
276,one,0.0008629316259243014
2203,message,0.0008659417642695214
139,reports,0.0008696997935579706
2105,untie,0.0008718200406482216
341,putting,0.0008812907448522537
1867,gracie,0.0008847859692287539
328,solution,0.0008983416292343131
2343,french,0.0008992812460221713
546,tot,0.00089938085713034
1695,doin,0.0009079788113711101
1859,using,0.0009322148283136304
1532,mac,0.0009336936385986547
517,film,0.0009379147517997281
2131,dog,0.000946639639109256
296,amazingggg,0.0009623124510628412
1236,call,0.000963058224652742
1962,calc,0.0009736755040110105
1143,sincerely,0.0009762991173024005
123,am,0.000985847641713692
485,need,0.0010086240713515597
2118,logged,0.00101122408033765
1261,poor,0.0010133828665210532
806,management,0.0010187951441284258
1329,fly,0.0010515745194943414
1390,geweldige,0.0010593654178056681
283,right,0.0010656885578780536
850,candidature,0.001082893937419028
1550,other,0.0010970982003390077
2747,paso,0.0010993695300515372
1791,action,0.001101459333197458
975,doctrines,0.0011151340262108471
1035,come,0.001115166512267783
1383,starving,0.0011208472237566672
1479,sex,0.0011228625803700039
796,fingernails,0.001146816035263501
1075,unexpectedly,0.0011558475862177861
2674,walker,0.0011938531317310871
167,bank,0.0011940331833420503
295,an,0.0012087578200226626
264,me,0.0012158048290496402
2100,surprises,0.0012302145407904464
717,switch,0.0012340410327292015
2455,ng,0.0012413246092067814
2766,angst,0.0012533209834936427
234,party,0.0012648155719523705
2033,chance,0.0012686243745058468
391,hou,0.001271578351585382
1296,thirst,0.001272550972758459
713,red,0.0012779817295522572
1368,ce,0.0012784736596037549
1513,cats,0.0012789088450022989
1063,dvd,0.0012875969296650158
474,as,0.0012952696943089306
114,mouth,0.0012990169403829307
1002,kissing,0.0013023747933672684
1271,those,0.0013028177338828835
429,ordering,0.0013160684938718656
1848,few,0.001316168726684631
124,keep,0.0013257685025274456
2608,waited,0.0013259016662397535
2546,non-driver,0.0013278387988922816
1464,courage,0.0013316429093051232
1181,werk,0.0013403299589466184
1167,tweeting,0.0013501761281468532
1499,language,0.0013509684792540133
2578,rec,0.0013545291593650677
2432,lo,0.0013655974735122093
782,batalla,0.0013899410404616104
2412,hello,0.0013985461387038996
684,et,0.0013987017022335149
1489,leaving,0.0014131664174793649
369,phone,0.0014154768856023336
1335,arguments,0.001417175062841099
62,wish,0.00142144367836347
2053,difference,0.0014263424745927574
591,eatin,0.0014300111662242224
88,%,0.0014320014267010476
528,prologue,0.0014376283786396533
2656,dx,0.0014802491345033738
1159,paying,0.0014837997134611698
1349,very,0.0014880103688735666
746,find,0.0015029717874833353
1318,auburn,0.001531106505380709
1946,included,0.0015408201984863856
2529,mirror,0.0015578077636360444
1493,talking,0.0015627501450290438
1804,commercial,0.0015654321053040917
988,letter,0.0015708564756006756
1372,shoes,0.0015758494751723859
2556,parents,0.0015872889395024854
2269,pee,0.0015921119096147386
2770,earlier,0.0015961614762378129
2128,drops,0.0015987222926893067
137,bbc,0.0016039451268717907
104,less,0.0016063580076154172
2449,toutes,0.0016063681286098313
2682,alma,0.0016182329207355753
1548,den,0.0016240081933177886
668,choices,0.0016320746001777147
773,shared,0.0016362045486246484
1968,clear,0.0016471567896288134
1314,slow,0.001662687210992837
1422,properly,0.0016628275944942394
659,large,0.001669310467439808
256,make,0.0016771354886513045
92,by,0.001705240341137737
822,.....,0.0017065444979486137
2611,beats,0.0017131610692317485
2065,emotions,0.0017319677143983888
1098,whatsapp,0.0017384380152117274
2078,debating,0.001742482889955195
1801,0,0.0017506120591386713
2242,latest,0.00175720852431768
2120,cms,0.0017688997026413763
109,way,0.0018004496300180342
715,blue,0.0018165312510207087
180,customer,0.0018239235925508882
55,ta,0.0018291782639948447
1365,tested,0.0018303394604442037
1203,many,0.0018351350355072281
1701,apply,0.0018440169412478106
803,klaar,0.001861486685349334
1336,based,0.0018960059290594033
1820,teenage,0.0019024215648789874
837,listened,0.001917027793977281
1265,c,0.0019182064491778778
2691,announce,0.0019185555641150539
25,so,0.0019388904394300876
1193,mess,0.0019406092359215124
2040,nightmare,0.0019419169476678877
1212,z,0.0019686355306535288
646,deeply,0.001973158188932862
770,;,0.001981950297996997
1767,quickly,0.001984872736470694
259,ground,0.0019889784433524274
2071,needs,0.001998908552991965
294,live,0.0020045544027506097
2148,encore,0.002005551772769163
1313,everybody,0.00204604948093738
119,this,0.00205515286914276
788,awe,0.0020604626190420285
1089,bull,0.0020627212920841967
1964,talk,0.002077500884792233
664,undies,0.0021006873399078987
306,teeth,0.0021035030100663176
2505,born,0.0021196784263012645
1468,launch,0.0021255111620516773
1466,outcome,0.0021313222612031747
784,freezing,0.0021463542467306477
470,gives,0.002148710107811709
1533,iphone,0.0021543749532898513
313,noise,0.002161992223971349
1670,hw,0.0021624473613809183
960,ver,0.002175736035980701
1634,esperar,0.0021841821134854127
357,-,0.0021862511360689328
17,...,0.0021997083186326752
154,its,0.002243057737441568
2495,trade,0.002246273411477402
1834,establishments,0.00226099842937249
168,n,0.002275295368680205
2027,sub,0.00228531776045735
2512,jump,0.002288006725614801
1234,forever,0.0022890482660871893
2195,trunk,0.002309884690560796
682,mes,0.002325859406238169
1677,talks,0.002329112544653801
1766,tax,0.002332580644700748
1622,09,0.002333032223648369
730,'ll,0.0023362978347785225
2642,carry,0.002340982356313094
1545,bailey,0.0023629872898597425
2311,number,0.0023726473028795277
1043,knowing,0.0023760048688815385
1838,-this,0.002377727442342743
1119,ultimate,0.0023857181782822004
457,eyes,0.002409984444632646
225,different,0.0024109990007053
2353,winning,0.0024177648336131882
942,wrestling,0.0024252275643845637
845,future,0.0024271622212172464
1842,alone,0.002438679280911722
1821,psychology,0.0024392664420594223
133,god,0.0024402974661365895
582,m,0.00245247225997971
314,....,0.002458508672264915
1577,playin,0.0024650963964806265
810,druk,0.0025236681929166785
201,according,0.002528189145143546
1605,mailboxes,0.0025490389728643164
681,avec,0.0025533975371968584
450,especially,0.0025634621737887966
100,",",0.0025757456371344953
1116,2night,0.0025809291800829477
1395,below,0.002588586480685958
