,Word,Value,Freq,Method
563,bien,0.0066768422519765,10,FFN_DeepShap
564,crafted,0.006658048358957,10,FFN_DeepShap
565,neapolitan,0.0066502077524152,3,FFN_DeepShap
566,heather,0.0066275320663363,6,FFN_DeepShap
567,shoppe,0.0066254802695417,4,FFN_DeepShap
568,satay,0.006613586452887,3,FFN_DeepShap
569,grapefruit,0.0066088534809547,7,FFN_DeepShap
570,amber,0.006591486805967,7,FFN_DeepShap
571,listens,0.0065810579940843,6,FFN_DeepShap
572,wayne,0.0065606868622029,5,FFN_DeepShap
573,mum,0.0065491928849931,3,FFN_DeepShap
574,passionate,0.0065320804453005,10,FFN_DeepShap
575,sopes,0.0065031581710167,3,FFN_DeepShap
576,lavender,0.0064860188708816,6,FFN_DeepShap
577,instructors,0.0064557907554772,10,FFN_DeepShap
578,deliciously,0.0064426927155566,9,FFN_DeepShap
579,emily,0.0064375156464393,4,FFN_DeepShap
580,pepe,0.0064239837449592,3,FFN_DeepShap
581,sage,0.0063757322817124,5,FFN_DeepShap
582,sara,0.006370023780545,3,FFN_DeepShap
583,tres,0.0063597837020697,10,FFN_DeepShap
584,jeff,0.0063043088629789,4,FFN_DeepShap
585,restoring,0.00626165783495,3,FFN_DeepShap
586,skillets,0.0062535087945919,3,FFN_DeepShap
587,ideas,0.0062312789245878,6,FFN_DeepShap
588,yorker,0.0062187878618634,3,FFN_DeepShap
589,fabrics,0.0062103800401185,3,FFN_DeepShap
590,timers,0.0062030159758107,4,FFN_DeepShap
591,raindrop,0.0062006998982557,4,FFN_DeepShap
592,assez,0.0061622693041479,3,FFN_DeepShap
593,jakob,0.0061532512686123,3,FFN_DeepShap
594,zesty,0.0061526267801097,3,FFN_DeepShap
595,crumb,0.0061329992782622,3,FFN_DeepShap
596,appointed,0.0061202162505075,4,FFN_DeepShap
597,harnesses,0.0060956459195666,3,FFN_DeepShap
598,painless,0.0060909091836595,8,FFN_DeepShap
599,suede,0.0060901298168209,3,FFN_DeepShap
600,breeze,52.35272532536500,11,SVM
601,shoutout,46.38001508038160,3,SVM
602,misti,45.45093389703220,3,SVM
603,maltipoo,44.71666388160390,5,SVM
604,18-pound,44.43616557912510,3,SVM
605,gaslamp,44.23067594837140,3,SVM
606,responsive,42.99546013106010,23,SVM
607,athleta,41.55468100181920,3,SVM
608,calming,41.55137313890230,12,SVM
609,ferris,40.78174040777050,4,SVM
610,mixins,40.51971209373850,3,SVM
611,seamless,39.59893919184520,5,SVM
612,friendliest,39.38594803609620,16,SVM
613,adorable,39.230888720431600,17,SVM
614,purrfect,39.178304003918000,8,SVM
615,bahama,38.54773118780810,3,SVM
616,favs,38.49429132959400,7,SVM
617,approachable,38.371749917107000,11,SVM
618,handy,38.31358212969880,12,SVM
619,sweetest,38.30048981515830,8,SVM
620,smile,38.18069848092000,126,SVM
621,punctual,37.923440396046500,8,SVM
622,lawrenceville,37.30898979833050,5,SVM
623,cutest,37.27978436676790,4,SVM
624,deadlines,37.08836701751830,4,SVM
625,relaxing,37.01720459726560,66,SVM
626,intuitive,37.00343288749720,5,SVM
627,personable,36.998339964107100,48,SVM
628,kronos,36.812175059235200,3,SVM
629,pastitsio,36.71079396344200,3,SVM
630,casbah,36.62542975560110,4,SVM
631,pie,36.5319502259902,99,SVM
632,ease,36.50728778827520,14,SVM
633,rockin,36.431163944399800,4,SVM
634,painless,36.39575859650010,8,SVM
635,housemade,36.24819976470080,3,SVM
636,faves,36.17622650531440,6,SVM
637,koobideh,35.98833763332400,5,SVM
638,petite,35.927763433224800,6,SVM
639,cheerful,35.88896392768360,8,SVM
640,spacious,35.79970582509160,50,SVM
641,roomy,35.70132707583770,4,SVM
642,challenges,35.57948698163570,5,SVM
643,mystere,35.57761406065150,11,SVM
644,thoughtful,35.520016983158000,10,SVM
645,cristo,35.44880925592910,4,SVM
646,awesome,35.33511866652900,697,SVM
647,scrumptious,35.0969856981183,10,SVM
648,hearty,34.855439218300500,22,SVM
649,neat,34.81404844327200,39,SVM
650,prompt,34.67840187380870,69,SVM
651,obstacles,34.49251958651380,3,SVM
652,pies,34.43360274785980,10,SVM
653,redhead,34.36900776343300,5,SVM
654,unassuming,34.332363010613500,4,SVM
655,adam,34.163723351818300,18,SVM
656,dependable,34.162510847492300,3,SVM
657,goodies,34.12513436063860,13,SVM
658,savory,34.11396700566780,31,SVM
659,rad,34.105973250528200,5,SVM
660,terrific,34.08207707168590,32,SVM
661,gorgeous,34.04620191497520,41,SVM
662,stetson,33.692963234705800,5,SVM
663,stainless,33.62915430445190,8,SVM
664,gyros,33.52817149316470,25,SVM
665,vaporizer,33.492744306749600,3,SVM
666,grin,33.40384826598460,5,SVM
667,baklava,33.33156468459880,22,SVM
668,emily,33.19765403880700,4,SVM
669,georgian,33.05845457781320,6,SVM
670,chevy,32.95486783491270,7,SVM
671,collard,32.884880698662900,14,SVM
672,cpr,32.81213681547920,3,SVM
673,portable,32.770764304419100,5,SVM
674,smoothly,32.66366380898890,11,SVM
675,calmer,32.52169047474680,6,SVM
676,courteous,32.48120294644370,80,SVM
677,piccata,32.25232823817470,6,SVM
678,raindrop,32.21285793790910,4,SVM
679,sleek,32.11083093112930,6,SVM
680,accommodating,31.97137070485840,90,SVM
681,rooftop,31.91637403759110,9,SVM
682,amazing,31.880122155791100,1188,SVM
683,unbeatable,31.848283934591300,7,SVM
684,stylish,31.77988738540870,8,SVM
685,orleans,31.75232698289550,10,SVM
686,gadgets,31.709915718533100,5,SVM
687,benedict,31.683990762275500,47,SVM
688,portobello,31.61452363317330,3,SVM
689,ahwatukee,31.515542055879800,7,SVM
690,loving,31.492230760004900,27,SVM
691,smiley,31.470259322483800,6,SVM
692,prefect,31.41482895691620,4,SVM
693,sassy,31.33559584633000,8,SVM
694,relaxed,31.33244877454270,32,SVM
695,fav,31.31384403028580,22,SVM
696,straightforward,31.24172177220450,3,SVM
697,navigate,31.210874583998700,7,SVM
698,wonderful,31.15923678313020,327,SVM
699,radiant,31.149380019273300,3,SVM
700,shoutout,0.2460289907952150,3,LSTM
701,straightforward,0.2096472680568700,3,LSTM
702,favourite,0.1997859772367800,51,LSTM
703,yummm,0.175033425912261,4,LSTM
704,scrumptious,0.1696469322545450,10,LSTM
705,athletes,0.1601298761670480,4,LSTM
706,addicted,0.1519212766460050,14,LSTM
707,views,0.1518010361806340,19,LSTM
708,inexpensive,0.1514029201789530,32,LSTM
709,sympathique,0.1506792704264320,3,LSTM
710,unparalleled,0.1493588561813040,3,LSTM
711,bomb.com,0.1468999860808250,4,LSTM
712,yummy,0.1438721470744810,204,LSTM
713,choix,0.1434601936489340,4,LSTM
714,extension,0.140843213093467,5,LSTM
715,delish,0.1389491852479860,37,LSTM
716,fabrics,0.1375419333732380,3,LSTM
717,bonne,0.1292451499029990,3,LSTM
718,scenery,0.1202773483237250,5,LSTM
719,awesome,0.1186740618970160,700,LSTM
720,amazing,0.1168503171280370,1190,LSTM
721,knowledgable,0.1156840264863730,28,LSTM
722,notch,0.1152882869341350,83,LSTM
723,vinyl,0.1140966487256490,4,LSTM
724,incredible,0.1132927991230120,142,LSTM
725,fantastic,0.1118412088441670,362,LSTM
726,courteous,0.1100488692492950,80,LSTM
727,affordable,0.1089234449330490,98,LSTM
728,accommodating,0.1078476374220680,90,LSTM
729,cheerful,0.1062631368840810,8,LSTM
730,intuitive,0.1058031338267030,5,LSTM
731,delicious,0.1056130804276290,1173,LSTM
732,relaxed,0.1046713219329830,32,LSTM
733,outstanding,0.1041802715540310,135,LSTM
734,knowledgeable,0.1024455368746120,105,LSTM
735,fabulous,0.1019509204010580,84,LSTM
736,assortment,0.0996767739619826,10,LSTM
737,endroit,0.0974469607075055,3,LSTM
738,tasteful,0.0956742532382902,7,LSTM
739,unbeatable,0.0944691202400593,7,LSTM
740,perfect,0.0943401442682461,499,LSTM
741,saki,0.0939691956191381,4,LSTM
742,bologna,0.0938868868288409,3,LSTM
743,impeccable,0.0930622672089017,26,LSTM
744,gem,0.0929223661863278,104,LSTM
745,pleased,0.092639338256049,112,LSTM
746,delightful,0.0924844617118305,42,LSTM
747,deelish,0.0918195514629284,3,LSTM
748,love,0.0911399208552736,1562,LSTM
749,professional,0.0911201144646377,268,LSTM
750,helpful,0.0910135542162905,366,LSTM
751,colorist,0.0903177849249914,3,LSTM
752,favorite,0.089949126590593,561,LSTM
753,readily,0.0898731386599441,3,LSTM
754,excellent,0.0879675217944092,578,LSTM
755,library,0.087831935864718,6,LSTM
756,exquisitely,0.0870871374694009,3,LSTM
757,satisfying,0.0865419246968215,37,LSTM
758,elegance,0.0856192162027582,3,LSTM
759,voila,0.0841938679416974,3,LSTM
760,phenomenal,0.0829212227431222,60,LSTM
761,molten,0.082778899440503,3,LSTM
762,genius,0.0827685589514051,12,LSTM
763,seamless,0.0824585935333743,5,LSTM
764,cozy,0.0822070171231065,88,LSTM
765,workmanship,0.0816031092766934,5,LSTM
766,complimentary,0.0809310386644401,61,LSTM
767,efficient,0.0801070323674613,92,LSTM
768,delicous,0.0799163199429001,7,LSTM
769,talented,0.0797365439053543,23,LSTM
770,addictive,0.0788570723729208,10,LSTM
771,great,0.0779523513467832,4074,LSTM
772,flavorful,0.0776496842312093,166,LSTM
773,best,0.0760943694011684,1779,LSTM
774,authentic,0.075418243500454,178,LSTM
775,adorable,0.0743434917359777,17,LSTM
776,wonderful,0.0741167655402685,327,LSTM
777,loved,0.0733396365842535,439,LSTM
778,grateful,0.0727987388331555,29,LSTM
779,recommend,0.0722350279580215,1124,LSTM
780,hawaiian,0.0716426346710553,24,LSTM
781,reasonable,0.071530361927694,257,LSTM
782,friendly,0.0713018934738344,1513,LSTM
783,prompt,0.0712706233920919,69,LSTM
784,5/5,0.0708802214622582,11,LSTM
785,fav,0.0702998556874015,22,LSTM
786,bless,0.0700024726596893,10,LSTM
787,francesca,0.0699852364487014,3,LSTM
788,considerate,0.0699442327022552,3,LSTM
789,camper,0.069614136009477,6,LSTM
790,fave,0.0693893059053354,27,LSTM
791,brilliant,0.0685821050006779,20,LSTM
792,comfy,0.0679921332823006,27,LSTM
793,refreshing,0.0678891151081188,50,LSTM
794,groovy,0.0676693956678112,3,LSTM
795,personable,0.067572714954925,48,LSTM
796,gorgeous,0.0671350632953207,41,LSTM
797,minimalist,0.0671277775691123,4,LSTM
798,flavourful,0.0669518810150643,26,LSTM
799,perfectly,0.0663815322222633,234,LSTM
