,Word,Bert,Distilbert
688,31,-9.52E-05,-3.08E-07
689,killed,-9.51E-05,3.46E-06
690,behaviour,-9.49E-05,2.43E-06
691,hardly,-9.47E-05,-1.74E-06
692,47,-9.47E-05,-2.02E-05
693,israel,-9.45E-05,-1.33E-05
694,edit,-9.44E-05,-7.74E-06
695,cure,-9.40E-05,-1.47E-05
696,chasing,-9.39E-05,-9.78E-06
697,blind,-9.39E-05,-2.26E-06
698,execution,-9.38E-05,-8.23E-05
699,rough,-9.38E-05,-7.74E-06
700,last,-9.37E-05,-1.06E-05
701,va,-9.37E-05,-1.00E-05
702,farm,-9.37E-05,-3.44E-05
703,starting,-9.36E-05,-1.81E-05
704,holy,-9.36E-05,-2.37E-05
705,falling,-9.35E-05,8.36E-06
706,packet,-9.32E-05,5.63E-06
707,redskins,-9.32E-05,1.27E-05
708,illinois,-9.30E-05,-4.18E-06
709,hearts,-9.29E-05,-4.42E-06
710,major,-9.28E-05,-5.60E-06
711,unfinished,-9.27E-05,-3.04E-05
712,activities,-9.27E-05,-2.25E-06
713,championship,-9.26E-05,-1.96E-05
714,horribly,-9.26E-05,9.08E-06
715,hours,-9.25E-05,-1.82E-05
716,ss,-9.25E-05,-5.09E-06
717,whether,-9.24E-05,-2.23E-05
718,48,-9.22E-05,9.13E-06
719,collapse,-9.20E-05,1.24E-05
720,handing,-9.19E-05,-1.62E-05
721,urgent,-9.18E-05,-9.33E-06
722,position,-9.16E-05,-4.23E-05
723,mock,-9.16E-05,-1.99E-05
724,soldier,-9.15E-05,1.53E-05
725,sketch,-9.14E-05,-1.17E-05
726,jerusalem,-9.14E-05,-3.73E-05
727,contest,-9.13E-05,-9.66E-06
728,island,-9.11E-05,-9.58E-06
729,butterflies,-9.10E-05,3.65E-06
730,longest,-9.10E-05,-3.92E-05
731,holding,-9.10E-05,-3.06E-07
732,gran,-9.10E-05,-2.12E-05
733,patrol,-9.10E-05,-6.14E-05
734,state,-9.09E-05,-4.68E-06
735,wednesday,-9.09E-05,-2.00E-05
736,afternoon,-9.09E-05,-2.07E-05
737,scholarship,-9.08E-05,7.37E-07
738,collection,-9.05E-05,-5.87E-06
739,cooper,-9.05E-05,-4.82E-05
740,rehearsal,-9.03E-05,-2.50E-05
741,physics,-9.03E-05,-2.45E-05
742,encounter,-9.01E-05,1.96E-05
743,schedule,-9.01E-05,4.31E-06
744,reveal,-9.01E-05,-7.08E-06
745,virus,-9.00E-05,2.00E-05
746,birds,-8.99E-05,-1.46E-05
747,result,-8.99E-05,-2.68E-05
748,fast,-8.99E-05,-1.49E-05
749,moment,-8.99E-05,-1.61E-05
750,applying,-8.97E-05,2.39E-06
751,rejection,-8.96E-05,1.94E-05
752,turning,-8.95E-05,-1.06E-05
753,suggest,-8.94E-05,0.000102348
754,78,-8.94E-05,1.00E-05
755,ian,-8.93E-05,1.39E-05
756,trial,-8.91E-05,8.30E-06
757,disaster,-8.90E-05,-1.55E-05
758,hesitation,-8.89E-05,-3.58E-05
759,flames,-8.89E-05,-7.92E-06
760,assignment,-8.87E-05,-2.13E-05
761,preparing,-8.87E-05,-2.26E-05
762,shuttle,-8.87E-05,-4.23E-05
763,settle,-8.87E-05,-7.00E-06
764,defensive,-8.87E-05,1.24E-06
765,winners,-8.86E-05,2.54E-05
766,ordered,-8.85E-05,-1.06E-05
767,storms,-8.85E-05,2.30E-05
768,tuesday,-8.84E-05,-2.80E-05
769,emma,-8.83E-05,-1.09E-05
770,ten,-8.82E-05,1.50E-06
771,mph,-8.81E-05,-8.80E-06
772,22,-8.81E-05,-2.23E-05
773,las,-8.80E-05,-5.60E-06
774,pakistan,-8.78E-05,-1.13E-05
775,therapy,-8.77E-05,-1.12E-05
776,na,-8.77E-05,-8.89E-06
777,dropping,-8.77E-05,6.39E-06
778,disconnected,-8.77E-05,4.66E-05
779,believing,-8.77E-05,-3.87E-05
780,vacation,-8.75E-05,-1.57E-05
781,min,-8.75E-05,-2.07E-05
782,flash,-8.73E-05,-2.14E-05
783,material,-8.70E-05,5.32E-06
784,summer,-8.68E-05,-1.80E-05
785,end,-8.68E-05,-7.97E-06
786,equipment,-8.68E-05,-2.71E-05
787,pre,-8.67E-05,-9.98E-06
788,speed,-8.67E-05,-1.28E-05
789,announce,-8.64E-05,-3.15E-05
790,85,-8.64E-05,-9.38E-06
791,forgotten,-8.64E-05,-1.59E-05
792,thunder,-8.62E-05,-7.43E-06
793,competitive,-8.61E-05,-4.70E-05
794,passing,-8.60E-05,-5.55E-06
795,gt,-8.59E-05,-1.89E-05
796,health,-8.57E-05,-8.19E-06
797,cupboard,-8.57E-05,-5.10E-05
798,visit,-8.56E-05,-1.56E-05
799,thesis,-8.56E-05,-8.75E-06
800,neil,-8.53E-05,-4.33E-06
801,electricity,-8.52E-05,-3.46E-05
802,hardest,-8.52E-05,-6.85E-06
803,bought,-8.51E-05,-1.16E-05
804,resume,-8.51E-05,-3.48E-05
805,century,-8.50E-05,-5.44E-06
806,next,-8.49E-05,-1.82E-05
807,portfolio,-8.49E-05,-9.85E-06
808,soon,-8.49E-05,-1.61E-05
809,nine,-8.48E-05,-1.61E-05
810,courageous,-8.47E-05,-1.08E-05
811,package,-8.46E-05,-2.01E-05
812,conservative,-8.45E-05,-4.04E-06
813,exhausted,-8.44E-05,-2.75E-05
814,longer,-8.43E-05,-1.52E-05
815,dates,-8.43E-05,-2.57E-05
816,kc,-8.38E-05,-2.52E-05
817,memory,-8.37E-05,6.39E-06
818,attempts,-8.35E-05,-1.08E-06
819,form,-8.35E-05,-2.05E-05
820,spike,-8.35E-05,3.61E-05
821,taking,-8.34E-05,-1.47E-05
822,thursday,-8.34E-05,-2.65E-05
823,nest,-8.33E-05,-1.13E-05
824,geography,-8.32E-05,-2.93E-05
825,worse,-8.32E-05,-4.49E-06
826,florida,-8.30E-05,1.56E-05
827,due,-8.30E-05,-1.17E-05
828,tide,-8.29E-05,-4.59E-05
829,function,-8.29E-05,-3.29E-05
830,writes,-8.28E-05,2.01E-05
831,oh,-8.27E-05,-2.25E-05
832,spin,-8.27E-05,-2.78E-05
833,director,-8.27E-05,4.73E-07
834,date,-8.26E-05,-5.61E-06
835,internship,-8.26E-05,-1.85E-05
836,tampa,-8.25E-05,-1.70E-05
837,shakes,-8.24E-05,7.23E-06
838,create,-8.23E-05,1.30E-05
839,piercing,-8.23E-05,-4.59E-05
840,physically,-8.22E-05,-3.37E-05
841,interstate,-8.21E-05,-2.48E-05
842,bricks,-8.21E-05,2.91E-06
843,arizona,-8.21E-05,-9.51E-06
844,attempt,-8.20E-05,-9.64E-06
845,demo,-8.20E-05,-4.37E-05
846,lennon,-8.20E-05,-1.71E-05
847,gaza,-8.19E-05,-1.92E-05
848,ship,-8.19E-05,-2.02E-05
849,eyes,-8.19E-05,-7.13E-07
850,ar,-8.19E-05,-2.58E-06
851,adrenaline,-8.19E-05,-4.05E-05
852,orientation,-8.18E-05,-3.17E-05
853,heather,-8.17E-05,-4.57E-05
854,1000,-8.15E-05,-1.78E-06
855,enemies,-8.13E-05,3.07E-05
856,help,-8.11E-05,-7.13E-06
857,scan,-8.10E-05,-4.96E-05
858,ko,-8.09E-05,-1.90E-05
859,sleep,-8.09E-05,-1.86E-05
860,shake,-8.09E-05,-1.94E-05
861,flown,-8.07E-05,2.97E-06
862,bleed,-8.03E-05,-1.36E-05
863,stove,-8.03E-05,-1.84E-05
864,remembered,-8.02E-05,-1.24E-05
865,spiders,-8.01E-05,1.99E-05
866,bay,-8.01E-05,-2.16E-05
867,safely,-8.01E-05,-6.23E-06
868,crawled,-7.99E-05,3.69E-05
869,hit,-7.98E-05,-6.22E-06
870,ace,-7.98E-05,-2.53E-05
871,intense,-7.98E-05,-1.72E-05
872,here,-7.98E-05,-1.17E-05
873,cum,-7.98E-05,-1.94E-05
874,card,-7.98E-05,-1.56E-05
875,returns,-7.96E-05,9.66E-06
876,36,-7.95E-05,-2.39E-06
877,immediate,-7.94E-05,-7.26E-06
878,wherever,-7.94E-05,-3.04E-05
879,started,-7.90E-05,-2.95E-05
880,stomach,-7.90E-05,-1.51E-05
881,fastest,-7.88E-05,-1.45E-05
882,product,-7.87E-05,-3.82E-05
883,passport,-7.87E-05,6.73E-06
884,uh,-7.86E-05,-1.49E-05
885,baby,-7.85E-05,-2.06E-05
886,present,-7.84E-05,-7.33E-06
887,under,-7.83E-05,-1.37E-05
888,80s,-7.83E-05,1.44E-05
889,fire,-7.82E-05,-7.15E-06
890,attacking,-7.80E-05,3.08E-05
891,pierced,-7.80E-05,-1.59E-05
892,call,-7.80E-05,-3.96E-06
893,33,-7.78E-05,-1.22E-05
894,com,-7.77E-05,-2.70E-06
895,open,-7.77E-05,-3.69E-06
896,agenda,-7.76E-05,-3.57E-05
897,winter,-7.76E-05,-1.98E-05
898,break,-7.75E-05,-2.62E-05
899,second,-7.75E-05,8.23E-07
900,conference,-7.73E-05,-2.20E-05
901,wallet,-7.72E-05,-2.34E-05
902,birth,-7.71E-05,6.16E-06
903,defence,-7.70E-05,-1.59E-05
904,airport,-7.69E-05,-2.71E-06
905,dd,-7.67E-05,-2.67E-05
906,disorder,-7.66E-05,1.37E-05
907,oral,-7.65E-05,4.19E-05
908,clients,-7.65E-05,-1.52E-05
909,bottle,-7.64E-05,2.04E-06
910,jo,-7.62E-05,-1.87E-05
911,15,-7.61E-05,-1.59E-05
912,mo,-7.61E-05,-3.36E-06
913,backing,-7.60E-05,-3.03E-05
914,cal,-7.58E-05,5.20E-06
915,spinning,-7.58E-05,-2.02E-05
916,march,-7.57E-05,-1.04E-05
917,carolina,-7.57E-05,-2.63E-05
918,con,-7.56E-05,-9.55E-06
919,24,-7.55E-05,-2.67E-05
920,visual,-7.54E-05,-1.34E-06
921,doctor,-7.53E-05,-1.76E-05
922,shook,-7.53E-05,3.17E-06
923,consequences,-7.53E-05,-3.54E-05
924,jan,-7.51E-05,-1.84E-05
925,practicing,-7.50E-05,-2.18E-05
926,mini,-7.47E-05,-2.17E-05
927,inch,-7.47E-05,-1.86E-05
928,oxford,-7.46E-05,3.66E-06
929,weekend,-7.46E-05,-1.91E-05
930,19th,-7.46E-05,-1.72E-05
931,test,-7.44E-05,-1.62E-05
932,entering,-7.43E-05,1.82E-05
933,era,-7.42E-05,-2.71E-05
934,hail,-7.41E-05,-3.43E-05
935,emerson,-7.41E-05,1.02E-05
936,formal,-7.40E-05,-6.52E-06
937,growing,-7.40E-05,-3.84E-05
938,russian,-7.39E-05,-3.36E-05
939,ka,-7.38E-05,-1.50E-05
940,sh,-7.37E-05,-2.42E-05
941,moved,-7.36E-05,-1.57E-05
942,job,-7.35E-05,-2.10E-05
943,demon,-7.32E-05,1.93E-05
944,2005,-7.31E-05,1.08E-05
945,affected,-7.31E-05,4.74E-06
946,workshop,-7.30E-05,-1.63E-06
947,ga,-7.29E-05,-6.48E-06
948,booth,-7.28E-05,-1.91E-05
949,dealing,-7.28E-05,-1.44E-05
950,blood,-7.27E-05,-1.79E-05
951,13,-7.26E-05,2.33E-07
952,meeting,-7.25E-05,-1.52E-05
953,saturday,-7.24E-05,-2.42E-05
954,begins,-7.22E-05,-2.69E-05
955,location,-7.22E-05,-9.62E-06
956,lies,-7.22E-05,-2.29E-06
957,decade,-7.22E-05,-3.94E-06
958,striker,-7.22E-05,1.40E-05
959,ticking,-7.21E-05,-4.96E-05
960,todd,-7.21E-05,-1.48E-05
961,modern,-7.21E-05,-2.05E-05
962,permanent,-7.20E-05,-2.37E-05
963,awkward,-7.19E-05,-1.03E-05
964,either,-7.19E-05,-7.08E-06
965,quick,-7.19E-05,-1.91E-05
966,rocket,-7.19E-05,-3.84E-06
967,any,-7.19E-05,6.74E-07
968,trouble,-7.18E-05,-5.59E-07
969,texas,-7.16E-05,-1.30E-05
970,die,-7.15E-05,-1.33E-05
971,hadn,-7.14E-05,-1.21E-05
972,emails,-7.13E-05,-1.29E-05
973,occupation,-7.12E-05,2.40E-07
974,26,-7.12E-05,-2.33E-05
975,stabbed,-7.11E-05,8.89E-06
976,se,-7.10E-05,-8.14E-06
977,designed,-7.10E-05,3.36E-06
978,find,-7.09E-05,-9.28E-06
979,store,-7.09E-05,-1.69E-05
980,get,-7.08E-05,-1.53E-05
981,coma,-7.08E-05,-3.17E-05
982,develop,-7.06E-05,-9.21E-06
983,bathing,-7.06E-05,-6.35E-05
984,tactics,-7.06E-05,2.55E-05
985,nashville,-7.05E-05,-3.73E-05
986,bae,-7.05E-05,-2.65E-06
987,dc,-7.03E-05,1.72E-06
988,bottles,-7.02E-05,2.50E-05
989,ache,-6.99E-05,1.03E-05
990,for,-6.98E-05,-9.92E-06
991,illness,-6.98E-05,-6.22E-07
992,imagination,-6.97E-05,-1.44E-05
993,officer,-6.96E-05,-3.18E-05
994,hour,-6.96E-05,-1.27E-05
995,gray,-6.96E-05,8.89E-07
996,endless,-6.96E-05,-1.91E-05
997,pass,-6.95E-05,-1.09E-05
998,tracks,-6.94E-05,-1.98E-05
999,accident,-6.93E-05,-1.66E-05
1000,mode,-6.93E-05,-5.85E-06
1001,looked,-6.92E-05,-2.55E-06
1002,range,-6.89E-05,2.44E-05
1003,twelve,-6.88E-05,1.39E-05
1004,mall,-6.87E-05,-8.49E-06
1005,closet,-6.86E-05,-6.89E-06
1006,fifth,-6.86E-05,-2.61E-06
1007,chopped,-6.86E-05,-2.10E-05
1008,go,-6.85E-05,-1.26E-05
1009,mare,-6.84E-05,-2.28E-05
1010,23,-6.84E-05,-2.60E-05
1011,lump,-6.83E-05,9.40E-06
1012,erase,-6.80E-05,3.31E-06
1013,college,-6.80E-05,-2.02E-05
1014,operation,-6.78E-05,-3.36E-06
1015,camp,-6.75E-05,-2.82E-05
1016,supported,-6.75E-05,-5.20E-06
1017,minus,-6.75E-05,-3.64E-05
1018,raising,-6.74E-05,-1.09E-05
1019,pains,-6.74E-05,-2.38E-05
1020,north,-6.73E-05,-1.77E-05
1021,acceptance,-6.73E-05,4.44E-06
1022,los,-6.72E-05,-3.06E-05
1023,deciding,-6.71E-05,-3.15E-05
1024,tick,-6.71E-05,-1.92E-05
1025,burst,-6.71E-05,-1.21E-05
1026,paranormal,-6.69E-05,4.76E-05
1027,sa,-6.67E-05,-1.71E-05
1028,board,-6.65E-05,-2.29E-05
1029,shopping,-6.63E-05,-7.53E-06
1030,before,-6.63E-05,-1.43E-05
1031,breathe,-6.62E-05,-1.98E-06
1032,nc,-6.62E-05,-1.22E-05
1033,car,-6.61E-05,-1.06E-05
1034,reese,-6.60E-05,9.88E-06
1035,hidden,-6.59E-05,9.76E-06
1036,nelson,-6.58E-05,-6.19E-06
1037,tour,-6.58E-05,-1.46E-05
1038,begin,-6.57E-05,-2.16E-05
1039,plane,-6.56E-05,1.28E-05
1040,or,-6.55E-05,-8.69E-06
1041,tae,-6.55E-05,-1.43E-05
1042,zone,-6.52E-05,-2.39E-06
1043,happen,-6.52E-05,-6.59E-06
1044,sorted,-6.50E-05,9.31E-06
1045,alive,-6.50E-05,6.00E-06
1046,ah,-6.49E-05,-1.19E-05
1047,sm,-6.47E-05,-1.34E-05
1048,cotton,-6.47E-05,-1.04E-05
1049,economics,-6.47E-05,-1.66E-05
1050,out,-6.46E-05,-1.43E-05
1051,pa,-6.46E-05,-1.31E-05
1052,need,-6.45E-05,-1.53E-05
1053,ski,-6.44E-05,-5.31E-06
1054,returning,-6.43E-05,-3.15E-05
1055,reserve,-6.43E-05,-7.71E-05
1056,diego,-6.42E-05,-1.86E-05
1057,screwed,-6.41E-05,-1.10E-05
1058,prevents,-6.38E-05,2.15E-05
1059,born,-6.36E-05,1.02E-06
1060,include,-6.36E-05,-1.25E-05
1061,ni,-6.36E-05,-1.07E-05
1062,crawl,-6.35E-05,-3.20E-05
1063,guilt,-6.35E-05,-4.20E-05
1064,israelis,-6.34E-05,5.21E-05
1065,av,-6.33E-05,-4.65E-06
1066,elizabeth,-6.33E-05,-1.77E-06
1067,30th,-6.33E-05,-3.70E-05
1068,move,-6.33E-05,-1.17E-05
1069,see,-6.31E-05,-6.59E-06
1070,usb,-6.30E-05,-2.23E-05
1071,deal,-6.30E-05,-1.14E-05
1072,important,-6.30E-05,1.07E-05
1073,receive,-6.26E-05,-7.99E-06
1074,inches,-6.24E-05,-2.06E-05
1075,santa,-6.24E-05,-2.39E-05
1076,mas,-6.22E-05,-1.84E-06
1077,happening,-6.21E-05,-9.93E-06
1078,decisions,-6.20E-05,-2.18E-06
1079,abandoned,-6.20E-05,-1.91E-06
1080,palace,-6.18E-05,-2.53E-05
1081,tab,-6.16E-05,-2.13E-05
1082,where,-6.15E-05,-4.79E-06
1083,supply,-6.14E-05,-3.73E-05
1084,killer,-6.14E-05,3.62E-06
1085,wondering,-6.13E-05,-2.09E-05
1086,freaking,-6.13E-05,-1.68E-05
1087,ow,-6.12E-05,2.76E-06
1088,be,-6.11E-05,-1.85E-05
1089,parked,-6.10E-05,1.60E-05
1090,accessories,-6.09E-05,-2.67E-05
1091,going,-6.09E-05,-1.58E-05
1092,election,-6.09E-05,-4.97E-05
1093,costumes,-6.07E-05,8.53E-06
1094,eve,-6.04E-05,-2.68E-05
1095,roads,-6.03E-05,-3.21E-05
1096,remedy,-6.03E-05,-2.77E-05
1097,down,-6.02E-05,-1.08E-05
1098,racing,-6.01E-05,3.57E-06
1099,threatened,-6.01E-05,-5.01E-05
1100,submit,-6.00E-05,1.30E-05
1101,closes,-6.00E-05,7.70E-06
1102,knot,-5.99E-05,6.61E-06
1103,atlanta,-5.99E-05,-1.92E-05
1104,latest,-5.99E-05,-1.32E-05
1105,news,-5.97E-05,-1.19E-05
1106,feeling,-5.97E-05,-1.15E-05
1107,vehicle,-5.97E-05,-3.85E-06
1108,opponent,-5.96E-05,-5.07E-05
1109,lily,-5.94E-05,-2.29E-05
1110,escaped,-5.94E-05,1.71E-06
1111,clue,-5.93E-05,-1.51E-07
1112,champagne,-5.93E-05,-8.68E-06
1113,tackle,-5.93E-05,-9.48E-06
1114,trading,-5.93E-05,-2.84E-05
1115,come,-5.92E-05,-8.64E-06
1116,based,-5.92E-05,9.43E-06
1117,shakespeare,-5.92E-05,2.20E-05
1118,ny,-5.92E-05,-2.32E-05
1119,solid,-5.91E-05,-5.73E-06
1120,amazon,-5.90E-05,-1.20E-05
1121,resist,-5.90E-05,2.61E-05
1122,knee,-5.89E-05,-2.70E-05
1123,reports,-5.89E-05,-2.30E-05
1124,normally,-5.88E-05,-2.19E-05
1125,shot,-5.88E-05,8.14E-06
1126,areas,-5.87E-05,1.00E-05
1127,doc,-5.87E-05,-8.47E-06
1128,rooms,-5.87E-05,-8.82E-06
1129,haven,-5.86E-05,-1.88E-05
1130,12,-5.86E-05,-1.27E-05
1131,flying,-5.86E-05,-1.10E-05
1132,january,-5.85E-05,-1.37E-05
1133,surgery,-5.85E-05,-2.65E-05
1134,drives,-5.84E-05,2.72E-05
1135,groups,-5.83E-05,5.82E-06
1136,wear,-5.82E-05,-1.10E-05
1137,bump,-5.81E-05,1.14E-05
1138,fellow,-5.80E-05,-4.40E-05
1139,warn,-5.79E-05,-3.97E-05
1140,packed,-5.78E-05,-1.33E-05
1141,thought,-5.78E-05,-7.64E-06
1142,score,-5.78E-05,1.02E-05
1143,letters,-5.78E-05,-1.93E-05
1144,feelings,-5.78E-05,-5.73E-06
1145,presents,-5.77E-05,-2.22E-05
1146,snake,-5.77E-05,4.19E-05
1147,situations,-5.77E-05,-3.83E-05
1148,lines,-5.76E-05,-1.76E-05
1149,30,-5.76E-05,-1.00E-05
1150,93,-5.74E-05,-3.93E-05
1151,otherwise,-5.74E-05,-3.95E-06
1152,maintenance,-5.74E-05,-4.28E-05
1153,52,-5.74E-05,-1.11E-05
1154,wake,-5.73E-05,-1.16E-05
1155,sociology,-5.72E-05,-2.07E-05
1156,mia,-5.69E-05,-2.13E-05
1157,attack,-5.69E-05,2.95E-05
1158,dr,-5.67E-05,-1.19E-05
1159,former,-5.66E-05,3.92E-05
1160,booking,-5.66E-05,2.75E-05
1161,tally,-5.66E-05,-5.24E-05
1162,cave,-5.66E-05,-2.01E-05
1163,weakness,-5.65E-05,-2.09E-05
1164,exciting,-5.64E-05,-2.35E-05
1165,myself,-5.64E-05,-2.79E-05
1166,lisa,-5.62E-05,-2.49E-05
1167,ra,-5.61E-05,-1.09E-05
1168,offices,-5.60E-05,2.16E-05
1169,32,-5.58E-05,-1.31E-05
1170,currently,-5.58E-05,-1.45E-05
1171,permission,-5.58E-05,-4.65E-05
1172,orlando,-5.58E-05,-5.96E-05
1173,th,-5.57E-05,-6.45E-06
1174,install,-5.57E-05,-1.46E-05
1175,reminder,-5.57E-05,1.95E-06
1176,east,-5.56E-05,-1.08E-05
1177,sale,-5.56E-05,-1.19E-05
1178,drawing,-5.55E-05,-8.93E-06
1179,wheel,-5.55E-05,-1.10E-05
1180,mere,-5.53E-05,-3.98E-06
1181,feels,-5.53E-05,-1.44E-05
1182,fired,-5.52E-05,-4.88E-06
1183,balloons,-5.52E-05,-2.49E-05
1184,various,-5.52E-05,-2.12E-05
1185,round,-5.52E-05,-1.24E-05
1186,knowing,-5.51E-05,-9.62E-06
1187,beating,-5.51E-05,-1.28E-05
1188,wee,-5.50E-05,-1.88E-05
1189,everywhere,-5.49E-05,-3.87E-06
1190,911,-5.49E-05,1.81E-05
1191,wig,-5.48E-05,4.01E-05
1192,first,-5.48E-05,-6.64E-06
1193,term,-5.47E-05,1.12E-05
1194,struggling,-5.46E-05,-7.29E-06
1195,ng,-5.45E-05,-1.89E-05
1196,overnight,-5.45E-05,-3.34E-06
1197,forget,-5.44E-05,-1.36E-05
1198,email,-5.44E-05,-9.90E-06
1199,stress,-5.43E-05,-1.05E-05
1200,dec,-5.43E-05,-6.27E-06
1201,korean,-5.43E-05,-1.19E-05
1202,tee,-5.42E-05,-9.34E-06
1203,visits,-5.41E-05,-7.97E-06
1204,pack,-5.40E-05,-1.72E-05
1205,project,-5.39E-05,-1.45E-05
1206,blonde,-5.37E-05,-3.98E-06
1207,stats,-5.35E-05,-1.89E-05
1208,preview,-5.33E-05,-1.14E-05
1209,14th,-5.32E-05,-1.35E-05
1210,skiing,-5.32E-05,6.65E-06
1211,seed,-5.32E-05,1.69E-05
1212,comes,-5.30E-05,-1.22E-06
1213,tonight,-5.29E-05,-1.93E-05
1214,entry,-5.25E-05,-4.67E-06
1215,suffering,-5.25E-05,1.48E-05
1216,folks,-5.24E-05,-4.72E-06
1217,bridge,-5.24E-05,-2.83E-05
1218,access,-5.23E-05,6.52E-06
1219,flight,-5.21E-05,2.20E-06
1220,strikes,-5.21E-05,-2.66E-05
1221,want,-5.21E-05,-9.68E-06
1222,hopes,-5.21E-05,-1.82E-05
1223,presentation,-5.21E-05,-9.75E-06
1224,doorbell,-5.20E-05,-4.51E-06
1225,al,-5.17E-05,-1.47E-05
1226,sales,-5.17E-05,-1.28E-05
1227,bug,-5.15E-05,-4.61E-07
1228,submitted,-5.12E-05,1.25E-05
1229,7th,-5.11E-05,-1.58E-05
1230,sms,-5.10E-05,-2.74E-05
1231,can,-5.10E-05,-1.22E-05
1232,sure,-5.09E-05,-6.58E-06
1233,poorly,-5.05E-05,2.94E-05
1234,creek,-5.05E-05,-2.66E-05
1235,civilian,-5.05E-05,2.63E-05
1236,tore,-5.04E-05,-4.16E-05
1237,close,-5.03E-05,-1.67E-05
1238,fever,-5.02E-05,-1.04E-05
1239,groom,-5.02E-05,-6.22E-05
1240,might,-5.02E-05,-1.38E-05
1241,circles,-5.02E-05,-1.54E-05
1242,scene,-4.99E-05,-2.21E-05
1243,gate,-4.98E-05,1.17E-05
1244,tools,-4.97E-05,-1.58E-05
1245,laws,-4.96E-05,1.26E-05
1246,confused,-4.96E-05,-1.34E-05
1247,spring,-4.95E-05,-3.16E-05
1248,necklace,-4.94E-05,-3.04E-05
1249,blu,-4.92E-05,-2.92E-05
1250,explode,-4.92E-05,-1.74E-05
1251,dark,-4.90E-05,1.44E-05
1252,applications,-4.89E-05,2.45E-05
1253,heart,-4.89E-05,-1.64E-05
1254,skip,-4.87E-05,-1.63E-05
1255,vomiting,-4.86E-05,1.31E-05
1256,wooden,-4.82E-05,1.68E-05
1257,excited,-4.81E-05,-3.64E-05
1258,clock,-4.81E-05,-1.11E-05
1259,basic,-4.80E-05,-2.36E-06
1260,ta,-4.80E-05,-1.18E-05
1261,stressed,-4.77E-05,-1.49E-05
1262,relax,-4.76E-05,-2.03E-05
1263,training,-4.76E-05,-1.79E-05
1264,rush,-4.76E-05,-1.79E-05
1265,figure,-4.76E-05,-1.39E-05
1266,results,-4.75E-05,5.24E-05
1267,de,-4.75E-05,-1.33E-05
1268,we,-4.74E-05,-1.30E-05
1269,suit,-4.74E-05,-1.17E-05
1270,jumper,-4.72E-05,-4.47E-06
1271,dentist,-4.71E-05,1.83E-05
1272,announcement,-4.71E-05,-3.71E-07
1273,breath,-4.70E-05,-2.17E-05
1274,centre,-4.69E-05,2.90E-05
1275,hoop,-4.68E-05,-1.91E-05
1276,par,-4.68E-05,-6.16E-06
1277,security,-4.67E-05,2.32E-05
1278,prep,-4.67E-05,-2.39E-05
1279,emergency,-4.67E-05,-2.39E-05
1280,lands,-4.65E-05,2.17E-05
1281,meet,-4.64E-05,-3.27E-06
1282,rise,-4.60E-05,-1.89E-05
1283,includes,-4.59E-05,-2.17E-06
1284,tasks,-4.58E-05,-2.41E-05
1285,crawling,-4.57E-05,-8.28E-06
1286,mask,-4.56E-05,-4.35E-05
1287,madison,-4.56E-05,-4.10E-05
1288,stroke,-4.54E-05,-5.14E-06
1289,port,-4.51E-05,-3.20E-06
1290,crashing,-4.50E-05,-3.62E-05
1291,awaiting,-4.50E-05,-1.19E-05
1292,printed,-4.49E-05,-1.13E-05
1293,goodness,-4.49E-05,-2.59E-05
1294,joel,-4.48E-05,-2.96E-05
1295,emotions,-4.48E-05,1.98E-05
1296,heading,-4.48E-05,-1.01E-05
1297,34,-4.48E-05,9.47E-06
1298,hasn,-4.47E-05,-8.25E-06
1299,post,-4.47E-05,-4.95E-06
1300,roughly,-4.46E-05,-3.21E-05
1301,may,-4.45E-05,-1.43E-05
1302,hoping,-4.45E-05,-2.42E-05
1303,itself,-4.44E-05,8.91E-06
1304,101,-4.41E-05,-4.54E-08
1305,tracking,-4.40E-05,-4.63E-05
1306,tattoo,-4.39E-05,-2.37E-07
1307,sinks,-4.38E-05,-1.17E-05
1308,800,-4.38E-05,-1.18E-05
1309,start,-4.38E-05,-2.67E-05
1310,entrance,-4.37E-05,3.15E-05
1311,wah,-4.36E-05,1.68E-05
1312,declined,-4.36E-05,-5.91E-05
1313,amsterdam,-4.36E-05,-4.37E-06
1314,pray,-4.36E-05,-7.25E-06
1315,en,-4.35E-05,-1.12E-05
1316,landlord,-4.35E-05,-1.34E-05
1317,appears,-4.35E-05,1.30E-05
1318,16th,-4.34E-05,-4.71E-05
1319,cruise,-4.34E-05,5.47E-06
1320,storm,-4.34E-05,4.06E-06
1321,baseball,-4.33E-05,-2.21E-05
1322,which,-4.31E-05,7.20E-06
1323,corner,-4.29E-05,-2.71E-05
1324,advent,-4.28E-05,-2.63E-05
1325,ring,-4.27E-05,4.61E-07
1326,feel,-4.25E-05,-1.57E-05
1327,trousers,-4.25E-05,1.50E-05
1328,cannot,-4.25E-05,-1.70E-05
1329,suddenly,-4.24E-05,-2.26E-07
1330,plug,-4.20E-05,-1.80E-05
1331,japanese,-4.20E-05,-2.06E-05
1332,bailey,-4.19E-05,-1.64E-05
1333,dexter,-4.18E-05,-2.81E-05
1334,def,-4.16E-05,-1.49E-05
1335,finds,-4.16E-05,-1.17E-05
1336,ordering,-4.15E-05,-1.57E-05
1337,commence,-4.15E-05,-4.46E-06
