,Word,Bert,Distilbert
664,tumble,-1.70E-05,1.61E-06
665,redskins,-1.70E-05,-6.29E-06
666,accuse,-1.70E-05,2.23E-05
667,waitress,-1.70E-05,-6.19E-06
668,ask,-1.70E-05,7.64E-06
669,boss,-1.69E-05,1.88E-06
670,aggression,-1.69E-05,2.19E-06
671,zach,-1.69E-05,-5.32E-06
672,nz,-1.69E-05,1.20E-05
673,water,-1.69E-05,-2.90E-06
674,shops,-1.68E-05,-3.93E-06
675,bite,-1.68E-05,8.39E-07
676,unavailable,-1.67E-05,-1.33E-05
677,spare,-1.67E-05,-1.44E-05
678,wah,-1.67E-05,1.66E-06
679,outs,-1.67E-05,7.09E-06
680,rope,-1.67E-05,-7.69E-06
681,danger,-1.66E-05,2.61E-06
682,battery,-1.66E-05,9.29E-06
683,clock,-1.66E-05,-2.75E-07
684,petrol,-1.66E-05,-1.56E-06
685,sending,-1.65E-05,1.92E-06
686,ne,-1.65E-05,-2.94E-06
687,available,-1.65E-05,-5.26E-06
688,deliver,-1.65E-05,2.67E-06
689,council,-1.65E-05,3.25E-05
690,afford,-1.65E-05,1.55E-05
691,comfortable,-1.65E-05,-6.31E-06
692,course,-1.65E-05,9.98E-07
693,ill,-1.65E-05,-4.21E-06
694,joint,-1.64E-05,9.58E-06
695,laid,-1.64E-05,3.49E-06
696,chip,-1.64E-05,-5.32E-07
697,gears,-1.64E-05,8.77E-06
698,ghetto,-1.64E-05,-3.38E-06
699,adobe,-1.64E-05,2.02E-05
700,mean,-1.64E-05,8.60E-06
701,gen,-1.64E-05,-6.24E-06
702,seeking,-1.63E-05,1.51E-06
703,infection,-1.63E-05,4.91E-06
704,stored,-1.63E-05,1.76E-05
705,goddamn,-1.63E-05,1.23E-06
706,shout,-1.63E-05,6.05E-06
707,updated,-1.63E-05,-5.37E-06
708,makeup,-1.63E-05,3.43E-07
709,assume,-1.62E-05,8.63E-07
710,places,-1.62E-05,-1.35E-07
711,ff,-1.62E-05,-6.57E-06
712,carl,-1.62E-05,-8.08E-06
713,tries,-1.62E-05,5.07E-06
714,pound,-1.61E-05,3.56E-07
715,raising,-1.61E-05,-1.15E-05
716,decides,-1.61E-05,-4.72E-07
717,sudden,-1.61E-05,3.78E-06
718,630,-1.61E-05,5.85E-06
719,pull,-1.61E-05,8.84E-06
720,housing,-1.61E-05,2.46E-06
721,mobile,-1.61E-05,-8.56E-06
722,britney,-1.61E-05,-3.74E-06
723,jacket,-1.61E-05,5.06E-06
724,won,-1.60E-05,3.40E-06
725,filter,-1.60E-05,1.51E-05
726,blazers,-1.60E-05,1.89E-06
727,assigned,-1.60E-05,3.84E-07
728,expressed,-1.60E-05,1.09E-05
729,foreign,-1.60E-05,4.14E-06
730,injury,-1.60E-05,1.34E-05
731,moody,-1.60E-05,1.10E-05
732,rabbit,-1.59E-05,1.27E-06
733,perfectly,-1.59E-05,8.93E-06
734,schedule,-1.59E-05,-2.55E-06
735,harrison,-1.59E-05,-1.04E-05
736,wear,-1.58E-05,2.96E-06
737,kevin,-1.58E-05,-3.45E-06
738,joker,-1.58E-05,-1.58E-07
739,prank,-1.58E-05,1.68E-05
740,pretend,-1.58E-05,7.25E-06
741,telling,-1.58E-05,4.01E-07
742,whispering,-1.58E-05,-7.78E-06
743,ads,-1.58E-05,-3.89E-06
744,grow,-1.57E-05,1.46E-07
745,mess,-1.57E-05,1.03E-05
746,trousers,-1.57E-05,4.37E-06
747,act,-1.57E-05,2.26E-06
748,specially,-1.56E-05,-3.02E-06
749,sweets,-1.56E-05,-6.72E-06
750,charge,-1.56E-05,1.60E-06
751,screams,-1.56E-05,-1.11E-05
752,87,-1.56E-05,-6.59E-06
753,leg,-1.55E-05,3.86E-06
754,150,-1.55E-05,-1.84E-06
755,peanuts,-1.55E-05,-1.78E-05
756,johnson,-1.55E-05,-9.07E-06
757,needs,-1.55E-05,4.76E-06
758,rite,-1.55E-05,-4.50E-06
759,knock,-1.55E-05,1.37E-05
760,load,-1.55E-05,4.92E-06
761,liking,-1.55E-05,9.47E-08
762,wasted,-1.55E-05,-3.72E-06
763,rode,-1.55E-05,-5.00E-06
764,gladly,-1.54E-05,-8.64E-06
765,dealing,-1.54E-05,-7.72E-06
766,hates,-1.54E-05,1.15E-05
767,infinity,-1.54E-05,-4.13E-06
768,attitudes,-1.54E-05,8.32E-06
769,inappropriate,-1.54E-05,1.02E-05
770,garage,-1.54E-05,4.41E-06
771,business,-1.54E-05,3.38E-06
772,forces,-1.54E-05,4.05E-06
773,number,-1.53E-05,5.86E-06
774,question,-1.53E-05,3.64E-06
775,keep,-1.53E-05,3.69E-06
776,gee,-1.53E-05,-4.63E-06
777,tate,-1.53E-05,-1.18E-05
778,satellite,-1.53E-05,1.31E-05
779,anybody,-1.53E-05,-1.04E-06
780,enough,-1.53E-05,2.07E-06
781,dish,-1.53E-05,1.32E-06
782,hate,-1.52E-05,2.08E-05
783,above,-1.52E-05,-1.63E-05
784,push,-1.52E-05,1.08E-05
785,per,-1.51E-05,1.84E-06
786,basket,-1.51E-05,-9.19E-06
787,credit,-1.51E-05,4.25E-07
788,cha,-1.51E-05,-6.45E-06
789,chill,-1.51E-05,-1.38E-06
790,somewhere,-1.51E-05,-5.48E-06
791,wee,-1.50E-05,-7.67E-06
792,posts,-1.50E-05,6.07E-06
793,presented,-1.50E-05,-1.86E-05
794,wage,-1.50E-05,2.21E-05
795,ee,-1.50E-05,-1.08E-05
796,extra,-1.50E-05,-2.70E-06
797,sting,-1.49E-05,8.77E-06
798,blunt,-1.49E-05,-1.10E-05
799,sheets,-1.49E-05,-1.57E-06
800,processed,-1.49E-05,-6.12E-06
801,45,-1.49E-05,-5.11E-06
802,leather,-1.49E-05,-3.38E-06
803,blades,-1.49E-05,1.93E-05
804,ba,-1.49E-05,-4.20E-06
805,pet,-1.49E-05,3.86E-06
806,throws,-1.49E-05,8.66E-06
807,broadcast,-1.49E-05,-6.24E-06
808,threaten,-1.49E-05,-4.56E-06
809,opponent,-1.48E-05,8.74E-06
810,straight,-1.48E-05,-8.91E-07
811,starving,-1.48E-05,3.59E-06
812,sisters,-1.48E-05,1.88E-07
813,tram,-1.48E-05,-1.51E-05
814,suite,-1.48E-05,-1.84E-06
815,horrible,-1.48E-05,8.91E-06
816,railway,-1.47E-05,-1.73E-05
817,wish,-1.47E-05,2.79E-06
818,protected,-1.47E-05,-8.08E-06
819,shifts,-1.47E-05,1.04E-05
820,husbands,-1.47E-05,-5.59E-06
821,service,-1.47E-05,3.39E-06
822,understands,-1.47E-05,3.77E-07
823,spicy,-1.47E-05,1.73E-06
824,cough,-1.46E-05,5.60E-07
825,spreading,-1.46E-05,-1.57E-06
826,otter,-1.46E-05,-2.45E-05
827,ache,-1.45E-05,1.78E-06
828,tiger,-1.45E-05,-2.91E-06
829,pump,-1.45E-05,1.41E-05
830,rec,-1.45E-05,-1.23E-06
831,headache,-1.45E-05,3.90E-06
832,importance,-1.45E-05,5.77E-06
833,steal,-1.45E-05,1.17E-05
834,tired,-1.45E-05,-1.91E-06
835,bunch,-1.45E-05,9.86E-06
836,canon,-1.45E-05,5.69E-06
837,neighbour,-1.44E-05,-5.38E-06
838,forbid,-1.44E-05,1.40E-05
839,changing,-1.44E-05,2.43E-06
840,back,-1.44E-05,-2.40E-06
841,fall,-1.44E-05,2.27E-06
842,flaming,-1.44E-05,-7.81E-06
843,id,-1.44E-05,-2.79E-06
844,packers,-1.44E-05,-5.98E-06
845,anger,-1.44E-05,3.22E-05
846,cracks,-1.44E-05,-3.26E-06
847,register,-1.43E-05,-6.84E-06
848,driver,-1.43E-05,2.17E-07
849,av,-1.43E-05,-6.72E-06
850,shoes,-1.42E-05,3.78E-06
851,speaker,-1.42E-05,5.20E-06
852,ik,-1.42E-05,-1.03E-05
853,times,-1.42E-05,3.97E-06
854,obviously,-1.42E-05,8.05E-06
855,nerves,-1.41E-05,7.39E-06
856,fighting,-1.41E-05,9.81E-06
857,con,-1.41E-05,-3.97E-06
858,cell,-1.41E-05,5.10E-06
859,cameras,-1.41E-05,-6.20E-07
860,penalty,-1.41E-05,1.39E-05
861,nap,-1.41E-05,-5.30E-06
862,roof,-1.41E-05,-8.15E-06
863,payment,-1.41E-05,1.51E-06
864,rid,-1.41E-05,-4.64E-07
865,messing,-1.41E-05,1.58E-06
866,upgraded,-1.41E-05,2.25E-07
867,gum,-1.40E-05,-2.59E-06
868,plain,-1.40E-05,5.99E-06
869,pain,-1.40E-05,8.22E-06
870,wide,-1.40E-05,-3.23E-06
871,ignorance,-1.40E-05,-2.67E-07
872,door,-1.40E-05,-2.30E-06
873,email,-1.40E-05,-6.75E-06
874,sold,-1.40E-05,-1.53E-06
875,sleep,-1.40E-05,-4.60E-06
876,downstairs,-1.39E-05,-7.13E-07
877,limited,-1.39E-05,2.07E-05
878,shipping,-1.39E-05,8.08E-07
879,fk,-1.39E-05,6.19E-06
880,passion,-1.39E-05,1.22E-06
881,growls,-1.39E-05,8.13E-06
882,roar,-1.39E-05,-1.21E-05
883,motives,-1.39E-05,-8.26E-06
884,polish,-1.38E-05,1.84E-05
885,wo,-1.38E-05,1.01E-06
886,split,-1.38E-05,-8.57E-06
887,over,-1.38E-05,-7.94E-07
888,my,-1.38E-05,-1.04E-06
889,straw,-1.37E-05,-1.16E-05
890,bitten,-1.37E-05,-1.04E-06
891,cock,-1.37E-05,1.36E-05
892,tells,-1.37E-05,-3.91E-06
893,res,-1.37E-05,8.18E-07
894,temporary,-1.37E-05,1.71E-06
895,judges,-1.37E-05,9.96E-06
896,commit,-1.36E-05,-6.59E-06
897,thick,-1.36E-05,2.87E-06
898,deposit,-1.36E-05,2.96E-05
899,mates,-1.36E-05,-1.27E-06
900,bt,-1.36E-05,3.71E-06
901,protective,-1.36E-05,1.31E-05
902,letting,-1.36E-05,5.00E-06
903,pocket,-1.36E-05,9.98E-06
904,ruining,-1.35E-05,1.89E-05
905,pencil,-1.35E-05,-8.87E-07
906,post,-1.35E-05,1.70E-06
907,lucy,-1.35E-05,-6.88E-06
908,dent,-1.35E-05,6.54E-07
909,earrings,-1.35E-05,-9.23E-07
910,mn,-1.35E-05,-8.99E-06
911,shouting,-1.34E-05,9.90E-06
912,rash,-1.34E-05,4.51E-06
913,anytime,-1.34E-05,-1.00E-06
914,karma,-1.34E-05,1.99E-06
915,infected,-1.34E-05,1.40E-06
916,stopping,-1.34E-05,1.60E-05
917,certain,-1.33E-05,9.63E-06
918,tool,-1.33E-05,6.88E-06
919,fights,-1.33E-05,1.21E-05
920,actual,-1.33E-05,-5.97E-06
921,chewed,-1.33E-05,-2.05E-05
922,artistic,-1.33E-05,-8.09E-07
923,talks,-1.33E-05,1.63E-06
924,took,-1.33E-05,1.86E-06
925,games,-1.33E-05,-3.03E-06
926,toys,-1.33E-05,1.67E-06
927,purchasing,-1.32E-05,-5.20E-06
928,card,-1.32E-05,-4.73E-07
929,stan,-1.32E-05,1.10E-05
930,squash,-1.32E-05,1.00E-05
931,glitter,-1.32E-05,-3.85E-06
932,pill,-1.32E-05,-1.22E-05
933,whatever,-1.32E-05,-4.18E-06
934,puck,-1.32E-05,-7.52E-06
935,jealous,-1.32E-05,1.00E-05
936,somebody,-1.32E-05,2.28E-06
937,either,-1.31E-05,6.82E-06
938,manner,-1.31E-05,9.57E-06
939,van,-1.31E-05,-1.04E-05
940,waste,-1.31E-05,1.08E-05
941,especially,-1.31E-05,-2.29E-06
942,offense,-1.31E-05,4.35E-06
943,sim,-1.31E-05,5.88E-06
944,highway,-1.31E-05,-1.36E-05
945,affects,-1.30E-05,-7.47E-06
946,cheers,-1.30E-05,-3.34E-07
947,copies,-1.30E-05,9.25E-06
948,30,-1.30E-05,-1.60E-06
949,gaming,-1.30E-05,-1.55E-06
950,camera,-1.29E-05,5.79E-06
951,wander,-1.29E-05,-1.49E-05
952,hyper,-1.29E-05,2.43E-06
953,menu,-1.29E-05,-3.24E-06
954,bane,-1.29E-05,1.13E-05
955,mascara,-1.29E-05,1.22E-05
956,kitten,-1.29E-05,3.72E-06
957,buy,-1.28E-05,-2.92E-07
958,none,-1.28E-05,1.66E-06
959,again,-1.28E-05,-1.30E-06
960,discipline,-1.28E-05,6.69E-06
961,jade,-1.28E-05,-4.69E-07
962,flanagan,-1.28E-05,1.14E-05
963,house,-1.28E-05,5.53E-07
964,pair,-1.28E-05,-1.56E-06
965,clip,-1.28E-05,8.37E-06
966,soo,-1.28E-05,-1.87E-06
967,sport,-1.28E-05,-1.45E-05
968,everywhere,-1.27E-05,6.14E-06
969,wi,-1.27E-05,-5.81E-07
970,sales,-1.27E-05,1.31E-05
971,hungry,-1.27E-05,-7.26E-06
972,cold,-1.27E-05,1.48E-07
973,wii,-1.27E-05,3.78E-06
974,cycling,-1.27E-05,-8.49E-06
975,rang,-1.27E-05,-6.07E-06
976,single,-1.27E-05,1.65E-06
977,ti,-1.26E-05,-4.09E-06
978,titans,-1.26E-05,-9.59E-06
979,duty,-1.26E-05,8.59E-06
980,enjoys,-1.26E-05,-7.14E-07
981,fit,-1.26E-05,-6.13E-06
982,celebrities,-1.26E-05,-5.86E-06
983,jerk,-1.26E-05,8.57E-06
984,slightest,-1.26E-05,2.08E-07
985,plates,-1.26E-05,1.15E-05
986,physically,-1.25E-05,-3.37E-06
987,thompson,-1.25E-05,2.10E-06
988,printer,-1.25E-05,-3.49E-06
989,firm,-1.25E-05,-1.96E-06
990,cancel,-1.25E-05,1.56E-05
991,naturally,-1.25E-05,2.13E-06
992,snaps,-1.25E-05,-4.14E-07
993,dick,-1.25E-05,1.17E-05
994,if,-1.25E-05,6.80E-06
995,buttons,-1.24E-05,9.48E-07
996,warning,-1.24E-05,5.26E-06
997,belt,-1.24E-05,-2.71E-06
998,speed,-1.24E-05,4.25E-06
999,ground,-1.24E-05,9.78E-06
1000,spell,-1.24E-05,4.65E-06
1001,except,-1.24E-05,-1.37E-08
1002,80,-1.24E-05,-7.18E-06
1003,knee,-1.23E-05,8.02E-06
1004,saints,-1.23E-05,1.49E-05
1005,mount,-1.23E-05,7.05E-06
1006,sleeping,-1.23E-05,-7.19E-06
1007,district,-1.23E-05,-3.00E-05
1008,go,-1.22E-05,3.12E-07
1009,pick,-1.22E-05,4.47E-06
1010,un,-1.22E-05,-2.40E-06
1011,cases,-1.22E-05,-6.98E-06
1012,mud,-1.22E-05,-1.52E-06
1013,eats,-1.22E-05,-4.23E-06
1014,circus,-1.22E-05,5.91E-06
1015,marc,-1.22E-05,-1.57E-06
1016,mature,-1.21E-05,-2.49E-06
1017,posting,-1.21E-05,2.37E-06
1018,editing,-1.21E-05,4.03E-06
1019,internet,-1.21E-05,9.48E-06
1020,contacts,-1.21E-05,5.51E-06
1021,eastenders,-1.21E-05,4.73E-06
1022,complaining,-1.21E-05,1.21E-05
1023,goes,-1.21E-05,4.96E-07
1024,sick,-1.21E-05,7.21E-07
1025,pile,-1.21E-05,5.63E-06
1026,replace,-1.20E-05,7.45E-06
1027,pe,-1.20E-05,-3.84E-06
1028,surface,-1.20E-05,1.30E-05
1029,saying,-1.20E-05,6.88E-06
1030,stuck,-1.20E-05,7.95E-07
1031,boot,-1.20E-05,4.34E-06
1032,decided,-1.20E-05,7.12E-06
1033,louise,-1.20E-05,-3.82E-06
1034,app,-1.20E-05,-1.91E-06
1035,simple,-1.19E-05,-5.08E-06
1036,hips,-1.19E-05,5.04E-06
1037,need,-1.19E-05,6.67E-06
1038,status,-1.19E-05,9.76E-06
1039,hunting,-1.19E-05,1.56E-06
1040,half,-1.18E-05,-2.12E-06
1041,que,-1.18E-05,-7.94E-06
1042,chair,-1.18E-05,8.04E-06
1043,unhappy,-1.18E-05,-3.66E-06
1044,bb,-1.18E-05,6.29E-06
1045,stock,-1.18E-05,9.49E-07
1046,aloud,-1.18E-05,-2.78E-06
1047,swear,-1.18E-05,2.72E-05
1048,crows,-1.18E-05,1.85E-05
1049,yelling,-1.18E-05,1.74E-05
1050,preventing,-1.17E-05,2.62E-06
1051,drama,-1.17E-05,-2.70E-06
1052,option,-1.17E-05,8.18E-06
1053,telephone,-1.17E-05,1.27E-05
1054,bore,-1.17E-05,-9.27E-06
1055,sheer,-1.16E-05,-2.92E-06
1056,round,-1.16E-05,-3.45E-06
1057,ticket,-1.16E-05,1.98E-06
1058,seats,-1.16E-05,4.35E-06
1059,beating,-1.16E-05,-8.67E-06
1060,20,-1.16E-05,-1.89E-06
1061,soaked,-1.16E-05,-7.51E-06
1062,rushing,-1.16E-05,4.10E-06
1063,flash,-1.16E-05,2.77E-06
1064,guilt,-1.16E-05,1.25E-05
1065,chu,-1.16E-05,-2.18E-06
1066,worked,-1.16E-05,5.33E-06
1067,smaller,-1.15E-05,-6.36E-06
1068,bag,-1.15E-05,3.13E-06
1069,weren,-1.15E-05,-2.63E-06
1070,pat,-1.15E-05,-5.12E-07
1071,bones,-1.15E-05,-5.31E-06
1072,calls,-1.15E-05,6.71E-06
1073,then,-1.15E-05,-5.84E-07
1074,yours,-1.15E-05,-5.63E-06
1075,fee,-1.15E-05,-2.42E-06
1076,milwaukee,-1.15E-05,-1.85E-05
1077,textbooks,-1.15E-05,-1.54E-05
1078,ye,-1.14E-05,-7.07E-06
1079,riot,-1.14E-05,2.93E-06
1080,pot,-1.14E-05,-1.78E-06
1081,annoying,-1.14E-05,1.03E-05
1082,demi,-1.14E-05,-1.81E-06
1083,not,-1.14E-05,-2.45E-06
1084,benefits,-1.14E-05,-6.91E-06
1085,amounts,-1.14E-05,-4.99E-06
1086,hacked,-1.14E-05,1.79E-05
1087,stare,-1.14E-05,5.14E-06
1088,passive,-1.14E-05,-5.24E-06
1089,em,-1.14E-05,-2.35E-06
1090,alarm,-1.13E-05,-2.78E-06
1091,bored,-1.13E-05,1.09E-06
1092,me,-1.13E-05,3.18E-06
1093,lo,-1.13E-05,4.19E-06
1094,five,-1.13E-05,-5.73E-06
1095,isn,-1.13E-05,6.50E-06
1096,fumble,-1.13E-05,2.35E-05
1097,oyster,-1.12E-05,6.05E-06
1098,ou,-1.12E-05,-5.97E-06
1099,brent,-1.12E-05,-7.44E-06
1100,tad,-1.12E-05,6.08E-07
1101,lying,-1.12E-05,4.16E-06
1102,brothers,-1.12E-05,-5.26E-06
1103,programs,-1.12E-05,3.40E-06
1104,using,-1.12E-05,3.92E-07
1105,technology,-1.12E-05,4.55E-07
1106,photos,-1.11E-05,-4.57E-06
1107,deleted,-1.11E-05,1.01E-05
1108,hundred,-1.11E-05,1.25E-05
1109,word,-1.11E-05,4.23E-06
1110,profile,-1.11E-05,1.39E-06
1111,pairs,-1.11E-05,-1.03E-05
1112,recognise,-1.11E-05,-1.35E-06
1113,recorded,-1.11E-05,-3.13E-06
1114,clothes,-1.11E-05,-3.85E-06
1115,box,-1.11E-05,4.82E-06
1116,rolling,-1.10E-05,9.76E-06
1117,tap,-1.10E-05,-3.20E-06
1118,worse,-1.10E-05,9.19E-06
1119,late,-1.10E-05,1.17E-06
1120,disagree,-1.10E-05,6.52E-06
1121,prime,-1.10E-05,1.27E-05
1122,same,-1.09E-05,-4.59E-07
1123,ash,-1.09E-05,-7.57E-06
1124,getting,-1.09E-05,1.22E-06
1125,nu,-1.09E-05,-6.65E-06
1126,mattress,-1.09E-05,-1.29E-05
1127,ma,-1.09E-05,-5.04E-06
1128,parking,-1.09E-05,1.19E-06
1129,sometimes,-1.09E-05,1.09E-06
1130,anywhere,-1.09E-05,4.51E-07
1131,nike,-1.09E-05,-1.17E-05
1132,glare,-1.08E-05,9.87E-06
1133,royal,-1.08E-05,-6.88E-06
1134,clearly,-1.08E-05,1.14E-05
1135,argument,-1.08E-05,2.24E-05
1136,assistance,-1.08E-05,-4.23E-06
1137,thinks,-1.08E-05,3.68E-06
1138,dog,-1.07E-05,2.13E-06
1139,opinion,-1.07E-05,2.13E-05
1140,early,-1.07E-05,-1.11E-05
1141,scoop,-1.07E-05,2.40E-05
1142,issue,-1.07E-05,2.55E-06
1143,prophet,-1.07E-05,6.50E-06
1144,welsh,-1.07E-05,1.00E-05
1145,do,-1.07E-05,4.49E-06
1146,system,-1.07E-05,5.60E-06
1147,pictures,-1.07E-05,-7.30E-06
1148,suck,-1.06E-05,1.20E-05
1149,skinny,-1.06E-05,3.22E-06
1150,recording,-1.06E-05,9.80E-06
1151,forth,-1.06E-05,-8.54E-06
1152,wits,-1.06E-05,9.63E-06
1153,reduced,-1.06E-05,8.12E-06
1154,tucked,-1.06E-05,3.16E-06
1155,fl,-1.06E-05,-1.64E-06
1156,up,-1.06E-05,-6.13E-07
1157,permit,-1.06E-05,-6.50E-06
1158,suspended,-1.06E-05,-1.11E-05
1159,deal,-1.05E-05,8.26E-06
1160,possession,-1.05E-05,-5.42E-06
1161,mum,-1.05E-05,-4.43E-08
1162,slide,-1.05E-05,3.49E-06
1163,ur,-1.05E-05,5.96E-06
1164,crush,-1.04E-05,7.56E-06
1165,having,-1.04E-05,-1.83E-06
1166,ginger,-1.04E-05,-3.83E-06
1167,shouldn,-1.04E-05,1.44E-05
1168,hair,-1.04E-05,5.43E-07
1169,affection,-1.04E-05,4.77E-06
1170,no,-1.04E-05,-7.30E-08
1171,gr,-1.04E-05,-2.26E-07
1172,max,-1.04E-05,3.95E-07
1173,wrestle,-1.04E-05,8.39E-07
1174,avoiding,-1.04E-05,1.73E-06
1175,put,-1.04E-05,6.35E-06
1176,thee,-1.04E-05,-1.14E-05
1177,espn,-1.04E-05,-4.96E-06
1178,user,-1.03E-05,5.15E-07
1179,words,-1.03E-05,1.28E-06
1180,umbrella,-1.03E-05,-5.31E-06
1181,mate,-1.03E-05,-5.37E-06
1182,crank,-1.03E-05,5.46E-06
1183,dollar,-1.03E-05,-1.03E-06
1184,messaging,-1.03E-05,-6.61E-06
1185,deserved,-1.03E-05,6.26E-06
1186,mothers,-1.03E-05,-2.68E-06
1187,they,-1.03E-05,4.02E-06
1188,money,-1.03E-05,2.96E-06
1189,knees,-1.03E-05,-1.87E-06
1190,400,-1.02E-05,-1.84E-06
1191,whenever,-1.02E-05,7.06E-06
1192,ear,-1.02E-05,9.56E-07
1193,settings,-1.02E-05,-5.54E-06
1194,recordings,-1.02E-05,8.16E-06
1195,length,-1.02E-05,1.44E-05
1196,min,-1.02E-05,-6.06E-07
1197,open,-1.02E-05,-4.41E-06
1198,hallways,-1.02E-05,2.43E-05
1199,person,-1.02E-05,3.01E-06
1200,insist,-1.02E-05,3.45E-05
1201,injured,-1.01E-05,-5.38E-07
1202,even,-1.01E-05,4.43E-06
1203,shooter,-1.01E-05,4.18E-06
1204,throat,-1.01E-05,9.34E-06
1205,stalk,-1.01E-05,9.87E-06
1206,absolute,-1.01E-05,-1.65E-06
1207,1,-1.01E-05,-3.20E-06
1208,reaching,-1.01E-05,1.19E-05
1209,curly,-1.01E-05,-1.29E-05
1210,crap,-1.01E-05,8.11E-06
1211,blowing,-1.01E-05,4.93E-06
1212,seem,-1.01E-05,5.14E-06
1213,closed,-1.01E-05,2.78E-06
1214,always,-1.01E-05,-4.90E-06
1215,voice,-1.01E-05,-1.32E-06
1216,85,-1.00E-05,-1.01E-05
1217,hunt,-1.00E-05,1.36E-06
1218,hour,-1.00E-05,-4.89E-06
1219,worst,-1.00E-05,5.65E-06
1220,lock,-1.00E-05,5.86E-06
1221,attitude,-1.00E-05,5.45E-06
1222,lois,-1.00E-05,-7.81E-06
1223,dominic,-1.00E-05,7.46E-06
1224,connecting,-1.00E-05,-1.27E-06
1225,serena,-1.00E-05,-7.78E-07
1226,rack,-9.99E-06,7.74E-06
1227,timetable,-9.99E-06,-1.51E-05
1228,lid,-9.99E-06,-2.51E-06
1229,software,-9.98E-06,-4.32E-06
1230,leave,-9.97E-06,-2.68E-08
1231,accent,-9.97E-06,-1.51E-06
1232,disc,-9.95E-06,5.47E-06
1233,sarcasm,-9.95E-06,3.35E-06
1234,bipolar,-9.94E-06,4.11E-06
1235,90,-9.94E-06,1.93E-07
1236,hits,-9.94E-06,5.37E-06
1237,aren,-9.92E-06,5.14E-06
1238,neck,-9.91E-06,6.54E-06
1239,bridge,-9.91E-06,7.13E-06
1240,fin,-9.91E-06,-7.49E-06
1241,thoroughly,-9.91E-06,-7.15E-06
1242,bed,-9.87E-06,-6.52E-06
1243,quote,-9.87E-06,4.27E-06
1244,forced,-9.86E-06,3.85E-06
1245,gym,-9.86E-06,2.83E-07
1246,corridor,-9.84E-06,-1.69E-05
1247,incapable,-9.83E-06,8.67E-06
1248,wrong,-9.80E-06,1.07E-05
1249,missing,-9.76E-06,-3.22E-07
1250,head,-9.76E-06,3.22E-06
1251,drivers,-9.75E-06,8.66E-06
1252,ring,-9.75E-06,2.52E-06
1253,pee,-9.74E-06,-2.71E-06
1254,screen,-9.74E-06,3.40E-06
1255,loading,-9.69E-06,1.90E-05
1256,flip,-9.69E-06,-2.67E-06
1257,robbed,-9.69E-06,-1.99E-06
1258,wet,-9.69E-06,1.51E-06
1259,bc,-9.68E-06,6.49E-06
1260,make,-9.67E-06,1.92E-06
1261,piece,-9.67E-06,1.08E-06
1262,face,-9.64E-06,1.28E-06
1263,towards,-9.64E-06,4.54E-07
1264,stealing,-9.61E-06,1.15E-05
1265,hitting,-9.57E-06,2.77E-06
1266,wants,-9.54E-06,8.69E-06
1267,im,-9.53E-06,-1.38E-07
1268,ot,-9.51E-06,-8.73E-07
1269,mu,-9.48E-06,-4.94E-07
1270,beyond,-9.44E-06,8.58E-06
1271,cutting,-9.40E-06,1.02E-05
1272,corey,-9.40E-06,-8.11E-07
1273,diamonds,-9.39E-06,1.29E-05
1274,nt,-9.38E-06,6.65E-06
1275,other,-9.38E-06,1.19E-06
1276,move,-9.35E-06,3.59E-06
1277,don,-9.35E-06,6.57E-06
1278,trouble,-9.34E-06,6.96E-06
1279,road,-9.34E-06,3.07E-06
1280,walk,-9.31E-06,8.69E-07
1281,squeak,-9.30E-06,1.20E-05
1282,patty,-9.27E-06,-1.47E-05
1283,cut,-9.24E-06,2.90E-06
1284,now,-9.23E-06,6.26E-07
1285,trace,-9.21E-06,4.78E-06
1286,flight,-9.21E-06,-8.31E-07
1287,group,-9.20E-06,-1.08E-07
1288,gap,-9.20E-06,-5.32E-07
1289,keeps,-9.19E-06,7.00E-06
1290,understand,-9.19E-06,1.94E-06
1291,fireworks,-9.19E-06,-3.43E-06
1292,site,-9.18E-06,1.02E-05
1293,it,-9.14E-06,4.98E-06
1294,stay,-9.13E-06,2.58E-06
1295,doctors,-9.13E-06,2.10E-06
1296,extension,-9.12E-06,1.32E-05
1297,sue,-9.10E-06,-4.84E-06
1298,pillow,-9.07E-06,2.07E-06
1299,postponed,-9.04E-06,-1.34E-05
1300,heidi,-9.04E-06,-1.22E-05
1301,platt,-9.03E-06,-1.53E-05
1302,private,-9.01E-06,1.38E-06
1303,lush,-9.01E-06,-2.15E-07
1304,ie,-9.01E-06,-1.18E-05
1305,away,-9.00E-06,-3.22E-06
1306,hush,-9.00E-06,-4.37E-07
1307,every,-8.99E-06,-1.74E-06
1308,fed,-8.99E-06,8.16E-06
1309,get,-8.96E-06,2.41E-06
1310,ad,-8.96E-06,4.08E-06
1311,childish,-8.95E-06,4.30E-06
1312,constantly,-8.95E-06,2.31E-06
1313,lied,-8.95E-06,8.05E-06
1314,bold,-8.95E-06,-1.65E-06
1315,razor,-8.94E-06,2.00E-05
1316,stopped,-8.92E-06,1.64E-06
1317,gas,-8.92E-06,-4.24E-06
1318,promises,-8.92E-06,-3.27E-06
1319,delivery,-8.91E-06,-1.54E-07
1320,stolen,-8.91E-06,-5.67E-07
1321,switch,-8.90E-06,9.05E-06
1322,pens,-8.90E-06,-1.15E-06
1323,space,-8.89E-06,7.09E-06
1324,sham,-8.89E-06,-7.41E-06
