,Word,Bert,Distilbert
667,46,-1.38E-05,-9.38E-06
668,vitamin,-1.35E-05,-1.99E-05
669,seasons,-1.35E-05,5.71E-05
670,made,-1.34E-05,-6.75E-06
671,martin,-1.34E-05,-4.17E-06
672,seeing,-1.31E-05,-1.73E-05
673,receive,-1.29E-05,2.19E-05
674,cheeks,-1.29E-05,1.99E-05
675,ways,-1.27E-05,-5.74E-06
676,imagination,-1.27E-05,-4.00E-05
677,months,-1.27E-05,-1.55E-05
678,condition,-1.24E-05,1.40E-06
679,rolled,-1.23E-05,2.31E-05
680,luke,-1.22E-05,-2.30E-06
681,lay,-1.22E-05,1.13E-05
682,together,-1.21E-05,6.16E-06
683,virtual,-1.21E-05,-6.73E-06
684,counts,-1.20E-05,1.05E-05
685,baby,-1.20E-05,4.52E-06
686,sheets,-1.20E-05,-2.22E-05
687,yes,-1.19E-05,3.76E-06
688,hero,-1.19E-05,-1.45E-05
689,compassion,-1.19E-05,-1.10E-05
690,worth,-1.19E-05,-6.68E-06
691,ke,-1.17E-05,-1.18E-05
692,wind,-1.17E-05,5.65E-06
693,environment,-1.16E-05,-3.43E-06
694,waves,-1.14E-05,9.83E-06
695,boyfriend,-1.13E-05,5.13E-06
696,thou,-1.12E-05,2.90E-05
697,dec,-1.11E-05,9.25E-06
698,indoor,-1.10E-05,-6.76E-07
699,six,-1.10E-05,2.01E-05
700,kettle,-1.10E-05,1.77E-05
701,ma,-1.10E-05,-6.60E-06
702,got,-1.08E-05,2.12E-05
703,breathe,-1.08E-05,3.87E-05
704,resistance,-1.08E-05,-0.000126794
705,program,-1.06E-05,-4.73E-06
706,owl,-1.06E-05,3.79E-05
707,solo,-1.06E-05,1.56E-05
708,despite,-1.05E-05,8.58E-06
709,spinning,-1.04E-05,1.37E-05
710,aura,-1.03E-05,1.40E-06
711,boat,-1.03E-05,8.07E-06
712,outfits,-1.03E-05,4.50E-06
713,shall,-1.02E-05,-1.96E-05
714,outline,-1.02E-05,-1.91E-05
715,answered,-1.01E-05,-1.04E-05
716,lifestyle,-1.01E-05,-3.86E-05
717,fall,-1.00E-05,-5.26E-06
718,roll,-1.00E-05,-1.01E-05
719,blue,-1.00E-05,-3.96E-06
720,married,-9.99E-06,-2.49E-05
721,po,-9.96E-06,-8.10E-07
722,choices,-9.94E-06,-2.82E-06
723,26,-9.91E-06,-5.00E-05
724,31,-9.82E-06,7.36E-06
725,began,-9.68E-06,7.80E-05
726,chores,-9.62E-06,3.23E-05
727,frame,-9.41E-06,-4.69E-05
728,top,-9.33E-06,-1.48E-05
729,visiting,-9.32E-06,6.46E-06
730,embrace,-9.28E-06,3.70E-05
731,comic,-9.22E-06,-1.13E-05
732,faithful,-9.10E-06,4.58E-06
733,land,-9.10E-06,-1.70E-05
734,unexpected,-9.09E-06,-5.88E-06
735,series,-9.00E-06,-9.21E-06
736,purpose,-8.96E-06,2.73E-05
737,rehearsals,-8.90E-06,4.14E-06
738,art,-8.86E-06,-2.54E-06
739,awards,-8.84E-06,1.41E-05
740,prayer,-8.82E-06,1.62E-05
741,begins,-8.77E-06,1.66E-05
742,pleasures,-8.77E-06,1.52E-05
743,necklace,-8.76E-06,2.31E-05
744,activities,-8.73E-06,2.44E-05
745,noodles,-8.63E-06,2.92E-05
746,15th,-8.60E-06,-7.50E-06
747,secure,-8.57E-06,-1.87E-05
748,settle,-8.54E-06,-6.42E-06
749,marathon,-8.52E-06,4.64E-06
750,abundant,-8.52E-06,6.54E-05
751,ho,-8.51E-06,-3.22E-06
752,candy,-8.47E-06,1.01E-05
753,rare,-8.36E-06,-1.22E-05
754,finding,-8.35E-06,2.65E-06
755,chest,-8.33E-06,-3.10E-05
756,hug,-8.31E-06,1.10E-05
757,filled,-8.25E-06,9.72E-06
758,zoe,-8.21E-06,9.45E-06
759,decorations,-8.21E-06,2.33E-05
760,poetry,-8.20E-06,1.09E-05
761,coca,-8.20E-06,7.57E-06
762,present,-8.16E-06,-1.70E-05
763,leading,-8.10E-06,-3.32E-05
764,bright,-7.99E-06,8.20E-07
765,serving,-7.93E-06,-1.34E-05
766,aim,-7.86E-06,2.14E-05
767,deserved,-7.76E-06,-4.86E-05
768,moonlight,-7.73E-06,5.36E-05
769,sorting,-7.69E-06,4.06E-05
770,advanced,-7.47E-06,-0.00014101
771,perfectly,-7.45E-06,3.04E-05
772,bible,-7.37E-06,1.36E-05
773,ghost,-7.18E-06,-2.31E-05
774,survived,-7.16E-06,6.78E-06
775,silence,-7.08E-06,-1.74E-05
776,engagement,-7.01E-06,-2.16E-06
777,88,-6.69E-06,3.15E-05
778,momma,-6.65E-06,7.21E-06
779,success,-6.58E-06,1.45E-05
780,favorite,-6.55E-06,2.58E-06
781,scout,-6.54E-06,5.28E-05
782,enthusiasm,-6.49E-06,4.03E-05
783,spring,-6.37E-06,1.68E-07
784,floyd,-6.33E-06,-2.35E-06
785,michael,-6.28E-06,1.18E-05
786,slim,-6.26E-06,1.66E-05
787,limits,-6.25E-06,-2.84E-05
788,homeless,-6.19E-06,-1.45E-05
789,such,-5.93E-06,1.26E-06
790,guitar,-5.91E-06,-3.19E-06
791,buffalo,-5.89E-06,4.98E-05
792,ethics,-5.82E-06,-1.13E-05
793,whisper,-5.77E-06,1.23E-05
794,wallet,-5.75E-06,-2.32E-06
795,dough,-5.74E-06,1.81E-06
796,mo,-5.64E-06,2.88E-07
797,summer,-5.57E-06,-1.36E-06
798,lights,-5.46E-06,2.51E-05
799,changes,-5.43E-06,1.12E-05
800,purple,-5.43E-06,-1.99E-06
801,sun,-5.41E-06,-5.67E-06
802,flame,-5.35E-06,-1.27E-05
803,br,-5.27E-06,-5.62E-06
804,savings,-5.22E-06,-9.74E-06
805,mighty,-5.21E-06,-2.64E-05
806,honor,-5.15E-06,1.91E-05
807,shifts,-5.12E-06,1.83E-05
808,spice,-5.11E-06,9.67E-06
809,center,-4.94E-06,-1.18E-05
810,photography,-4.93E-06,-2.11E-05
811,outdoors,-4.80E-06,3.40E-06
812,la,-4.77E-06,6.38E-06
813,settled,-4.72E-06,8.42E-06
814,others,-4.65E-06,5.95E-06
815,father,-4.50E-06,1.56E-05
816,yoga,-4.47E-06,3.23E-05
817,breeze,-4.46E-06,2.74E-05
818,accepted,-4.42E-06,-8.03E-06
819,96,-4.39E-06,2.85E-05
820,creating,-4.35E-06,-1.09E-05
821,darkest,-4.30E-06,4.79E-05
822,riding,-4.30E-06,4.65E-05
823,1st,-4.21E-06,-2.82E-06
824,graphics,-4.17E-06,4.58E-05
825,landed,-4.09E-06,2.20E-05
826,living,-4.09E-06,-4.66E-06
827,2012,-4.09E-06,-7.92E-06
828,perhaps,-4.00E-06,1.60E-06
829,stretch,-3.99E-06,1.50E-05
830,term,-3.97E-06,1.00E-05
831,today,-3.94E-06,-7.97E-06
832,month,-3.85E-06,-4.71E-06
833,italy,-3.78E-06,8.14E-05
834,florence,-3.35E-06,-3.10E-05
835,albert,-3.32E-06,1.42E-06
836,certainly,-3.23E-06,-7.10E-06
837,118,-3.11E-06,1.28E-05
838,friends,-2.95E-06,-9.22E-06
839,11,-2.84E-06,1.35E-05
840,drawing,-2.73E-06,3.03E-05
841,bay,-2.72E-06,-2.57E-06
842,resolve,-2.69E-06,-2.55E-05
843,session,-2.66E-06,2.11E-05
844,equals,-2.65E-06,-1.20E-05
845,thin,-2.62E-06,-1.21E-05
846,savior,-2.51E-06,1.56E-05
847,bonding,-2.41E-06,9.96E-05
848,lots,-1.98E-06,-5.39E-06
849,july,-1.98E-06,-4.96E-06
850,continuous,-1.97E-06,-4.56E-06
851,space,-1.84E-06,-2.07E-05
852,proud,-1.81E-06,2.00E-05
853,birth,-1.80E-06,-1.07E-05
854,official,-1.71E-06,-1.68E-05
855,bundle,-1.56E-06,1.61E-05
856,massive,-1.56E-06,2.93E-06
857,fuzzy,-1.53E-06,-2.99E-05
858,world,-1.42E-06,-3.21E-06
859,switched,-1.28E-06,8.24E-06
860,1000,-1.20E-06,-1.06E-05
861,nephew,-1.17E-06,-4.44E-06
862,trusting,-1.13E-06,-2.85E-05
863,till,-1.06E-06,1.66E-06
864,hanging,-9.89E-07,1.77E-05
865,active,-7.61E-07,-3.33E-05
866,including,-7.50E-07,-2.72E-05
867,endings,-7.35E-07,-9.49E-06
868,source,-6.15E-07,7.05E-06
869,determine,-5.79E-07,-2.84E-05
870,buddy,-4.80E-07,2.01E-05
871,flies,-1.40E-07,2.00E-05
872,lil,-1.21E-07,4.39E-06
873,spa,-1.19E-07,-1.29E-05
874,radio,-6.06E-08,-2.33E-05
875,puzzle,7.30E-08,-1.49E-06
876,fulfilled,8.08E-08,-1.95E-05
877,degrees,1.77E-07,-5.65E-07
878,weeks,1.78E-07,-1.20E-05
879,burst,3.37E-07,2.33E-05
880,field,4.19E-07,-1.02E-05
881,lake,4.52E-07,1.04E-06
882,regional,4.64E-07,-3.04E-05
883,cowboy,6.50E-07,1.40E-06
884,year,8.67E-07,7.87E-06
885,babe,9.15E-07,-2.68E-06
886,inspiring,9.28E-07,4.90E-05
887,swollen,9.79E-07,1.29E-05
888,among,1.02E-06,-1.01E-05
889,love,1.03E-06,1.71E-05
890,elections,1.04E-06,2.33E-05
891,allows,1.08E-06,2.27E-05
892,visited,1.16E-06,-1.48E-05
893,william,1.19E-06,4.75E-05
894,camp,1.25E-06,8.91E-06
895,pages,1.33E-06,-6.73E-06
896,pleasant,1.39E-06,3.01E-05
897,reality,1.49E-06,-2.09E-05
898,laugh,1.54E-06,1.89E-05
899,hats,1.63E-06,-1.29E-05
900,weekly,1.63E-06,3.13E-05
901,instant,1.76E-06,-9.44E-06
902,presence,1.78E-06,-1.48E-05
903,bought,1.85E-06,9.95E-06
904,ana,1.90E-06,7.12E-06
905,empty,1.95E-06,4.48E-06
906,super,2.10E-06,-1.43E-05
907,una,2.14E-06,1.34E-05
908,twist,2.15E-06,2.60E-06
909,fuel,2.43E-06,9.15E-06
910,birthday,2.47E-06,-7.63E-07
911,0,2.70E-06,-1.02E-05
912,allowing,2.72E-06,-1.34E-05
913,god,2.78E-06,7.00E-06
914,unwanted,2.83E-06,3.93E-06
915,ed,2.85E-06,8.56E-06
916,grand,2.94E-06,-2.81E-05
917,client,2.97E-06,-1.47E-05
918,offers,3.03E-06,-2.58E-05
919,clients,3.04E-06,-1.82E-05
920,fabric,3.09E-06,4.07E-05
921,15,3.13E-06,7.52E-06
922,several,3.18E-06,1.22E-05
923,rd,3.20E-06,-1.23E-05
924,purchased,3.21E-06,-1.44E-05
925,empire,3.31E-06,2.45E-05
926,perspective,3.32E-06,-4.95E-05
927,forgive,3.34E-06,6.01E-06
928,reunion,3.35E-06,3.65E-06
929,monica,3.35E-06,1.48E-05
930,ears,3.44E-06,6.00E-06
931,potter,3.53E-06,-7.70E-06
932,green,3.54E-06,2.03E-06
933,believing,3.55E-06,4.26E-05
934,bend,3.56E-06,-3.41E-05
935,blogs,3.67E-06,-4.29E-05
936,singing,3.70E-06,7.94E-06
937,script,3.76E-06,2.31E-06
938,stereo,3.94E-06,-1.52E-05
939,south,3.98E-06,4.04E-06
940,sweet,4.03E-06,3.25E-05
941,aka,4.05E-06,-9.17E-06
942,starts,4.08E-06,2.79E-05
943,TRUE,4.10E-06,-3.96E-06
944,wrap,4.12E-06,6.50E-06
945,eve,4.28E-06,-8.66E-06
946,produce,4.33E-06,-3.61E-05
947,retail,4.34E-06,-4.01E-05
948,apartment,4.35E-06,-2.03E-05
949,simple,4.59E-06,1.48E-05
950,place,4.63E-06,-1.44E-05
951,spain,4.69E-06,-1.61E-05
952,museum,4.72E-06,6.59E-05
953,chapter,4.72E-06,3.23E-05
954,owner,4.84E-06,-5.50E-07
955,touches,4.86E-06,-1.98E-05
956,beach,4.93E-06,1.40E-05
957,barn,4.93E-06,-2.45E-05
958,inspired,4.97E-06,1.99E-05
959,sofa,5.33E-06,1.43E-06
960,physical,5.35E-06,1.48E-05
961,55,5.38E-06,-6.15E-06
962,ta,5.52E-06,3.67E-06
963,smiling,5.55E-06,5.66E-07
964,wrapped,5.59E-06,2.97E-06
965,achieve,5.67E-06,1.69E-05
966,determined,5.75E-06,1.50E-05
967,elizabeth,5.78E-06,4.02E-05
968,numb,5.91E-06,-4.12E-06
969,cd,6.02E-06,2.05E-05
970,projects,6.03E-06,-3.67E-05
971,lax,6.12E-06,5.06E-05
972,air,6.14E-06,-5.79E-06
973,vinyl,6.20E-06,1.39E-05
974,mas,6.21E-06,1.15E-05
975,classic,6.24E-06,-2.44E-06
976,spreading,6.26E-06,1.19E-05
977,absence,6.30E-06,-1.59E-05
978,february,6.32E-06,9.57E-06
979,downs,6.42E-06,4.33E-06
980,slice,6.42E-06,-7.50E-06
981,days,6.59E-06,4.75E-06
982,fill,6.60E-06,1.59E-05
983,tons,6.61E-06,9.26E-06
984,accounting,6.66E-06,5.90E-05
985,sunday,6.66E-06,9.65E-06
986,beautiful,6.68E-06,-4.94E-07
987,tree,6.83E-06,8.56E-06
988,tomorrow,6.84E-06,-1.73E-06
989,books,6.85E-06,3.10E-06
990,salvation,6.85E-06,-2.14E-05
991,luckily,6.86E-06,-9.62E-06
992,austin,6.90E-06,4.95E-05
993,airplane,6.94E-06,2.63E-05
994,shining,6.98E-06,2.06E-05
995,succeed,7.04E-06,-2.35E-05
996,reunite,7.07E-06,4.95E-05
997,mal,7.10E-06,-1.06E-06
998,sober,7.12E-06,1.08E-05
999,laughs,7.14E-06,1.16E-05
1000,pairs,7.16E-06,-1.37E-05
1001,combo,7.33E-06,-1.12E-06
1002,home,7.34E-06,4.84E-06
1003,esteem,7.34E-06,2.41E-05
1004,create,7.45E-06,1.29E-05
1005,fr,7.45E-06,2.70E-06
1006,johnny,7.48E-06,-1.15E-05
1007,beauty,7.62E-06,1.06E-05
1008,300,7.75E-06,-7.97E-06
1009,remembered,7.80E-06,2.65E-05
1010,chow,7.85E-06,6.43E-05
1011,sing,7.87E-06,9.25E-06
1012,mountains,7.88E-06,-3.38E-06
1013,rain,7.96E-06,-1.02E-05
1014,neutral,8.00E-06,1.22E-05
1015,movement,8.04E-06,-1.42E-05
1016,lucky,8.11E-06,-8.30E-06
1017,90,8.17E-06,4.48E-06
1018,festivities,8.29E-06,2.30E-05
1019,flowing,8.34E-06,5.20E-05
1020,movies,8.35E-06,1.50E-05
1021,trade,8.35E-06,2.78E-06
1022,woo,8.48E-06,-1.93E-05
1023,corporate,8.51E-06,-9.02E-06
1024,pt,8.55E-06,3.10E-06
1025,daisy,8.68E-06,2.76E-05
1026,aside,8.69E-06,-1.84E-05
1027,feeding,8.71E-06,-7.85E-06
1028,promote,8.73E-06,-2.53E-05
1029,held,8.91E-06,-1.22E-06
1030,compliment,8.98E-06,-1.89E-05
1031,regardless,9.00E-06,-4.44E-05
1032,life,9.04E-06,2.41E-06
1033,champions,9.14E-06,-1.89E-05
1034,diner,9.22E-06,-2.47E-05
1035,lasts,9.23E-06,1.55E-05
1036,light,9.26E-06,2.53E-05
1037,route,9.27E-06,-1.99E-06
1038,financial,9.28E-06,-1.53E-05
1039,cleaning,9.50E-06,7.35E-06
1040,tub,9.52E-06,-5.54E-06
1041,husband,9.60E-06,7.49E-06
1042,thus,9.61E-06,-9.85E-05
1043,moving,9.74E-06,6.30E-06
1044,bring,9.86E-06,1.61E-05
1045,theme,9.89E-06,4.15E-05
1046,autumn,1.01E-05,-8.77E-06
1047,neighborhood,1.02E-05,-1.16E-06
1048,pool,1.02E-05,-6.70E-07
1049,buddha,1.03E-05,-1.90E-05
1050,suns,1.03E-05,2.42E-05
1051,pleasure,1.03E-05,4.12E-05
1052,training,1.03E-05,8.47E-06
1053,pizza,1.04E-05,4.32E-06
1054,franklin,1.04E-05,-3.88E-06
1055,reward,1.06E-05,-1.55E-05
1056,el,1.06E-05,2.37E-05
1057,feeling,1.07E-05,2.07E-05
1058,tuesday,1.07E-05,1.05E-05
1059,discovery,1.07E-05,6.73E-06
1060,unit,1.07E-05,1.59E-05
1061,alone,1.08E-05,-4.40E-07
1062,john,1.08E-05,1.27E-05
1063,experience,1.08E-05,-6.54E-06
1064,tests,1.09E-05,-6.23E-06
1065,after,1.09E-05,1.38E-05
1066,free,1.10E-05,5.72E-06
1067,ending,1.10E-05,-5.54E-06
1068,lens,1.10E-05,-1.09E-05
1069,winds,1.11E-05,-2.65E-05
1070,brought,1.11E-05,2.65E-05
1071,vision,1.11E-05,-5.75E-07
1072,receiving,1.11E-05,4.75E-05
1073,experienced,1.13E-05,1.24E-06
1074,sunshine,1.13E-05,2.05E-05
1075,new,1.14E-05,-8.21E-06
1076,pulls,1.15E-05,5.34E-06
1077,with,1.15E-05,-2.19E-06
1078,undergraduate,1.16E-05,-2.28E-06
1079,gifts,1.17E-05,1.67E-05
1080,candle,1.17E-05,4.63E-05
1081,advent,1.17E-05,3.18E-05
1082,films,1.17E-05,-2.08E-07
1083,coast,1.18E-05,-1.23E-05
1084,remain,1.18E-05,2.55E-05
1085,miles,1.19E-05,-1.29E-05
1086,path,1.19E-05,-1.24E-06
1087,stunning,1.19E-05,3.04E-05
1088,along,1.20E-05,2.24E-05
1089,warm,1.21E-05,1.20E-05
1090,household,1.21E-05,-1.92E-05
1091,slight,1.21E-05,7.94E-06
1092,express,1.23E-05,-4.58E-08
1093,staying,1.24E-05,2.93E-05
1094,sized,1.25E-05,7.17E-06
1095,occasion,1.25E-05,1.22E-05
1096,fourth,1.26E-05,1.70E-05
1097,porch,1.26E-05,5.06E-06
1098,resolutions,1.26E-05,-6.68E-05
1099,thai,1.27E-05,2.93E-05
1100,reminder,1.28E-05,2.13E-05
1101,nature,1.28E-05,1.06E-05
1102,thankfully,1.28E-05,4.01E-05
1103,impact,1.28E-05,-2.34E-05
1104,clinical,1.30E-05,-6.42E-05
1105,rhythm,1.31E-05,2.56E-05
1106,bed,1.32E-05,7.69E-06
1107,mt,1.32E-05,-7.50E-06
1108,canceled,1.32E-05,5.26E-05
1109,dale,1.33E-05,-3.01E-05
1110,outside,1.33E-05,-4.34E-06
1111,achievement,1.34E-05,3.26E-05
1112,genuine,1.34E-05,3.69E-05
1113,illinois,1.35E-05,-7.44E-05
1114,best,1.35E-05,5.30E-06
1115,fest,1.35E-05,2.22E-05
1116,loaded,1.37E-05,-1.75E-05
1117,count,1.37E-05,3.45E-06
1118,ch,1.38E-05,2.15E-05
1119,heating,1.39E-05,2.59E-05
1120,circumstances,1.39E-05,6.11E-06
1121,visitors,1.40E-05,-4.80E-05
1122,chill,1.40E-05,2.36E-05
1123,music,1.41E-05,1.30E-05
1124,means,1.41E-05,2.97E-06
1125,smooth,1.44E-05,-1.20E-05
1126,pays,1.44E-05,3.55E-05
1127,pockets,1.45E-05,-2.15E-05
1128,floating,1.46E-05,2.55E-05
1129,solid,1.47E-05,-1.59E-05
1130,burning,1.47E-05,3.98E-05
1131,roots,1.47E-05,7.29E-05
1132,madness,1.47E-05,-3.06E-05
1133,fun,1.47E-05,9.69E-06
1134,forth,1.47E-05,1.29E-05
1135,mass,1.49E-05,1.18E-05
1136,conflict,1.49E-05,5.09E-05
1137,rest,1.49E-05,6.05E-06
1138,elementary,1.51E-05,1.43E-05
1139,opportunities,1.51E-05,-3.58E-05
1140,begin,1.51E-05,3.05E-06
1141,miracle,1.52E-05,5.14E-05
1142,upon,1.52E-05,-1.15E-05
1143,pulled,1.52E-05,1.48E-05
1144,holidays,1.54E-05,3.02E-05
1145,sweatshirt,1.55E-05,-3.21E-06
1146,retreat,1.57E-05,1.13E-05
1147,engineering,1.58E-05,6.58E-06
1148,time,1.59E-05,2.02E-05
1149,30,1.59E-05,-7.92E-06
1150,city,1.59E-05,-3.70E-06
1151,delayed,1.59E-05,2.49E-05
1152,encounter,1.60E-05,6.59E-06
1153,turkey,1.61E-05,1.14E-05
1154,afterwards,1.61E-05,6.16E-05
1155,campus,1.62E-05,1.55E-06
1156,tested,1.63E-05,-3.01E-05
1157,family,1.64E-05,2.49E-05
1158,shared,1.64E-05,6.16E-06
1159,robert,1.64E-05,1.22E-05
1160,heavenly,1.65E-05,1.28E-05
1161,discovered,1.65E-05,1.70E-05
1162,200,1.65E-05,4.43E-05
1163,tunes,1.66E-05,-1.35E-05
1164,fog,1.67E-05,3.06E-06
1165,fresh,1.68E-05,2.82E-05
1166,difference,1.68E-05,-9.39E-06
1167,imagined,1.68E-05,-1.42E-05
1168,ng,1.68E-05,-1.29E-06
1169,arms,1.68E-05,2.82E-05
1170,judged,1.68E-05,-1.12E-05
1171,nights,1.69E-05,4.88E-06
1172,throbbing,1.69E-05,4.61E-06
1173,freeze,1.70E-05,4.99E-06
1174,nice,1.70E-05,3.50E-06
1175,season,1.71E-05,1.77E-05
1176,shine,1.71E-05,1.29E-05
1177,dedicated,1.72E-05,2.01E-05
1178,required,1.72E-05,-7.95E-06
1179,santa,1.73E-05,1.79E-05
1180,fashioned,1.73E-05,-7.52E-05
1181,maker,1.74E-05,-4.14E-06
1182,glad,1.74E-05,3.98E-05
1183,humble,1.76E-05,1.63E-05
1184,bros,1.76E-05,-2.92E-05
1185,resort,1.77E-05,-1.13E-05
1186,belong,1.77E-05,1.40E-05
1187,montana,1.77E-05,1.54E-05
1188,conditions,1.78E-05,-8.43E-05
1189,thee,1.79E-05,1.93E-05
1190,nathan,1.80E-05,1.47E-06
1191,glorious,1.80E-05,1.91E-05
1192,vacation,1.81E-05,-2.60E-06
1193,wash,1.83E-05,2.89E-05
1194,garden,1.83E-05,-2.26E-05
1195,wise,1.84E-05,2.22E-05
1196,destination,1.84E-05,-3.12E-05
1197,dancing,1.86E-05,2.00E-05
1198,creation,1.86E-05,3.46E-05
1199,someday,1.87E-05,2.93E-06
1200,honors,1.87E-05,2.74E-05
1201,few,1.87E-05,1.49E-05
1202,hotel,1.88E-05,2.07E-05
1203,heated,1.89E-05,-1.70E-05
1204,dissertation,1.90E-05,-3.90E-06
1205,fabulous,1.90E-05,4.45E-05
1206,scenery,1.90E-05,-1.29E-05
1207,portfolio,1.90E-05,-5.52E-07
1208,deep,1.92E-05,1.10E-05
1209,rocks,1.93E-05,-7.80E-06
1210,faces,1.93E-05,-1.53E-05
1211,choose,1.93E-05,1.55E-05
1212,hunting,1.94E-05,3.12E-05
1213,ministry,1.95E-05,5.25E-06
1214,pandora,1.96E-05,1.25E-06
1215,pure,1.96E-05,3.47E-05
1216,iced,1.96E-05,-2.79E-05
1217,closes,1.97E-05,-1.44E-05
1218,christ,1.97E-05,3.06E-05
1219,visits,1.97E-05,-3.34E-05
1220,reminded,1.99E-05,4.85E-05
1221,fills,1.99E-05,1.14E-05
1222,victory,2.01E-05,3.12E-05
1223,loved,2.01E-05,9.40E-06
1224,complete,2.02E-05,1.36E-06
1225,strength,2.02E-05,1.74E-06
1226,mushrooms,2.05E-05,1.68E-05
1227,hospital,2.07E-05,2.73E-05
1228,organized,2.08E-05,4.31E-06
1229,became,2.08E-05,-7.33E-06
1230,routine,2.08E-05,6.01E-05
1231,13,2.09E-05,-5.20E-07
1232,monday,2.11E-05,-6.46E-07
1233,brings,2.12E-05,3.45E-05
1234,jam,2.12E-05,1.47E-05
1235,buzzing,2.13E-05,-4.68E-05
1236,jim,2.13E-05,3.23E-05
1237,dipped,2.13E-05,3.91E-05
1238,better,2.14E-05,4.99E-07
1239,anonymous,2.14E-05,1.30E-05
1240,20th,2.14E-05,-5.53E-05
1241,cream,2.14E-05,6.60E-06
1242,weight,2.15E-05,1.28E-05
1243,cupboard,2.15E-05,2.38E-05
1244,chaos,2.16E-05,3.84E-05
1245,pose,2.16E-05,4.43E-05
1246,adding,2.17E-05,-3.65E-07
1247,dvds,2.17E-05,1.53E-05
1248,feast,2.17E-05,-1.09E-05
1249,lifted,2.18E-05,-4.67E-05
1250,38,2.18E-05,4.34E-06
1251,treatment,2.18E-05,-2.08E-05
1252,seminar,2.18E-05,4.99E-05
1253,podcast,2.19E-05,5.97E-05
1254,stars,2.20E-05,2.77E-06
1255,lego,2.21E-05,1.44E-05
1256,plenty,2.21E-05,3.69E-05
1257,fries,2.23E-05,-3.22E-05
1258,cousins,2.23E-05,2.09E-05
1259,lit,2.24E-05,3.10E-05
1260,enjoy,2.24E-05,3.02E-05
1261,pc,2.24E-05,-1.98E-05
1262,inc,2.25E-05,8.83E-06
1263,thanks,2.29E-05,1.21E-05
1264,pathway,2.30E-05,4.85E-05
1265,manning,2.31E-05,-1.99E-05
1266,nap,2.31E-05,2.90E-05
1267,willing,2.32E-05,-9.02E-06
1268,wisdom,2.32E-05,1.43E-05
1269,melt,2.33E-05,-1.02E-05
1270,angel,2.35E-05,1.44E-05
1271,gal,2.36E-05,1.05E-05
1272,12,2.36E-05,2.11E-05
1273,created,2.38E-05,2.66E-05
1274,blessing,2.38E-05,4.81E-05
1275,bonus,2.41E-05,9.22E-06
1276,connecting,2.41E-05,2.92E-05
1277,november,2.41E-05,1.63E-06
1278,relaxing,2.42E-05,2.24E-05
1279,hitting,2.43E-05,-1.88E-05
1280,good,2.44E-05,8.71E-06
1281,nothing,2.45E-05,4.39E-06
1282,loves,2.46E-05,2.45E-05
1283,hike,2.46E-05,2.67E-06
1284,ease,2.48E-05,4.42E-05
1285,evening,2.50E-05,2.21E-05
1286,share,2.51E-05,2.85E-05
1287,100,2.52E-05,1.81E-05
1288,hr,2.52E-05,1.90E-07
1289,may,2.52E-05,2.35E-05
1290,cozy,2.53E-05,-3.83E-05
1291,needed,2.53E-05,1.60E-05
1292,natural,2.54E-05,-1.76E-05
1293,cancelled,2.54E-05,2.93E-06
1294,happier,2.54E-05,-2.35E-05
1295,essence,2.55E-05,-2.71E-05
1296,happiness,2.55E-05,3.76E-05
1297,thanking,2.56E-05,0.000139207
1298,cafe,2.57E-05,2.88E-05
1299,pleased,2.57E-05,3.29E-05
1300,quality,2.57E-05,-5.88E-06
1301,pup,2.59E-05,1.91E-05
1302,values,2.60E-05,4.66E-05
1303,amazing,2.61E-05,1.78E-05
1304,blankets,2.61E-05,-8.71E-06
1305,trek,2.62E-05,-7.85E-05
1306,45,2.64E-05,6.14E-06
1307,chosen,2.66E-05,-1.53E-05
1308,misery,2.69E-05,-5.37E-05
1309,soup,2.69E-05,-4.43E-06
1310,growth,2.69E-05,-1.11E-05
1311,nyc,2.69E-05,-1.63E-05
1312,princess,2.70E-05,-3.36E-05
1313,spin,2.70E-05,-1.68E-06
1314,somewhat,2.71E-05,1.52E-05
1315,ski,2.71E-05,1.58E-05
1316,long,2.71E-05,1.67E-05
1317,roller,2.72E-05,2.96E-05
1318,sky,2.72E-05,1.46E-05
1319,bon,2.72E-05,9.53E-06
1320,explosions,2.72E-05,-2.15E-06
1321,comforting,2.73E-05,4.87E-05
1322,daughter,2.75E-05,1.41E-05
1323,hay,2.76E-05,1.64E-05
1324,uncles,2.76E-05,-3.50E-06
1325,thousand,2.78E-05,-1.15E-05
1326,celebrating,2.78E-05,1.77E-06
1327,cooked,2.78E-05,-1.39E-05
1328,skate,2.78E-05,-2.34E-05
1329,intent,2.80E-05,-1.97E-05
1330,sunny,2.81E-05,3.52E-05
1331,frown,2.82E-05,-2.23E-06
1332,chapters,2.83E-05,1.00E-05
1333,sounding,2.83E-05,-2.26E-05
1334,freezing,2.84E-05,1.08E-05
1335,brady,2.84E-05,-4.06E-05
1336,preach,2.85E-05,2.89E-06
1337,thanksgiving,2.86E-05,1.87E-05
1338,endure,2.86E-05,4.46E-05
1339,chicken,2.86E-05,1.13E-05
1340,breath,2.87E-05,1.50E-05
1341,streaming,2.88E-05,-3.13E-05
1342,geometry,2.88E-05,-6.06E-05
1343,mama,2.88E-05,-2.02E-05
1344,meal,2.89E-05,1.70E-05
1345,hugs,2.89E-05,2.89E-06
1346,raining,2.89E-05,1.72E-05
1347,set,2.90E-05,4.27E-06
